V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W1,35436.18670424419,35506.22169233399,35563.839125920684,35632.35049863784,35691.52162636255,35596.588627783975,35643.971914578215,35921.85482962304,35963.975655737515,35929.613323402424,35925.45657191105,35078.667218239694,35093.9976692551
W2,3536.2188822443054,3535.51265859285,3529.357973264904,3506.1795867234428,3551.201403874736,3544.2011648677376,3531.212122254383,3536.5141502207593,3559.95517702732,3577.1292660393683,3488.209880737064,3417.66625670922,3372.602323085157
W3,9596.990157016236,9830.249948933326,9822.24094617827,9668.514730507808,9644.783288500163,9927.930594288566,9951.62031904452,9815.48711160878,9691.409808483557,9935.11671472804,10043.291041973032,9934.988776023045,9751.34855203671
W4,2304.09347274895,2327.950441168066,2373.562772675073,2544.1886433693753,2571.044967156915,2579.901705244544,2608.5181485540293,2813.0191631121406,2985.3054944583882,2839.7182094045793,2969.6447368049444,3213.6369748249676,3679.190698803911
W5,1936.1771526571845,1963.3973621559073,1947.3221659623332,1953.959161136337,1805.2683941306175,1881.5127336790601,1803.161225145516,1900.0313639206058,2147.2801998404093,1989.6223566572792,1919.150969891816,1654.1542607717788,1573.373729836716
W6,521.982139773678,521.6421944826552,542.5657410924333,652.8248997480406,674.5966124917014,719.83758596482,740.3255511396992,820.6811632595394,1068.9715951433568,1574.2726247991307,1358.9680650918885,973.1574753707766,849.9244174182239
W7,3091.927951237166,3054.617460373984,3201.4036497220204,2211.932604068946,3716.711317935027,3361.9257829854428,2902.4790510609682,2443.123746155844,4406.236637272531,5713.3799571192885,3666.199401832692,3179.5203285415773,2957.4639032634864
W8,3674.7321552428457,3868.172409641078,4478.402105188441,4058.4519729837107,5496.448750173051,5103.011097880724,5099.169001179275,4779.349441678513,4459.005923434166,5381.818934983368,4641.1227126002095,3965.1894233361068,3580.5102533029867
W9,8216.048145034507,7701.909397717581,7845.955555447859,8215.342089823189,9623.272266718595,7856.169647677325,7894.4408277995735,9069.340880609958,8142.531601613504,10373.131062000473,7488.849084905818,6892.8236647187305,6884.027317393924
W10,5112.124010916321,5104.681116358589,5080.689754998351,5146.712954507523,5232.68145798908,5332.151216211601,5440.970358319201,5416.28961017364,5402.996343711508,5371.081223418703,5341.531881609399,5323.761288801786,5309.804376860291
W11,328.81230128467246,320.2715824220676,303.80590489687273,306.2200057439752,312.04253892334214,313.5069948581169,294.436770895184,298.08608657736283,297.2058682516408,308.73603333082366,286.8285780023339,282.12593001946897,268.7010579105901
W12,1031.9388661992268,1029.5703085446983,1018.15142381673,1033.476264682164,1063.3274576573554,1063.9177398226386,1056.2613005736512,1049.4136706452057,1063.7473925135696,1055.0033739038092,1044.3974261792657,1041.1150347649982,1039.1157269740324
W13,2465.685080790265,2488.419181724668,2498.949997357032,2523.668106035985,2489.563314690649,2503.5938070879474,2509.036585828436,2481.0788014436134,2443.4540935297796,2407.943234003276,2468.8735441770655,2500.8875203295197,2522.7908740935823
W14,2426.056931836319,2422.2419730517336,2436.321217245878,2440.4721504447975,2427.3379038061894,2498.17694981357,2543.744777719056,2517.2076057940403,2457.208085925432,2451.7641174186165,2478.7563450587836,2574.8177350286796,2514.843577105357
W15,4524.244633688162,4297.107321900788,4508.607275074371,4536.392763885458,4420.946420923709,4573.899910945811,4659.443905306684,4727.688319501703,4251.500278225309,3871.3887943397895,4541.027093051183,5822.91385448501,5505.577625340398
W16,4772.964226770983,4681.029589094949,4748.456665046547,4725.010435253379,4697.02458879448,4781.47067847747,4874.49856556272,5063.066767927247,4750.276820728806,4698.18554171837,5500.251004236266,6150.765350424564,5916.7103299576875
W17,12005.567133753386,11994.067547360839,11956.093400478643,11933.021837867544,11915.264927113094,12033.833902757931,12042.4082695569,12055.54818885373,12065.026134319654,12069.323371373768,12070.69321693989,12082.377699253138,12056.646058964627
W18,4369.870217964794,4369.372746606452,4362.618060314671,4364.345590865666,4380.758246390923,4163.957234472405,4120.449409037321,4148.186543564623,4125.723103455716,4119.893009615324,4117.173810298046,4091.9361924581463,4107.8753008414515
W19,2578.352628827527,3224.530768990372,2990.8622885804325,2778.781530323937,2485.5758989330902,3232.9427467027303,3570.753301071927,3100.715174000697,2844.2419899668885,4415.957219333133,6677.077103378364,4648.058713809245,3433.5381980820175
W20,3899.945813782649,3770.1264006743527,3695.264095147588,3685.338501438286,3736.0354368081285,3829.5697950902686,3938.6939888732645,4032.968612759069,4085.848598452073,4080.946636822806,4024.8459115319547,3920.259075728185,3792.1740479760306
W21,2407.575627467225,2454.778534796069,2393.2393000726624,2742.3688045842305,3296.123081580547,3023.50331525019,2599.288025117915,2627.196239959392,3266.5501937496288,3390.254012783082,3733.3351657493295,3188.548185387228,2713.841819286426
W22,3862.392522536815,3982.6774682301916,4171.911841672916,4457.0581297135195,4323.7334870697905,4639.535329326186,4548.011617652941,4602.599436755893,4382.376540551403,4119.9221391429855,4626.6456236910535,4639.261724784363,4242.702704577391
W23,735.9130772740464,810.4507759651979,815.8832802562649,783.4497484402265,747.5582933453038,806.3709117560625,881.4819684298925,867.3347437249731,762.2045616775418,831.1042642783023,889.0750278537023,840.0779695127474,741.9430373969506
W24,6518.747238833707,6794.68263137064,7323.955384908412,7681.336879699444,7404.6639844721085,8233.7735423439,8163.490164659291,7740.458844554918,6950.949157905901,7353.558197451826,8615.625544149048,9098.818625847067,8802.308053120189
W25,1651.0433937178836,1808.1404500967178,1936.6164981974464,2157.780326884365,2360.11314973947,2481.043981246138,2432.314707258809,2395.137896815599,2381.7930982223866,2365.5983426132034,2301.888190157106,2161.0366528539444,2018.5160398279102
W26,3122.8414183342848,3297.7176584158788,3380.9501982183738,3747.6530555612576,3670.656723152775,4788.544337379561,4411.013891562427,4977.269059201395,4873.460367442402,5402.703247873454,8313.678631908997,5415.569788033329,3830.944062624539
W27,2405.389720280004,1731.3657604332523,1956.1734021734333,2243.4405158294735,2621.241133485715,2871.460815428514,3116.0506294215156,3059.052045502935,3191.3584348373975,3042.645251456175,3635.8591690453445,2977.8196492591624,2700.505679546455
W28,3562.5748193467043,2992.1086931934,3081.4004306983143,3837.0342523433023,4254.389395723613,3798.675157223442,3375.0114183459827,4334.156438432684,6365.2535077728135,6957.643154313074,6564.406046980332,5535.847134208934,4714.462926824059
W29,832.2109009903057,999.9142144636138,995.2280071354837,1033.8319347027063,1055.7775415097037,1396.154813314184,1422.1727226429314,1367.9158041321257,1266.2131229903912,1503.4887240516186,1790.5726014882778,1497.246199751158,1298.1745988824778
W30,3737.7039544514478,4141.29694080043,3921.0785635770926,4084.3538360014472,4096.983789598776,4724.592312430532,4395.519535109558,4611.303392236805,6383.303901513692,6279.280501483359,6192.007333660622,5441.308717109433,5060.197493143351
W31,1065.3505463991485,1075.0996463967676,1140.7455868870695,1468.7110860183443,1794.4215740145498,2086.1407880497404,1679.3812354361944,1792.3460391337271,1821.9987745052802,1797.2194736764689,1624.5363659634215,1300.0312561831618,1201.3956966039507
W32,4486.469291222833,4645.818411348347,4895.082339636297,5005.155399955082,5200.338174148755,5630.029538377968,5650.368133993715,5698.268003452027,5816.765017271345,5764.832312402833,5765.463022927063,5280.327255016808,4932.619282796698
W33,1740.37987955703,1808.6693534178605,1892.1677806544167,1984.3501136088664,2843.6093652005798,2391.3616912118146,2193.6208838465222,2492.6527388308455,3316.0471745496684,3725.3911621057377,2778.942744720338,2149.206124278014,2317.979028688021
W34,1437.4555740013038,1582.1863584714538,1681.2772098725586,1664.8013080997005,1995.4867477545342,1971.823092149125,2132.674262303456,1867.2361546698012,1856.4299079940542,2340.628615491224,1912.0206440473785,1717.9686054034614,1570.2343265631764
W35,1476.4618044902006,1649.6032033379925,1532.8966433508904,1392.322282819172,2227.7319537573603,2445.7216726114166,2078.6923601644744,1763.605580269301,1922.8089826977446,2829.524533404191,2591.3642948529346,2184.644419106714,2152.065816786885
W36,17321.40160111071,14348.193089538476,14126.108369891712,16388.606115507486,17890.95794833458,16521.62131307935,14970.828036181598,16604.335766957603,18573.756978872378,18016.70100722279,15122.975017486406,15424.62069019089,17366.192337666198
W37,2906.263995430927,2912.1330567871596,2918.5749641741872,2922.0284529709124,2943.276822862385,2963.641091872718,2970.646376892358,2986.6218628660054,2998.4096426555043,3005.879294694497,3007.0753017613188,3007.720748630865,3016.5512290940687
W38,3090.3648025234615,3088.495895294026,3098.930214341979,3087.5632994602724,3079.3891967774957,3092.2692994433055,3095.121782835139,3103.0269776196747,3112.8784164913773,3129.3980646202267,3127.7791268618166,3125.358397427357,3126.265972376279
W39,5814.151390255079,5815.970258185801,5791.669060269135,5798.4628428682845,5789.362518786876,5742.706158480935,5722.898131161751,5716.118501431382,5701.393076025613,5702.771749043265,5687.1345645139845,5663.051666828431,5644.641915138568
W40,5808.247621044087,5809.275518440886,5786.42424611698,5793.163291426237,5782.591017580674,5735.677683847304,5717.2430801125765,5710.85451604154,5695.851193924746,5697.625298074609,5684.277226623226,5671.17289790505,5654.51439357541
W41,6192.374065220415,6204.044284023868,6211.016311848855,6212.398078813407,6210.240373616186,6218.619973152484,6225.878116509293,6228.332327426541,6230.011808064404,6242.213641741453,6243.878053573283,6238.518556902162,6228.981198284288
W42,6188.946339620867,6193.955188418338,6192.805360511289,6194.995597595387,6191.763013245117,6202.296984218906,6226.182636698599,6218.187943065939,6235.656522582378,6262.19255914476,6262.948162869157,6260.563086356897,6246.4822792323075
W43,6202.302033183056,6212.472404757879,6219.608268148535,6223.451232494482,6221.8456959173345,6231.47157792921,6241.350121072874,6241.821251575155,6244.221952697163,6258.117787103893,6261.110384947882,6257.689571547802,6250.850024280832
W44,5832.5307186187165,5809.861151988745,5815.778655904439,5814.173940086272,5789.375666873427,5718.613547249017,5707.30496446566,5719.470269622263,5708.7982526257665,5700.541684224271,5699.109679118914,5692.863132269837,5676.630364301577
W45,2881.6954767906855,2875.3615420545957,2869.3329508296656,2863.8768174034817,2859.4354811411263,2857.1677553677405,2853.593805747712,2849.801238977747,2845.848340736647,2842.0732936678182,2837.1961242480434,2831.8601396429212,2826.1126513673826
W46,3335.4222236988458,3287.402633319767,3335.3628972137994,3307.3000935748164,3327.5352021736044,3347.5602405223076,3312.6492201039705,3337.629205459132,3310.437884182585,3361.380693519917,3277.609660741591,3349.3466165317896,3272.7317541551824
W47,2880.745184975663,2874.495831382305,2868.5216061964693,2863.1469900346738,2858.802343520592,2856.5812504160795,2853.1197154444476,2849.410466124804,2845.540994821052,2841.822155925383,2837.0168067842096,2831.7380312091436,2826.058090811236
W48,3055.8710219935488,3048.643267480381,3047.4216754484432,3044.626240199807,3055.3106264991247,3042.718519397949,3067.5552284298988,3048.151078543836,3053.4867874155016,3081.8667936450643,3084.575435791124,3079.277464108307,3065.179083010249
W49,3221.2654455494994,3223.501320958558,3218.623279045363,3194.586360617018,3188.0297644144557,3212.895152881283,3175.648014910208,3175.204082653607,3173.7284328242786,3165.500602415902,3145.802590981347,3144.0695644767497,3158.573475688546
W50,3228.356476740466,3271.475065217764,3265.545693033635,3265.019948921329,3166.4891572538754,3223.272634154428,3274.7755857720344,3264.8513842884904,3251.28141636613,3269.3254815174714,3276.800714634452,3274.51662728594,3255.0847639073404
W51,6547.366297952324,6548.345832084301,6564.194642696931,6509.244217092973,6510.618459156705,6470.011314026566,6430.766242365605,6433.640822091054,6485.09447018927,6498.344329454689,6521.0748491979375,6538.934410747489,6539.342222881214
W52,7081.98003537375,7072.630390167324,7057.175430274967,7069.762967671068,7047.141349421485,7100.843997931998,7098.873638728217,7124.862037969294,7149.221749376665,7164.198014863268,7178.377311250793,7138.233390356973,7165.242930356713
