V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W1,35523.94581897318,35589.10150612116,35693.06705015717,35786.60350297988,35877.897297238844,35801.781753669486,35897.64079198295,36358.57554333372,36645.43235816666,36689.672655350914,36644.28236305897,35887.158727033275,35872.679610197214
W2,3536.068547681057,3542.826228537823,3531.373895817341,3515.8430770579216,3553.259041433963,3547.5589017597845,3533.5946619605274,3538.600499298387,3565.333366173347,3575.332849357567,3495.0781115573004,3424.5321609288662,3384.5756954416192
W3,9623.95267169188,9860.965186774809,9843.366680396455,9681.52965953525,9651.623333293623,9930.613643159597,9956.981105925965,9819.033154979854,9690.170315884767,9928.192482642808,10048.348193939395,9943.94561883549,9759.431662348865
W4,2307.1575993211254,2333.2454157160623,2381.954824251511,2555.9291062519114,2583.075257513247,2595.553529941974,2621.887870752835,2837.3985383172094,3014.35527362425,2858.460524246623,2990.487251989275,3245.131957046604,3728.931235411378
W5,1926.905684106112,1960.1423893785404,1948.4945418686784,1957.49983369961,1817.3653458522363,1885.1627773549762,1796.0953162465241,1896.6444948013786,2151.5400769690877,1997.1860053311775,1918.539819978545,1653.433655060906,1574.0595063827564
W6,521.6370163251966,524.3022601855789,547.2350252601775,654.2484632241151,679.8987310017956,723.4959944668497,745.1240770354858,827.4207115330275,1075.6366954235477,1580.6607425991808,1362.2727921058183,985.9416594840011,858.0345471825572
W7,3088.530456290413,3049.287518631227,3204.1114758430804,2223.5497100354587,3714.2551425648526,3366.3794358964406,2910.110600156124,2451.167941330662,4420.692980614403,5676.6424190156895,3636.939290909999,3156.318652927306,2936.6350973275526
W8,3676.940683692039,3873.855507591573,4476.756936335056,4066.033583492352,5490.277252986374,5103.543714360027,5098.049487436707,4776.841148487588,4466.235412125059,5378.37440379764,4637.698852632116,3963.9532389304322,3580.4120911756404
W9,8227.347594956696,7803.0867605279145,8131.359977081622,8339.314749173178,9498.142686041418,8168.415433698963,8034.698525286101,9195.50388388696,8461.959795839848,10137.392191238203,7725.070075147238,7121.4744154423415,7050.324453618599
W10,5111.45574924356,5101.730056781951,5084.922868026341,5140.117042584532,5229.648142973989,5327.550095880527,5425.462183355654,5408.604012966166,5395.753936829358,5366.577499080002,5336.115182939925,5316.441464793499,5298.295989583459
W11,329.03303314215054,320.4092062946884,304.46317520721516,307.0260830343839,312.6422753772281,313.9553594589164,295.31658498216336,298.863626395022,298.54976984639006,309.3667109680366,288.1759724510919,282.86542880952317,270.61750565007037
W12,1032.821103731026,1031.4595046178297,1023.7150830748085,1033.7935141605553,1063.4472768430153,1062.9884183840495,1057.7250882139278,1050.3133964281244,1064.062142717177,1055.8837528423546,1046.342154063843,1041.5883902148664,1039.9306283528272
W13,2456.9541115138145,2474.6769920292672,2505.4070506932862,2512.7006860206084,2481.130163010542,2485.1473103252297,2511.206217196306,2467.553923686005,2442.378121895188,2416.6817944649924,2485.0455772059454,2510.6619139706554,2530.539471056707
W14,2425.8319830396076,2423.506347405322,2437.3056182088308,2439.8454156122352,2425.7555751244045,2494.602114460743,2538.8280847421925,2514.3181921532178,2453.7282151702266,2449.0515690813036,2478.883492863495,2571.2037370104945,2511.680887758875
W15,4546.797731744614,4320.663534098819,4528.715509204695,4551.63231596899,4435.600473562727,4591.961935314323,4684.08118000053,4732.77687799199,4268.449685250773,3872.229729281726,4532.508126144387,5848.806516726263,5533.22160849384
W16,4741.674174050823,4647.834390624151,4720.455187663358,4700.153589929747,4665.866663030469,4751.454361100935,4842.033524578361,5046.491718013197,4711.575410778499,4653.68637410826,5458.999197706922,6123.851794771694,5883.7123979093485
W17,12017.84012133196,12014.870780773987,11995.083752382481,11985.045059238424,11978.496853050643,12059.21430081929,12068.813838576982,12080.192831708071,12088.740010165047,12093.897682938607,12097.196387902273,12107.23354665412,12093.376037046317
W18,4375.044179628367,4375.602310717968,4375.235856337473,4374.67278838174,4384.25262033867,4171.947737767945,4125.8750755114,4151.90053263847,4133.391273969637,4125.292388221154,4124.529350962124,4104.2858679383,4121.76026411483
W19,2581.855288155933,3227.339014092691,2998.214205347444,2785.017234023949,2491.757524915688,3234.4685347878335,3573.4495741123105,3105.7977953260465,2841.497131487784,4395.463246409589,6716.470400331863,4654.3841279344115,3426.8738632345876
W20,3899.5645436920217,3770.3466377145264,3696.6999082088787,3688.093405196063,3739.6408026535137,3833.030988512143,3940.6458149039054,4031.9152703823447,4080.4424822656624,4070.2497552357954,4008.7437292194004,3899.0447949088884,3766.7870284303513
W21,2360.9234413458835,2458.608898090193,2388.7408718799197,2741.2272036126265,3224.342474954637,3017.189822183732,2610.338591038374,2664.5006577340782,3236.9234821431573,3402.502679366612,3742.4134439647974,3182.6873844803167,2709.6868211738515
W22,3778.8908018561992,3866.0428618971127,4033.7139155450645,4287.836800693311,4228.096615379938,4504.671097299168,4451.134901425924,4506.628539179459,4312.180796864045,4123.493715399582,4520.845004487182,4514.846310067509,4209.422331318662
W23,735.62577718636,810.6627396464035,816.1673008926928,783.6126225207108,747.4169188921262,806.6705037886652,882.1143286267325,867.792162810099,762.1411139680287,831.7096444701463,889.7509791526775,840.4206448794246,742.0068541704943
W24,6516.229784147938,6807.172561733971,7342.231761654339,7710.19363191443,7419.631982189234,8280.249170886063,8203.790520363415,7765.134747620648,6951.498650379566,7366.962743159704,8648.714130040473,9126.7098094215,8818.40643928407
W25,1650.9108549437692,1807.0063211032286,1937.257636502919,2157.841981659621,2359.069808391798,2479.420218917403,2431.1524059116227,2394.0702659525796,2380.8171462992427,2364.2007493429282,2300.2785855818256,2160.995790498976,2018.6717989090962
W26,3124.7605036739365,3296.0348452662147,3381.0258820058207,3743.1114020787218,3666.096015947036,4800.423961770245,4421.899317823205,4978.794428860139,4890.301119988066,5414.011045821079,8335.305149011647,5420.871255995265,3880.897117400181
W27,2423.473200575353,1727.1437533608696,1957.356986560668,2247.47962005385,2628.781350222925,2878.1850116741907,3120.3460490291363,3059.059279690564,3195.068985596128,3041.3072079512986,3655.1548258757803,2982.820838427515,2704.38475250551
W28,3499.3517282417015,2913.0160644631997,3009.922874074932,3819.6171631385137,4276.911531437254,3828.1521412146185,3277.222628637123,4216.289520688313,6421.4579803005145,7074.241890890569,6630.777799837668,5498.796090177408,4659.244734337739
W29,831.4564553818285,998.0519249361452,993.3667184433176,1030.6564181535196,1055.244226074327,1394.1438891184941,1420.6288483617036,1366.578814003245,1266.8937239505133,1505.2935976974898,1787.0678547304167,1493.4601833374056,1296.7009320883453
W30,3746.6305964628195,4144.704105866909,3922.743249363882,4079.2887573936614,4098.242786956898,4714.6035278245645,4395.208434429358,4610.847551582768,6348.904440553711,6243.644293206351,6185.4877049134575,5438.7871952096675,5068.036268794565
W31,1068.409315459647,1079.9421430047828,1149.681697311087,1473.5465049615514,1787.5945212695062,2067.4009554566005,1682.7246739666505,1782.878708596516,1811.6342473629347,1784.1158436012943,1616.995858238414,1298.2674273307712,1200.7665293341445
W32,4490.939333974673,4652.693399486889,4891.949592262417,4991.601712938427,5193.515925666809,5642.580940284006,5650.258876006758,5693.198207050156,5829.745083553676,5775.85584008397,5774.534435696943,5275.88907400011,4925.739887098082
W33,1743.3403580724075,1862.1849426266365,1877.408640704634,1994.2056712181857,2873.4771689283843,2452.7169303342403,2203.4262322140903,2496.674527091728,3332.426448769049,3729.0688049508844,2752.0828201500167,2118.8840729014323,2278.355666881158
W34,1421.926989518369,1592.5865537618115,1699.460653691006,1634.7152529222585,2010.5610830142791,1930.8366872514625,2181.6149174936345,1884.1088707266927,1793.9269569137155,2419.1314252201573,1912.907259845645,1723.9362264679924,1551.461188790075
W35,1438.6827433347278,1676.8423477133501,1560.7591579302284,1298.9250357295364,2246.154363039949,2520.813421077188,2124.447541608413,1733.9089398738395,1837.1179985726121,2893.8310723397735,2670.560808070221,2205.270481463045,2176.9908470048845
W36,17268.798879480415,14268.379280645024,14050.41677813548,16351.767495459188,17884.52214834383,16491.3910730347,14853.192649334069,16647.475069555316,18499.430513029976,18005.602129211435,15080.920373356303,15437.997345703894,17383.036378712713
W37,2905.4203099717515,2911.275810787992,2917.692761938395,2921.3913126593625,2941.8421516871244,2961.448877633644,2968.4526909343326,2983.896952532703,2995.3421411873073,3002.675936632646,3004.063841380116,3004.934086130397,3013.5014011717844
W38,3090.1131962770396,3088.526989742506,3098.340562169396,3087.5168191360126,3079.7275977570735,3092.1697635240507,3095.333550850127,3103.4492619476687,3113.4009296230615,3129.497826164955,3128.374628284029,3126.202259123334,3127.224541012046
W39,5815.578274817925,5815.858287153014,5792.959081423849,5799.424570791121,5790.497321204163,5742.158226104636,5722.154736695507,5716.27930834716,5701.842774390994,5703.31544784167,5688.036239367211,5663.547121384914,5645.112074125289
W40,5809.6015071380025,5809.141150380037,5787.831126534046,5794.178018682572,5783.6920954839015,5735.0785912687115,5716.584185006616,5711.163474521645,5696.472709987798,5698.367775784242,5685.498259120264,5672.749416512213,5656.2788550691885
W41,6192.290509802476,6204.595864462439,6211.803820674253,6213.0954552462335,6210.635186086229,6219.299899223768,6226.721284201001,6228.989591507794,6230.474066359899,6243.137545934399,6244.610463484387,6238.748969779027,6228.526930691849
W42,6186.961496093503,6184.988990113096,6180.155710122011,6178.881565028384,6175.969563294771,6183.596532696394,6201.120511149717,6199.474758068699,6214.618476383463,6235.164207806787,6237.246664769684,6235.611824609268,6224.533393306159
W43,6201.9961950110455,6212.6422294992935,6219.968010540193,6223.774710908572,6221.780616353145,6231.679543458289,6241.808704999965,6241.856765826144,6243.993157549487,6258.359717193192,6261.1231132607245,6257.157774901448,6249.615320725029
W44,5834.126839690167,5827.759427382867,5834.299162917989,5833.822933601627,5813.493151184448,5774.770485712483,5776.8234581480665,5789.21916854767,5782.6886603711155,5783.0593442229265,5790.327095733051,5794.267148516556,5793.045801226963
W45,2888.7188010455957,2881.06188206904,2873.02655374125,2864.9506543185516,2858.0030775454825,2861.054182391959,2855.509027908435,2849.3531421671532,2843.139641110527,2839.2139656293475,2833.23041981273,2827.372620887865,2821.3176754170445
W46,3332.009084839324,3299.385246879721,3327.009020907335,3312.3378772858046,3325.4529394417777,3338.594700417284,3317.1996218992285,3333.8007413172854,3317.0031874779775,3350.3860390826703,3297.3266177190944,3344.0085710831167,3295.560779158095
W47,2889.255392050638,2882.4978586825237,2875.113986626118,2867.8158293512124,2861.678057630017,2864.9647997975076,2860.3010025506355,2854.804566323328,2849.2440460024814,2845.685611907192,2840.306942590092,2834.9410575438997,2829.4930114393264
W48,3059.0216087596145,3052.432434081801,3051.4451402846744,3048.2419878793467,3058.5971037863146,3047.0850327496423,3070.9147967344725,3053.2020082763956,3057.74789892989,3085.325139642794,3088.789761247074,3084.8373457843345,3070.588992451947
W49,3221.1528193345257,3223.892858206337,3219.09515259998,3193.8499743648968,3187.143158123618,3214.0400281711654,3174.7632133802,3174.7534489433706,3173.59189093442,3165.1831173988976,3144.4570157108947,3142.8647988949783,3158.5008599528783
W50,3226.8018043805596,3252.616216057285,3246.663261147065,3244.0660582840155,3179.3064428795988,3213.9464875104914,3244.292881770225,3235.477416484945,3224.5871101757684,3234.1505355795784,3237.2763003100904,3234.4390807152586,3221.219063701494
W51,6567.084279252991,6586.386341805972,6583.110232706205,6532.285724242194,6516.966023521845,6474.854487971549,6463.087541198738,6459.750465539944,6490.300469758267,6497.304551291785,6521.523846231066,6536.162574234836,6540.97508802469
W52,7085.795196036195,7077.626674146093,7061.328959718378,7076.1444664992705,7052.800730551344,7106.759538955264,7107.918450693692,7135.94658947278,7159.770678219273,7175.6043943006125,7189.684359100638,7147.755632885454,7175.653619242955
W53,1934.934660616368,1958.1604790073684,1981.0183955019857,2003.6256713528317,2025.9940612357523,2048.1268860693804,2070.026768744309,2091.6962508430756,2113.1378420644696,2134.354024438695,2155.347252936939,2176.1199557906407,2196.674534784674
W54,2485.2927919818662,2479.3534516324903,2473.1979445475067,2468.1123909836806,2465.3496969031935,2465.8310860340052,2469.9210621783377,2477.327545044969,2487.1502804942356,2498.0666884248376,2508.612852883495,2517.8062024456067,2524.3647072916588
W55,5061.882680243842,5076.23302724132,5084.640609007795,5090.927895410776,5096.395068315091,5101.468218283948,5106.290239290154,5110.910069841373,5115.345715045258,5119.6049466813365,5123.69213591014,5127.610505084408,5131.362870609185
W56,3015.7700067452774,3042.2653060875423,3058.8643288835133,3067.134747436659,3064.773108654507,3052.8825350953557,3032.025034103449,3002.8803211987793,2966.04631715352,2922.331723976931,2872.568334121748,2817.6524407350857,2758.5063466367865
W57,2102.439083759188,2031.257371848989,1962.0151610567223,1895.5889742548777,1833.6556260527477,1777.4668969150503,1727.7643332250216,1685.057643399474,1649.879877567189,1622.840978742966,1603.782505807608,1594.106797204236,1593.3811017627086
W58,3411.7062162678985,3429.748537036919,3434.179890537684,3433.08015872316,3428.0088908713383,3419.4949467244983,3406.2224514149793,3388.9415873771345,3368.39257059569,3345.0590893454173,3320.754465314789,3296.970881671142,3275.323303338461
W59,2529.1308755022437,2527.271511985042,2524.819883901454,2521.9184709643914,2518.7358927475493,2515.4571091286894,2512.2726710938473,2509.3676466066454,2506.910865130946,2505.0451058760796,2503.87879998818,2503.4797289261032,2503.8710852494114
W60,9039.385521036318,9045.324707231875,9051.874202446481,9058.93210510509,9066.389398624216,9074.131481717577,9082.039777098811,9089.993395998657,9097.870835130354,9105.551682281664,9112.918306590676,9119.857509777665,9125.641959032437
W61,10124.167310852756,11289.559785937423,11271.38010097195,10536.082761141332,10575.765869515782,11000.809879882232,10995.29337209776,10916.61614057965,10990.783309463684,10786.897327993946,10799.127760885987,11293.58185678496,11417.179648052554
W62,7235.107184760573,7219.368272324349,7240.456814074878,7250.94364277052,7273.775287345448,7224.2067941704945,7245.736856932041,7200.810537199206,7233.998581968698,7315.352332698585,7342.865962805567,7473.251812410173,7477.358297616423
W63,6062.0352997691425,6146.603564216358,6138.010354824724,6078.4751172011265,6079.928479757817,6052.431542020443,6056.416145537943,6175.933175676723,6192.110696977843,6082.840750844825,6095.976046258919,6419.310522049501,6421.062398994335
W64,14121.026385890273,12226.965425111028,12454.671128472746,13292.512442741414,14092.16020818758,12323.460812738598,12536.299271419546,13442.888877503592,14508.421107370561,13047.210155210172,12284.989101468338,13489.313314180166,14983.572521361511
W65,19426.304233963736,17757.554222295574,18195.494938680633,19305.79499600379,19977.530836202117,18128.957942079436,18139.814243831355,19244.213597175,20535.856925485597,19361.693519260247,18359.5692874867,19131.630599438387,20387.270929677463
W66,7388.016967846079,7622.052236613107,7589.005958980396,7420.064490813234,7362.839362199852,7631.211581236798,7652.559273350056,7512.206977994304,7367.950759356757,7600.835108747128,7734.512275213816,7636.326866092758,7452.862600111752
W67,13429.172055677143,13439.260257271328,13445.39701179883,13515.80295452783,13613.016231656766,13630.022078012564,13639.327756749124,13684.574763758143,13738.232614756846,13780.068869960487,13820.72682011303,13825.92863893751,13803.539919518145
W68,6884.37253568565,6854.174754765654,6827.753277339556,6798.983955270439,6759.588435037218,6708.150356266088,6656.549507688992,6615.554348863513,6576.991164881112,6538.641627641908,6503.598916602966,6476.004863041229,6456.590515061558
W69,6881.6936167404165,6878.488526158337,6856.874228056072,6841.052507055976,6804.831612977638,6778.748780536764,6754.6008729913865,6736.2676281345575,6711.752162739004,6691.67367228225,6675.514218700875,6667.952882584703,6655.503057600563
W70,2609.413354356169,2613.8937107955617,2613.340286448674,2622.63947676716,2622.7518973208544,2623.808649985365,2619.885077960552,2620.242906780585,2619.0929201005983,2618.410549745795,2612.260052820605,2611.872968356416,2611.6852865685955
W71,1877.5206169146693,1857.9919545056719,1848.6744557182033,1852.4598887892198,1847.2562054546092,1816.2892547242682,1821.0398154156505,1837.8856767169673,1841.6236744173239,1819.4158303433212,1823.2818922983574,1847.7156350239202,1851.4155645338906
W72,1880.3025787676002,1857.9751984460918,1844.878276207347,1850.473329605834,1848.4888169981032,1827.7282293042742,1833.3065101967932,1848.7418443185954,1853.3228754029192,1832.50487638053,1831.3125429574295,1854.4614975586358,1845.2902320625317
W73,1864.6011509676148,1838.1699060544543,1822.481994890125,1826.8603725519752,1825.8928453549734,1806.6645269808905,1813.8568664932186,1829.596389270554,1833.2381517316676,1809.8017775466458,1803.7711168011795,1820.8151026583844,1805.6430152390785
W74,5392.270692864963,5045.382020145747,4943.8893015754875,5030.618554717874,4867.20786730704,4679.8543505331345,4839.358659891731,4990.816178772494,4968.619123486424,4631.404934819357,4871.720294102262,5476.680936491326,6053.029392758033
W75,23643.342709205852,23721.25564912842,23769.62654415361,23859.75353322661,23935.86640620496,24080.056114636,23987.368919536224,23983.388645512903,23997.859428736367,24045.219849228833,23888.57269819459,23952.568300799172,23919.586209858004
W76,559.9409169695864,596.649618019257,625.183042524974,647.0935700258486,669.030890602583,680.4289291542942,689.5007306665872,696.8131635591569,703.6397463446913,708.3364092894778,711.9941496363816,714.771394863739,716.72370292857
W77,3841.7957046574265,4192.006600839791,4247.644748855222,4177.279886949544,3707.5694990059787,3765.965834853401,3690.7871353096293,3567.644043548842,3418.800222697689,3472.0832263681705,3663.7029698448805,3671.823804972698,3534.143105855788
W78,3843.1672664979233,4005.0676909645426,3890.3935407142017,3563.1714648222637,3340.9138452190455,3497.1860748151603,3624.742266052402,3564.396659433302,3598.315700699251,3826.517797351941,4132.855465149267,4033.582418192407,3909.356351349204
W79,1496.1541817449884,1617.8761771367715,1679.7368546927582,1742.4729149826185,1759.6114672095323,1784.0670197687007,1796.7942080517728,1837.8251727000634,1826.5743882474658,1845.0890262234402,1867.4477438988984,1975.7588901031327,2043.421171524774
W80,1663.2232108456085,1760.4434634399584,1872.974036118801,1917.1547933522866,2013.242194013117,2082.742390545476,2174.0616800913613,2196.015928871525,2250.362232600948,2298.253302045975,2454.3016334421472,2591.3487529991107,2738.4932181956615
W81,24582.145170656448,24725.506413998766,24654.025074324833,24779.81625672904,24646.381818428603,24924.35198402206,24862.27441658064,24748.40112714895,24635.714941337712,24471.099400470244,24695.762185976557,24823.492891272705,25020.857815298084
W82,4421.832842096306,4427.421059193883,4421.939433557641,4414.54208840551,4415.9097218672105,4426.051494601162,4414.51214243405,4404.703140296646,4406.000684423489,4415.124234710494,4418.756486413993,4412.952799658928,4409.103907191964
W83,5985.628622384027,6002.852573937076,6020.779727986629,5977.149896792497,5968.983416354265,5969.665743958295,5992.155561053167,5995.23663413807,6009.678014725938,6001.990388830887,5997.2356715473215,5972.856590666572,6016.948886099341
W84,5344.449544078265,5344.324592751967,5346.084226783967,5349.093950775048,5352.561739379964,5355.84074176733,5358.684192771073,5361.387931167061,5364.782878583014,5370.075700405062,5378.572348865764,5391.347822679312,5408.939602548144
W85,17303.620339594458,17353.284837987972,17411.03045863848,17476.491944522008,17547.67003812083,17621.066550580596,17692.174105414546,17756.226474483145,17809.054016832997,17847.861991272875,17871.763721742158,17881.952696779015,17881.475980560528
