V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W1,35454.53244912759,35523.54743592677,35590.85378459376,35664.5965653159,35730.48282738342,35639.483553866005,35697.000531880236,36013.14981161753,36106.431864992366,36088.501145405186,36075.7246622483,35247.6796223248,35256.7784844212
W2,3536.18745531443,3537.0415355512346,3529.779395027942,3508.1997065583682,3551.631546018269,3544.9030883613523,3531.7101840882847,3536.950294409703,3561.0794692026957,3576.7537312330933,3489.6456610638993,3419.1015506681038,3375.1053159118733
W3,9609.501506739629,9844.502665606638,9832.043868945186,9674.554016184473,9647.957257752072,9929.175602892336,9954.107871866398,9817.13257343916,9690.834649765255,9931.903680253085,10045.637699828081,9939.144997881132,9755.099337940203
W4,2305.2841601241657,2330.0080126155503,2376.8238356986963,2548.750863827357,2575.7198115244873,2585.9838397867493,2613.7134820552023,2822.4927320358,2996.5939332649605,2847.0012759291108,2977.7439191047483,3225.875593834534,3698.519348446773
W5,1936.2059396082054,1963.4074685097607,1947.318525856388,1953.9481677141946,1805.2308343465556,1881.501400670924,1803.1831640619102,1900.0418797989605,2147.26697336247,1989.5988723103587,1919.1528674490933,1654.1564981779884,1573.3716005714618
W6,521.8894880516303,522.3563148045869,543.8192555110417,653.2070691082587,676.0200173997783,720.8197210505648,741.6137617480803,822.4904600665501,1070.760905667742,1575.9875767023468,1359.8552509672188,976.5895130323039,852.1016600599559
W7,3090.4490739139023,3052.2974186664273,3202.582324807205,2216.9893517154005,3715.6421825532716,3363.8643896350454,2905.8009470681986,2446.6252606582625,4412.529261303082,5697.388671520502,3653.462925341059,3169.4209958080683,2948.3974442246704
W8,3675.5972681493477,3870.398562257624,4477.757668478124,4061.421800746396,5494.03128442993,5103.219731548373,5098.73047126672,4778.366906536821,4461.83781992895,5380.469661721025,4639.781536556253,3964.7051918178054,3580.471801761497
W9,8218.410256665135,7723.060181790817,7905.618380489454,8241.258153219818,9597.114352847693,7921.44356878458,7923.761223110806,9095.714827965605,8209.306980762794,10323.850651692603,7538.230280653413,6940.6223276054525,6918.791168937271
W10,5111.967417568542,5103.989596378564,5081.681697777052,5145.167338513411,5231.970663142627,5331.073038507354,5437.33633719475,5414.48864889537,5401.299234950261,5370.025868457593,5340.262589933497,5322.046038932868,5307.107623530472
