V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
W1,35553.19885721618,35616.72811071688,35736.143024902674,35838.02117109389,35940.02252086428,35870.17946229799,35982.197084451196,36504.14911457062,36872.584592309715,36943.02576600041,36883.89096010827,36156.655896631135,36132.240257177924
W2,3536.018436159975,3545.264085186148,3532.045870001486,3519.0642405027475,3553.9449206203717,3548.6781473904666,3534.388841862575,3539.29594899093,3567.1260958886896,3574.7340437969665,3497.3675218307126,3426.8207956687484,3388.5668195604403
W3,9632.940176583763,9871.203599388638,9850.40859180252,9685.867969211067,9653.90334822478,9931.507992783278,9958.76803488645,9820.215169436882,9689.757151685173,9925.884405281067,10050.03391126152,9946.93123310631,9762.126032452921
W4,2308.1789748451843,2335.010407232061,2384.7521747769906,2559.8425938794235,2587.0853542986906,2600.7708048411173,2626.344444819104,2845.5249967188993,3024.0385333462045,2864.707962527304,2997.434757050718,3255.6302844538163,3745.5114142805332
W5,1923.8151945890877,1959.0573984527514,1948.8853338374602,1958.6800578873676,1821.397663092776,1886.3794585802816,1793.7400132801936,1895.515538428303,2152.9600360119807,1999.7072215558103,1918.336103340788,1653.1934531572815,1574.2880985647698
W6,521.5219751757028,525.1889487532202,548.7914533160923,654.7229843828067,681.6661038384937,724.7154639675261,746.7235856674147,829.6672276241902,1077.8583955169447,1582.7901151991975,1363.374367777128,990.2030541884093,860.7379237706682
W7,3087.3979579748284,3047.5108713836416,3205.0140845501,2227.4220786909627,3713.4364174414613,3367.8639868667733,2912.6544498545086,2453.8493397222683,4425.5117617283595,5664.396572981157,3627.185920602434,3148.584761055882,2929.6921620155745
W8,3677.6768598417702,3875.7498735750714,4476.20854671726,4068.560786995233,5488.220087257482,5103.721253186462,5097.676316189184,4776.00505075728,4468.64524168869,5377.226226735731,4636.557565976084,3963.5411774618747,3580.3793704665254
W9,8231.114078264094,7836.812548131359,8226.494784292876,8380.638968956508,9456.432825815691,8272.497362372844,8081.451091114945,9237.558218312628,8568.435860581963,10058.812567650779,7803.81040522771,7197.691332350211,7105.756832360157
W10,5111.232995352639,5100.7463702564055,5086.333905702339,5137.918405276869,5228.637037968958,5326.016389103503,5420.292791701138,5406.0421472303415,5393.339801201975,5365.076257633767,5334.309616716767,5314.001523457404,5294.459860491183
W11,329.10661042797653,320.45508091889525,304.6822653106626,307.29477546452006,312.8421875285235,314.1048143258496,295.6098563444898,299.1228063342417,298.99773704463985,309.57693684710756,288.62510393401124,283.1119284062079,271.2563215632305
W12,1033.1151829082924,1032.0892366422067,1025.5696361608348,1033.899263986686,1063.4872165715688,1062.6786445711864,1058.2130174273534,1050.6133050224307,1064.167059451713,1056.1772124885365,1046.9903966920353,1041.7461753648224,1040.2022621457588
W13,2454.043788421664,2470.0962621308,2507.5594018053707,2509.0448793488163,2478.3191124505065,2478.99847807099,2511.9294276522623,2463.0456311001353,2442.019464683657,2419.594647952231,2490.436254882238,2513.9200451843662,2533.1223367110806
W14,2425.7570001073705,2423.927805523185,2437.633751863149,2439.636504001382,2425.228132230477,2493.4105026764687,2537.189187083239,2513.355054272945,2452.568258251826,2448.1473863022006,2478.925875465067,2569.999071004434,2510.6266579767157
W15,4554.315431096765,4328.515604831496,4535.418253914803,4556.7121666635,4440.485157775733,4597.982610103826,4692.293604898478,4734.473064155418,4274.099487592593,3872.5100409290367,4529.6684705087855,5857.437404140011,5542.4362695449845
W16,4731.244156477436,4636.769324467217,4711.121361868961,4691.867974821869,4655.480687775798,4741.448921975423,4831.211844250241,5040.96670137518,4698.674940795062,4638.853318238222,5445.248595530473,6114.880609554069,5872.713087226569
W17,12021.931117191485,12021.805191911702,12008.080536350428,12002.386133028718,11999.574161696493,12067.674433506409,12077.615694917009,12088.407712659518,12096.644635446844,12102.089120126886,12106.030778223068,12115.518829121116,12105.619363073547
W18,4376.768833516224,4377.678832088473,4379.441788345073,4378.115187553765,4385.4174116545855,4174.61123886646,4127.683631002759,4153.13852899642,4135.94733080761,4127.092181089765,4126.98119785015,4108.402426431685,4126.388585205956
W19,2583.0228412654014,3228.275095793464,3000.6648442697815,2787.0958019239524,2493.8180669098865,3234.977130816201,3574.3483317924383,3107.4920024344965,2840.582178661416,4388.631922101741,6729.601499316363,4656.492599309467,3424.652418285444
W20,3899.4374536618125,3770.420050061251,3697.178512562642,3689.011706448656,3740.842591268642,3834.184719652768,3941.296423580786,4031.56415625677,4078.6404435368595,4066.684128040126,4003.3763351152156,3891.9733679691226,3758.3246885817916
W21,2345.3727126387694,2459.8856858549016,2387.2413958156717,2740.846669955425,3200.415606079334,3015.085324494912,2614.02211301186,2676.9354636589733,3227.0479116076676,3406.585568227789,3745.4395367032866,3180.7337841780127,2708.3018218029933
W22,3751.0568949626604,3827.1646597860863,3987.647940169114,4231.429691019908,4196.217658149988,4459.716353290161,4418.842662683585,4474.6382399873155,4288.782215634926,4124.6842408184475,4485.578131419226,4473.374505161892,4198.328873565753
W23,735.5300104904644,810.7333942068053,816.2619744381689,783.6669138808724,747.3697940744003,806.7703677995328,882.3251153590123,867.9446358384741,762.1199647315242,831.9114378674276,889.9762962523359,840.5348700016503,742.0281264283423
W24,6515.390632586014,6811.335871855081,7348.3238872363145,7719.812549319426,7424.621314761609,8295.741047066786,8217.22397226479,7773.3600486425585,6951.681814537455,7371.430925062328,8659.743658670948,9136.006870612977,8823.772568005365
W25,1650.8666753523976,1806.6282781053987,1937.47134927141,2157.862533251373,2358.7220279425733,2478.878964807824,2430.7649721292273,2393.71438899824,2380.491828991528,2363.7348849195037,2299.7420507233987,2160.9821697139864,2018.723718602825
W26,3125.4001987871543,3295.47390754966,3381.05110993497,3741.5975175845433,3664.57578021179,4804.38383656714,4425.527793243464,4979.302885413054,4895.914704169954,5417.780311803622,8342.513988045863,5422.638411982576,3897.548135658728
W27,2429.501027340469,1725.7364176700758,1957.7515146897463,2248.825988128642,2631.294755801995,2880.4264104227495,3121.7778555650093,3059.06169108644,3196.3058358490384,3040.861193449673,3661.5867114859257,2984.487901483632,2705.6777768251945
W28,3478.277364540034,2886.651854886466,2986.097021867138,3813.8114667369177,4284.418910008468,3837.9778025450105,3244.626365400836,4177.000548106856,6440.192804476415,7113.1081364164,6652.90171745678,5486.445742166898,4640.838670175632
W29,831.2049735123361,997.4311617603223,992.7462888792622,1029.5979126371242,1055.0664542625348,1393.4735810532643,1420.1142236012943,1366.1331506269514,1267.1205909372206,1505.8952222461135,1785.8996058111297,1492.198177866155,1296.2097098236347
W30,3749.6061437999438,4145.8398275557365,3923.2981446261456,4077.6003978577332,4098.662452742939,4711.273932955908,4395.104734202625,4610.695604698089,6337.4379535670505,6231.765557114016,6183.314495331068,5437.946687909745,5070.649194011636
W31,1069.4289051464796,1081.556308540788,1152.6604007857595,1475.158311275954,1785.3188370211583,2061.1543445922202,1683.8391534768025,1779.7229317507788,1808.1794049821528,1779.7479669095694,1614.4823556634115,1297.6794843799744,1200.5568069108758
W32,4492.429348225286,4654.985062199736,4890.90534313779,4987.083817266208,5191.241842839494,5646.764740919352,5650.222456677772,5691.508274916199,5834.071772314453,5779.530349311015,5777.55823995357,5274.409680327877,4923.4467551985435
W33,1744.3271842442,1880.023472362895,1872.4889273880399,1997.490857087959,2883.4331035043197,2473.168676708382,2206.6946816699465,2498.0151231786886,3337.886206842176,3730.2946858992664,2743.12951195991,2108.7767224425716,2265.1478796122033
W34,1416.750794690724,1596.053285525264,1705.5218016304887,1624.6865678631111,2015.5858614341942,1917.1745522855751,2197.9284692236943,1889.7331094123228,1773.0926398869358,2445.2990284631346,1913.202798445067,1725.9254334895027,1545.2034761990415
W35,1426.0897229495704,1685.922062505136,1570.0466627900078,1267.7926200329914,2252.295166134146,2545.844003899112,2139.6992687563925,1724.0100597420187,1808.5543371975682,2915.266585318301,2696.959645809316,2212.1458355818227,2185.299190410884
W36,17251.264638936984,14241.77467768054,14025.18624755007,16339.487955443088,17882.376881680248,16481.314326353153,14813.980853718225,16661.854837087885,18474.655024415842,18001.90250320765,15066.902158646268,15442.456230874894,17388.65105906155
W37,2905.1390814853603,2910.990062121603,2917.398694526464,2921.178932555513,2941.3639279620375,2960.718139553952,2967.7214622816573,2982.9886490882686,2994.3196406979087,3001.608150612029,3003.060021253049,3004.0051986302406,3012.4847918643563
W38,3090.029327528232,3088.5373545586663,3098.1440114452016,3087.501325694593,3079.840398083599,3092.136584884299,3095.404140188456,3103.590023390333,3113.575100666957,3129.531080013198,3128.5731287580993,3126.4835463553263,3127.544063890635
W39,5816.053903005541,5815.820963475419,5793.38908847542,5799.745146765401,5790.875588676592,5741.975581979203,5721.906938540093,5716.332910652418,5701.992673846123,5703.496680774471,5688.33679765162,5663.712272903743,5645.268793787529
W40,5810.052802502641,5809.096361026421,5788.300086673069,5794.51626110135,5784.059121451644,5734.878893742514,5716.364553304629,5711.26646068168,5696.679882008815,5698.6152683541195,5685.90526995261,5673.2749227146005,5656.867008900448
W41,6192.262657996496,6204.77972460863,6212.066323616052,6213.327914057177,6210.766790242908,6219.526541247529,6227.002340098237,6229.208679534879,6230.628152458397,6243.445513998715,6244.85460012142,6238.825774071315,6228.375508161034
W42,6186.299881584382,6182.000257344683,6175.939159992252,6173.510220839384,6170.70507997799,6177.363048855557,6192.76646930009,6193.237029736285,6207.605794317158,6226.154757360797,6228.679498736526,6227.294737360059,6217.217097997443
W43,6201.894248953709,6212.698837746431,6220.087924670745,6223.882537046603,6221.758923165082,6231.748865301316,6241.961566308995,6241.8686039098075,6243.9168925002605,6258.440360556293,6261.127356031673,6256.980509352663,6249.203752873094
W44,5834.658880047318,5833.725519180907,5840.472665255838,5840.372598106745,5821.532312621455,5793.489465200304,5799.996289375535,5812.468801522806,5807.318796286233,5810.565230889145,5820.732901271096,5828.068487265462,5831.850946868759
W45,2891.0599091305658,2882.9619954071886,2874.257754711778,2865.3085999569084,2857.5256096802686,2862.349658066699,2856.1474352953433,2849.2037765636223,2842.236741235153,2838.2608562831906,2831.9085183342913,2825.8767813028467,2819.7193501002653
W46,3330.8713718861495,3303.3794513997054,3324.2243954718474,3314.0171385228005,3324.7588518645025,3335.6061870489425,3318.7164224976477,3332.524586603337,3319.1916219097748,3346.721154270255,3303.898936711596,3342.2292226002255,3303.1704541590666
W47,2892.0921277422963,2885.16520111593,2877.311446769334,2869.3721091233915,2862.636628999825,2867.7593162579833,2862.6947649193653,2856.6025997228357,2850.478396396291,2846.9734305677957,2841.4036545253857,2836.0087329888183,2830.637984982023
W48,3060.071804348303,3053.6954896156076,3052.786295230085,3049.44723710586,3059.6925962153778,3048.540537200207,3072.034652835997,3054.8856515205816,3059.1682694346864,3086.4779216420366,3090.194536399057,3086.6906396763434,3072.3922955991793
W49,3221.1152772628684,3224.0233706222634,3219.2524437848524,3193.6045122808564,3186.847622693339,3214.4216532677924,3174.468279536864,3174.603237706626,3173.546376971134,3165.0772890598964,3144.0084906207444,3142.4632103677213,3158.476654707656
W50,3226.283580260591,3246.3299330037917,3240.3691171848745,3237.081428071578,3183.5788714215064,3210.8377719625128,3234.1319804362884,3225.6860938837635,3215.6890081123142,3222.425553600281,3224.101495535303,3221.0798985250317,3209.9304969662126
W51,6573.656939686546,6599.066511713196,6589.415429375962,6539.966226625268,6519.081878310225,6476.468879286544,6473.861307476449,6468.453680022909,6492.035802947934,6496.957958570818,6521.673511908777,6535.238628730618,6541.5193764058495
W52,7087.066916257009,7079.2921021390175,7062.713469532848,7078.271632775338,7054.687190927964,7108.73138596302,7110.933388015517,7139.641439973942,7163.286987833475,7179.4065207797275,7193.453375050586,7150.929713728281,7179.123848871703
W53,1933.7221702383338,1956.0350134213547,1978.011231940197,1999.7466322357182,2021.2511804405167,2042.5279769247777,2063.579549818909,2084.4083567993594,2105.016825345233,2125.4073562140707,2145.582323983758,2165.544077357752,2185.294939448597
W54,2485.1572721398625,2479.0656346487553,2472.758809856731,2467.5431824022758,2464.6898429469275,2465.1319768968906,2469.237075989682,2476.706346087275,2486.6245792307,2497.649319150313,2508.296266088036,2517.5776395521016,2524.1901763225924
W55,5061.577486151745,5075.529736240878,5083.505210127729,5089.351634926145,5094.378723549824,5099.016084840857,5103.407851311492,5107.603347269558,5111.620651102316,5115.4674950311355,5119.1481710348135,5122.665809180066,5126.023130004694
W56,3014.134994574917,3040.0559626402164,3056.1983753359527,3064.0108232620323,3061.0925385383835,3048.832591326859,3027.6967234831773,2998.3518430410304,2961.3988536462257,2917.665742806508,2867.97443159262,2813.217570200816,2754.3135654566004
W57,2102.359302841149,2031.1640323060972,1961.9929775707533,1895.7001577009305,1833.9569436721729,1778.0023141548531,1728.557404985118,1686.1112199738968,1651.182389644428,1624.3747126142132,1605.5144055241053,1596.0289744114696,1595.4788823103054
W58,3412.634932519895,3431.1377251114764,3435.6152399416496,3434.3084760517118,3428.6766097157038,3420.168069610143,3406.7385781017,3389.241939515084,3368.509900032831,3344.8706928042047,3320.3456570669514,3296.4861596858555,3274.9617575477323
W59,2532.2029072464143,2529.8686275819005,2526.79114978658,2523.1493256837393,2519.1548048527443,2515.039734324799,2511.0432670413156,2507.3976631542423,2504.314791910265,2501.9738185803026,2500.5107920252003,2500.010738030456,2500.5027179166223
W60,9039.38550973454,9045.324685492742,9051.87417114777,9058.932065126046,9066.38935083363,9074.131426962016,9082.039716191157,9089.993329707115,9097.870764168092,9105.55160729722,9112.918228159268,9119.857428393538,9125.641875496349
W61,10124.024769914795,11294.239563391835,11276.411724664064,10536.332262422822,10575.591501418823,11001.455758828624,10996.5372897618,10915.497657228649,10990.188610798055,10784.454843158019,10797.807160525172,11289.230845796761,11413.273475980057
W62,7231.277910797168,7216.510954637045,7234.823573370022,7248.744278952778,7270.288114418965,7224.362705176022,7244.260387849383,7200.101333434646,7234.837592143582,7311.975502253506,7343.3302295495505,7470.313769921519,7474.248447101186
W63,6062.13052713765,6147.192793421793,6138.661296326598,6079.070203792188,6080.412787106405,6053.1239748765,6057.060014946458,6176.074520448378,6192.110471248235,6082.837717093614,6095.931360628368,6418.529326052088,6420.350285746249
W64,14060.39717270169,12240.007182011232,12501.35814971794,13345.521422343298,14096.169886887072,12346.167271380555,12569.647429855451,13477.92936926846,14533.403330290175,13074.282555651214,12349.390850912096,13464.753487242622,14863.22707952575
W65,19422.730119285516,17756.44638765364,18195.366015878444,19306.046508140455,19974.5426186539,18129.02769171188,18137.686966709294,19241.613356244023,20529.74747129537,19357.10684510842,18356.347979659953,19128.755231359148,20382.814922438807
W66,7388.902602542586,7622.195612403944,7588.595110827739,7418.654738545365,7361.8407989529105,7629.223648160912,7651.388380624971,7511.4062921131635,7367.048294621153,7597.08720580786,7732.0926046770455,7632.2941925529,7446.828077852692
