V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.1018619785368,2032.5380340726147,2033.435368651716,2034.8565728583392,2036.1874541901018,2037.6789250220918,2039.1671159396528,2040.5136716271206,2041.8826084421632,2043.2571742001498,2044.6106849642454,2045.9772318057271,2047.3465581301652,2048.7178253189472
D2,2954.982728592608,2948.536881593556,2946.4650133538657,2949.3694693384423,2942.865070149803,2933.410117331999,2930.036743679195,2928.6927926197122,2932.884746830925,2937.591876791475,2929.95364737697,2921.302519626451,2911.423165912507,2910.6949448556643
D3,1122.3842498827657,1121.2439933037417,1120.1012277004174,1118.9378738457835,1117.744997237455,1116.536321614055,1115.3061130814165,1114.0502241295221,1112.7839280938945,1111.4892147486462,1110.1732168424783,1108.8344504518884,1107.4953041962042,1106.1491816337407
D4,1236.742389261568,1247.9079961047134,1259.1228753458893,1279.2759012555787,1302.3074801452792,1326.5359038475822,1346.639203958757,1359.8534731268915,1369.3317970550281,1381.3613328745778,1404.4487578422168,1430.7196578368678,1457.8013681607065,1479.827256823622
D5,5893.924538531337,5920.034824539905,5946.866559342452,5974.418325737028,6002.979500896512,6028.575602774023,6054.404626889982,6082.352679655324,6110.948135807297,6151.681060612793,6193.365372638631,6235.807060482401,6278.786600827901,6321.751801787505
D6,3070.6520484278353,3044.5026885537823,3020.8424683102194,2992.477447161364,2963.901167620736,2936.9324517886857,2913.085397509957,2877.3147336371385,2844.5864899646563,2812.393878936932,2790.7869095951855,2778.7932117283917,2776.031886134085,2766.0813638712657
D7,5251.676160658813,5283.560414833616,5327.304638683219,5303.413999968834,5272.175297259087,5295.3689087582325,5296.837731684693,5299.234892343506,5331.119146518308,5374.863370367912,5350.972731653526,5319.734028943779,5342.927640442925,5344.396463369385
D8,1732.4738480284059,1732.926270395019,1735.0648745264848,1736.4764712406934,1737.3664823907734,1737.3808130722853,1737.7443184527142,1735.9039345341987,1735.5012796540977,1739.4683859979975,1741.6635040147276,1743.6954346926127,1745.827962984661,1747.100893232662
D9,1585.4312586690598,1585.20759178732,1585.5305706218883,1586.3964600546055,1586.7355410561408,1586.6095040777607,1587.1967945905658,1586.0762049184334,1586.164729821068,1589.395313301763,1591.158358689229,1593.0700807415612,1595.187125696218,1596.2013521345618
D10,2621.2712264788584,2621.9751702633366,2627.8149778624515,2630.907763498502,2623.24864030806,2619.5195146750616,2624.8494523478125,2630.245515618395,2629.5283703771215,2632.453813624242,2632.345484651632,2635.3139141124248,2643.014267468992,2654.663081447295
D11,2440.8409378080446,2432.118003622592,2422.2637403158624,2420.8959921605833,2420.0738444824356,2424.164769218753,2426.106912277746,2421.1443409769577,2410.3666774038784,2402.229881121527,2403.4862272377172,2405.6131432143375,2414.0547386280296,2423.2492975022774
D12,3671.2163250177605,3677.552277937452,3682.9534684906466,3686.5815353541857,3689.2096365106545,3691.7737570434297,3694.480050877182,3696.2428178784876,3696.119294169946,3694.5015774765234,3692.1617130569675,3686.5718510250645,3682.6748655950755,3680.9402375793043
D13,7245.490104888093,7246.346953972654,7253.693032425746,7272.397512201754,7283.240909787898,7291.174784750137,7297.222843883965,7300.178010958616,7297.825965865688,7291.340051067778,7283.017358794151,7267.821628884949,7262.901320255039,7258.041995091525
D14,5672.117953471639,5689.48413991642,5733.44039466596,5757.909242301318,5761.80000031688,5777.560780266179,5806.045043311513,5821.575556518558,5831.929675591536,5853.273156220056,5871.520855320015,5885.578846308798,5894.391043451873,5912.366667073458
D15,8087.645260670155,8208.082119317323,8373.791151498579,8452.036471523572,8593.964649393532,8978.9437171051,9133.951909701844,9290.1076246518,9421.156282235705,9554.122225390362,9710.032616125833,9854.352855940957,10253.087101073548,10435.472819699458
D16,3063.2429837953123,3050.4904106766903,3039.6944892686906,3029.03264980915,3014.874373797229,3001.152310279225,2985.7899961638336,2974.223976696617,2958.2914009380606,2941.174283349469,2924.871482418871,2905.4149173805404,2888.552788891859,2870.144278255619
D17,4045.128272803858,4041.160361439876,4045.8286274097077,4048.2039766468,4047.5963545056425,4051.884600515736,4053.538573964678,4051.912382929483,4052.067716109714,4048.450199781101,4048.7815932461067,4042.5288814425603,4039.4418185620298,4036.3012018665295
D18,9534.054957150584,9535.77130296078,9534.345305597646,9532.013412475775,9530.170947080202,9528.412643678601,9526.392183955611,9524.49939958001,9522.66420767018,9520.797830496334,9518.927612672509,9517.068990184755,9515.204795015883,9513.337489701555
D19,2692.3859561485447,2712.548025480757,2751.324006585623,2767.8754110271066,2767.2919322081343,2770.725879379418,2811.7188614180805,2869.12475738114,2863.101439620318,2851.3746903658307,2856.9843147816805,2884.7273014020066,2897.1605042303804,2898.43045225655
D20,10821.55489855683,10801.853019550219,10782.704641234472,10768.60061532433,10759.008515272097,10746.322107658627,10727.05634044594,10702.769666928165,10678.273589746988,10654.937105303274,10637.39322847311,10624.4061754698,10610.271886320308,10590.691074015584
D21,2679.99027145074,2697.3684610849837,2741.363359784944,2760.685474185478,2764.1421645539867,2758.85036944891,2794.6443337560167,2849.0159175866106,2844.5333843234916,2839.073291416447,2841.405684943631,2870.3559584087075,2882.1876560231835,2896.9044144263826
D22,2845.0628721227135,2836.933468271837,2829.032290479879,2821.679007878339,2818.372229229538,2813.8100055760897,2808.336258522273,2806.5621127693066,2809.3380033810986,2816.5408002907557,2820.5533971900686,2827.9061583817575,2837.5571007762546,2843.9757022834347
D23,1936.0987404525947,1935.3672881991688,1936.5030252104657,1923.9203648254077,1911.968032020192,1902.003199150428,1911.8986179863648,1915.6907471537475,1920.9444843978852,1931.7614800646977,1936.8023152443118,1947.9642248459168,1955.0569914064931,1959.656593923262
D24,2538.8227645491725,2533.7998211271024,2530.4062756692415,2525.7271830214268,2523.473632563504,2519.579719020693,2515.88195286483,2515.266477254443,2518.534320862754,2523.541644466634,2527.2661605442286,2533.1423053338694,2536.868796727928,2540.047417339402
D25,1597.3062783196287,1600.2350188527873,1600.964341995988,1600.793797826688,1600.4251382665395,1599.653859785995,1601.3062654218998,1602.6931903017648,1605.9801803629966,1608.513087790185,1609.6489088119613,1611.1762333225738,1613.0555664909866,1615.0435636423704
D26,2366.6347105126024,2366.715359701795,2367.0812001716226,2366.3312865084417,2367.3603999176985,2368.014905687096,2370.1497725850786,2373.6142084131584,2378.2940470418794,2383.3063134156882,2388.6936119013894,2395.799714682973,2402.1383014246985,2408.087190991938
D27,1714.747770014085,1711.8850370936927,1709.2006779390372,1706.3391678712426,1703.8258619602404,1701.2779888827145,1699.190095335509,1697.9841784953842,1697.5906221509413,1697.504356382451,1697.2606320217365,1697.2747734434959,1697.0576770928387,1697.0056091527485
D28,424.15423119586217,424.0118102103902,423.89131041102337,423.7938076322194,423.7168623443519,423.6575793669315,423.61293929218334,423.57984726670486,423.5551517343345,423.53566018450823,423.51815474826833,423.4994078799613,423.47619808200676,423.44532559976244
D29,6414.030836167501,6419.887513572112,6427.449185204418,6434.5669069451915,6438.609266915274,6439.269619965595,6445.50844272715,6457.863812372099,6475.993972846305,6497.883028481518,6519.5437497770745,6539.382127300996,6565.984547642904,6597.147588998885
D30,610.3546530240491,610.5877558215749,610.8657517381612,611.1974866877483,611.5748677888387,611.9932021594761,612.4482317295968,612.9355430861609,613.4505596996046,613.9885690860951,614.5447467107687,615.1141795343328,615.6918899410017,616.272859987481
D31,2121.318036565136,2123.6241498322465,2126.210595385129,2129.0682100525464,2132.186457355352,2135.5534796319885,2139.1561565886186,2142.9801699888044,2147.010074167766,2151.229372027851,2155.620596145152,2160.1653945922967,2164.8446210594648,2169.6384288347335
