V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.1048373775413,2032.5383951610454,2033.4646087425945,2034.8861853072488,2036.2192766292108,2037.7091526313136,2039.1918705354774,2040.5374372044294,2041.906551103354,2043.280558233899,2044.6358270568276,2046.0029529818528,2047.372544274241,2048.743968472475
D2,2954.8304212878197,2948.3381721181177,2946.2726448470576,2949.2467689727796,2942.6924157246563,2933.161049186803,2929.784612679889,2928.4554559658845,2932.727682129424,2937.528085144184,2929.828811871,2921.1019008523967,2911.138659639375,2910.4387578348405
D3,1122.3209687174804,1121.1186475165587,1119.9139409553222,1118.6896605764284,1117.4373121197627,1116.1699431135862,1114.8821021697543,1113.5698461916513,1112.2476958996158,1110.8985284736164,1109.5291252417692,1108.1380754296945,1106.746664469664,1105.3486209467233
D4,1236.072362929607,1246.7611089417348,1257.6331816167644,1277.4416883500057,1300.1882149906273,1324.1321742349803,1343.9573713968518,1356.947048616419,1366.2834940906152,1378.2273719441678,1401.1209481044941,1427.2313035094423,1454.1331053880706,1475.9690870881784
D5,5893.922614562848,5920.033676696385,5946.86885726232,5974.426628165666,6002.995032866817,6028.6157650460045,6054.47347291046,6082.446286444416,6111.068389687722,6151.782328540881,6193.4477397083365,6235.871104241632,6278.833478210585,6321.7846008399765
D6,3071.0476214715072,3044.2397401782314,3019.9408610110827,2990.7495312859223,2961.8356162676805,2934.5863130477564,2910.661396930048,2874.902039480159,2842.167416978151,2810.1270273511755,2788.3285264193637,2775.9473326189272,2772.216766053887,2761.1601196907754
D7,5251.42893692498,5283.639990509828,5328.092866426161,5303.681334717268,5271.806974114063,5295.494086930079,5296.869919943505,5299.019856868485,5331.230910453332,5375.6837863696655,5351.272254660773,5319.397894057568,5343.085006873584,5344.46083988701
D8,1732.4047424537373,1732.8337985204882,1734.859232267971,1736.2430729639375,1737.103202542642,1737.1066212796252,1737.3796731214427,1735.656483201951,1735.3121686024228,1739.0218634528442,1741.1658336131795,1743.128925271047,1745.1326809606499,1746.3069054576795
D9,1585.2885547822414,1585.100240704965,1585.4719680286678,1586.3357951899218,1586.6791284255896,1586.5389279861818,1586.9529460169383,1585.8893019412424,1585.968870059555,1588.8891388246234,1590.592547686382,1592.3844695908938,1594.2906013898355,1595.1750660120256
D10,2621.292386935852,2622.039304524733,2627.981934287139,2631.113443678046,2623.347777343844,2619.5753375970653,2624.9638517440517,2630.417765488964,2629.674540108343,2632.6050346339125,2632.4412240671295,2635.3996005649383,2643.1443996504977,2654.893972258736
D11,2440.839858204196,2432.070406523153,2422.1191803185397,2420.7616921685008,2419.971433311576,2424.1517594301577,2426.1698133649415,2421.2130286013685,2410.354856891272,2402.1463879468724,2403.434665551664,2405.600060585404,2414.149299606458,2423.4863566752674
D12,3671.2269915417232,3677.501842763754,3682.8694016805907,3686.430844156702,3688.970189061959,3691.457980799439,3694.115560492031,3695.865728209088,3695.716449188073,3694.122982278982,3691.676020467164,3686.1424486928768,3682.202431710696,3680.3381807203127
D13,7245.850973258301,7246.634079792666,7253.916663057709,7272.84434999149,7283.718393182032,7291.641428638044,7297.7415977781175,7300.80655380521,7298.528731216553,7292.07546502205,7283.728377414225,7268.31136688594,7263.369171889362,7258.545962209413
D14,5672.091763603967,5689.523839913386,5733.663551682865,5758.237453217151,5762.097805771484,5777.870705800591,5806.451057577052,5822.023264167103,5832.392646593722,5853.773130130845,5872.071186647813,5886.146156544161,5894.925018026589,5912.936152104388
D15,8087.362279969883,8207.505487959166,8373.022955079436,8450.785018840885,8592.451600751085,8978.028736559098,9132.70618316125,9288.55153481647,9419.2587754419,9551.82415145513,9707.468553261948,9851.458757294227,10250.765006788703,10432.842133997134
D16,3063.274143982153,3050.5049975025318,3039.7531151855605,3029.1581840286967,3015.0126723595067,3001.327235806189,2985.9787262423247,2974.525039041161,2958.626820963757,2941.5346146086426,2925.2803221595027,2905.8192003384297,2889.01650519129,2870.629418162285
D17,4045.170628106371,4041.0700136278374,4045.7261256758416,4048.0742105293,4047.4343156338464,4051.764737298427,4053.4206337412893,4051.7646611562996,4051.8999016860994,4048.2132216333907,4048.542778231403,4042.242386465057,4039.130743627589,4035.947248652761
D18,9533.99354333805,9535.785643372155,9534.368751524917,9532.026816750322,9530.184672854422,9528.428472094163,9526.404565254625,9524.511036595462,9522.676319606697,9520.809757177174,9518.939272793004,9517.080629212425,9515.216294979831,9513.348784761543
D19,2692.422678537372,2712.6783861772633,2751.642755741902,2768.2346609110696,2767.579134031767,2770.98326741429,2812.1305474799024,2869.7547457343185,2863.606155668367,2851.752523402062,2857.34962643387,2885.1964373274222,2897.64651999977,2898.8642054853312
D20,10821.558074422963,10801.857141215592,10782.711599279015,10768.62736367527,10759.064036595739,10746.402367657642,10727.139041471488,10702.837663444367,10678.326166665884,10654.978222540029,10637.442666839299,10624.479485611544,10610.365157450036,10590.785710676664
