V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.1094370160222,2032.538953363908,2033.509810696008,2034.9319628850828,2036.2684706079874,2037.7558811790982,2039.2301384085793,2040.5741761640588,2041.9435638151215,2043.3167073692946,2044.6746939571503,2046.0427150814232,2047.4127159850186,2048.784382902537
D2,2954.489426761674,2947.8932896910283,2945.8419589524083,2948.972060198271,2942.3058668721774,2932.603420816534,2929.2201270122146,2927.924092746493,2932.376036464515,2937.385264663115,2929.5493228191553,2920.6527437755926,2910.5016903099845,2909.865191308324
D3,1122.1779810009257,1120.8354209386628,1119.490754942527,1118.1288073044689,1116.7420785190805,1115.3420881753818,1113.9240232251032,1112.4844024563831,1111.0360460088884,1109.5638362111406,1108.0737603346554,1106.5645728900313,1105.0550665899864,1103.5397044376164
D4,1235.012550512419,1244.9470231387472,1255.276862414632,1274.5404268318148,1296.8360728148998,1320.3300811388142,1339.7153896800914,1352.3498191660417,1361.4618487627642,1373.2702373502023,1395.857193661059,1421.713608076581,1448.33084023743,1469.866437090415
D5,5893.918842051114,5920.0314260082,5946.873363016811,5974.44290754323,6003.025487908339,6028.694515110339,6054.608465984165,6082.629830360119,6111.304183141443,6151.98089439531,6193.609244815448,6235.996681055659,6278.925395244156,6321.848913125228
D6,3071.7292476430716,3043.786644353292,3018.3872689718955,2987.7720971513036,2958.276390270163,2930.5435968072984,2906.4845141480014,2870.744639203049,2837.9990251099343,2806.220933666018,2784.092397746842,2771.043495734304,2765.6427951124224,2752.680146437427
D7,5251.048756043138,5283.762362056793,5329.305003763289,5304.092442335583,5271.240566447995,5295.686586036141,5296.919419077068,5298.689175120206,5331.40278113386,5376.9454228403565,5351.73286141265,5318.880985525062,5343.3270051132085,5344.559838154135
D8,1732.2614766329646,1732.6420909908632,1734.4329062140623,1735.7592046820114,1736.5573854545653,1736.538182157123,1736.6237107707038,1735.1434809096493,1734.920114123962,1738.0961578316724,1740.1340911105792,1741.9544695539005,1743.6912610706286,1744.6608543132952
D9,1585.0657325371158,1584.9326194178343,1585.3804641342556,1586.2410712013148,1586.5910440063547,1586.4287283025676,1586.572193341886,1585.5974658747762,1585.6630485941191,1588.0987824024114,1589.7090729557212,1591.31393521877,1592.8907407188235,1593.5725912437272
D10,2621.326672092849,2622.1432178391547,2628.2524448547465,2631.4466962750525,2623.5084037819743,2619.6657844926835,2625.149206968737,2630.696852743889,2629.9113711080113,2632.850049949956,2632.596345522786,2635.538433742213,2643.355245865904,2655.2680722945706
