V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.0732735157553,2032.5345646343483,2033.154421710297,2034.5720481971937,2035.8816953272683,2037.3884897292412,2038.9292668846747,2040.2853253376497,2041.6525606814055,2043.0324938875224,2044.3691127324382,2045.7300955778626,2047.0968760164003,2048.466634614616
D2,2955.798816932799,2949.6016006247014,2947.4957564009205,2950.026918683331,2943.790181807718,2934.7446666465603,2931.3877042849313,2929.9644826161875,2933.7263261086187,2937.9336832440845,2930.622537165319,2922.3774690030223,2912.9475987198334,2912.067638311788
D3,1122.7040586041146,1121.8774626108363,1121.0477326233984,1120.1922876660167,1119.2999683512714,1118.3879158322782,1117.4489684932175,1116.4779457648956,1115.4939245300432,1114.4744098139413,1113.4283103655803,1112.3537725823082,1111.27876034175,1110.1950345905107
D4,1242.769891614098,1258.2252996839734,1272.5240388950444,1295.7763312775219,1321.3722170010885,1348.1596598160982,1370.764751425922,1385.999431485055,1396.7540824381272,1409.5541903485505,1434.3854634104737,1462.100609468244,1490.8007615234274,1514.5350377682694
D5,5893.936509340163,5920.041966348834,5946.852261832087,5974.366668557324,6002.882861971182,6028.325715687786,6053.976271356111,6081.770264203614,6110.199923858492,6151.0509780444945,6192.852890001703,6235.408584310713,6278.494932752596,6321.547728181895
D6,3067.748146107002,3046.432992982351,3027.4611688772297,3005.162080255486,2979.06438327432,2954.155459887376,2930.879989488124,2895.0263251472184,2862.3449084720764,2829.034839907786,2808.833904262726,2799.684814639642,2804.038688499361,2802.208224954782
D7,5254.087782495105,5282.78416881785,5319.615622716288,5300.806198901645,5275.768221472212,5294.147818824945,5296.523741168397,5301.332523663501,5330.028909986246,5366.860363884684,5348.050940070041,5323.012962640608,5341.392559993341,5343.768482336793
D8,1732.8772280016337,1733.466043089934,1736.2652403310035,1737.8388532349206,1738.903287758501,1738.9813131551348,1739.8728098902186,1737.348346396135,1736.6051502365726,1742.0748074505843,1744.568483449679,1747.002238179891,1749.886432154138,1751.7355232021198
D9,1586.7625300255181,1586.209060101958,1586.0772687918425,1586.9623969642294,1587.2618092669804,1587.2679019060533,1589.4716353718609,1587.8198054994625,1587.9918874143098,1594.117368165228,1596.4367571831517,1599.466083729995,1603.5507179995845,1605.7754804146218
D10,2621.0923611636176,2621.433055559201,2626.4037269833907,2629.169188090398,2622.4106538145293,2619.0476541408175,2623.882456026416,2628.789520248861,2628.292825461349,2631.175571213207,2631.5362175956648,2634.589622839061,2641.914284908346,2652.711405366406
