V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.0418444420977,2032.5307504652667,2032.8455592792109,2034.2592525564885,2035.545555609128,2037.0691961638083,2038.6677846383072,2040.0342900719177,2041.3996548825564,2042.785488857943,2044.1035373664201,2045.458403365225,2046.822384953188,2048.190485064048
D2,2957.227180688567,2951.465131812769,2949.299820908909,2951.1776235387288,2945.4093643117753,2937.080469987111,2933.7522315911915,2932.190266039476,2935.1993055382472,2938.531932139883,2931.7932657289157,2924.258905917583,2915.6157468391625,2914.4702036762765
D3,1123.4026471907064,1123.2612098270658,1123.1152732882003,1122.9324230006046,1122.6966395490106,1122.4325290698216,1122.1298112391135,1121.7810488783439,1121.4136273199235,1120.995255126003,1120.5387205318066,1120.0413624093792,1119.5433232029504,1119.032775746243
D4,1249.5537411174037,1269.837246169941,1287.6068163656328,1314.3472794849017,1342.8292481369874,1372.4968226419332,1397.9176372532354,1415.4262547772994,1427.6173896913494,1441.2847631439818,1468.0787070331153,1497.419327021034,1527.941007213938,1553.5980440934961
D5,5893.952758948373,5920.051660898192,5946.8328538751775,5974.296547236056,6002.751680803939,6027.986509932555,6053.394806084889,6080.979672436228,6109.18427393841,6150.195681211611,6192.1572275626395,6234.867678364773,6278.09901197393,6321.2707112997605
D6,3064.15974624043,3048.818301917926,3035.6400060444257,3020.8366900300316,2997.80181828987,2975.4382143105927,2952.869059513672,2916.9128301290075,2884.289278344776,2849.598349120557,2831.1348724435165,2825.500912020525,2838.647154889449,2846.850781476637
D7,5256.725406430396,5281.93517788567,5311.206040314931,5297.954011046243,5279.697852046795,5292.812295988523,5296.180325426852,5303.626731857247,5328.836503312521,5358.107365741782,5344.855336473094,5326.599177473646,5339.713621415374,5343.081650853703
D8,1733.4806082096604,1734.2734410337107,1738.0607607259378,1739.8767192313676,1741.2020581586676,1741.3753588119116,1743.0566308322152,1739.5089135724318,1738.2563320152774,1745.9735213745378,1748.913783692893,1751.9485912675066,1755.9571350503531,1758.6680537705608
D9,1588.241086639058,1587.32132590162,1586.6844509345924,1587.5909463253427,1587.846301181313,1587.9991416030841,1591.9981532493896,1589.756309396993,1590.0211926572722,1599.3618477478492,1602.299131494915,1606.5697087519645,1612.8396166550708,1616.4088427405572
D10,2620.8859706411563,2620.8075159632776,2624.77530167432,2627.1630669688525,2621.4437113417407,2618.5031799812514,2622.766650674651,2627.1094648137737,2626.8671451367586,2629.7006227655993,2630.6024141342914,2633.7538719047775,2640.6450283446343,2650.459389957676
D11,2440.86118510075,2433.010657354182,2424.974872350573,2423.41470423543,2421.9945017262844,2424.408759639884,2424.927241859416,2419.8561476843583,2410.588363700127,2403.795743218068,2404.4532343033648,2405.858499710284,2412.281306817017,2418.803401473505
D12,3670.9976056396363,3678.586462069542,3684.677276591645,3689.6714909121392,3694.1195581735487,3698.2488171430127,3701.9540049648936,3703.975123011512,3704.3797175491036,3702.2647537893295,3702.1209445341524,3695.3768386095508,3692.362224453276,3693.285543534138
D13,7238.095782683142,7240.463643043209,7249.110760649818,7263.241645787773,7273.457103959476,7281.613084288112,7286.593390722923,7287.298942824604,7283.426052025185,7276.27115564547,7268.448332510409,7257.7867217712255,7253.314872636224,7247.715528274271
D14,5672.642077220112,5688.689645210145,5728.97447320126,5751.340933608619,5755.840179781217,5771.358407086096,5797.919697989171,5812.615823926285,5822.664485704674,5843.267447007025,5860.50737018018,5874.22557141559,5883.704897222107,5900.969869165205
D15,8091.758611789663,8216.463917935864,8384.957501704235,8470.227338562876,8615.95802322184,8992.243692155002,9152.059542679712,9312.72663669062,9448.73806320896,9587.526570581067,9747.30332342674,9896.420897673286,10286.840601283926,10473.711943315744
D16,3062.6697914896195,3050.2220857022767,3038.6160642696486,3026.723445146378,3012.330368775967,2997.9345514564775,2982.318302319488,2968.685928407341,2952.121342366603,2934.545982103559,2917.350866615439,2897.978123693456,2880.02271761156,2861.2201192604352
