V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2031.0606298679672,2032.5330302267168,2033.0301689933324,2034.4462131836065,2035.7464691907912,2037.260040656057,2038.8240748111843,2040.1843359952052,2041.5508188394706,2042.9331258746458,2044.262274031886,2045.6207961221803,2046.9864506070467,2048.35554200997
D2,2956.2267056490205,2950.1598505554216,2948.0361921569993,2950.3716303307233,2944.275233266208,2935.444393091381,2932.0960354431954,2930.631250873035,2934.1675801481574,2938.1128980631174,2930.9732472278624,2922.9410828743285,2913.7468842441663,2912.787364365671
D3,1122.874946676747,1122.2159535328615,1121.5534924455285,1120.862576953684,1120.1308588145396,1119.3773052582903,1118.5939917737198,1117.7751857820115,1116.941996570919,1116.0695327642716,1115.167652107276,1114.234303461212,1113.3004298130322,1112.3569143885964
D4,1245.4695076089179,1262.8462448345454,1278.5261925816892,1303.1665938113804,1329.9109890401194,1357.8445730797466,1381.5701746372142,1397.7097624406238,1409.036058604202,1422.1812926746857,1447.7936056985245,1476.1556050538,1505.5806296895453,1530.080063734713
D5,5893.942424759798,5920.045495500238,5946.845196664244,5974.341141970141,6002.835107487355,6028.202233056151,6053.764597878325,6081.482461445316,6109.830192145461,6150.73962040352,6192.5996448035285,6235.2116758307075,6278.3508038900545,6321.44688445184
D6,3066.3863014515873,3047.338248903155,3030.5651444924933,3011.1107995568195,2986.1754847905754,2962.2325433901838,2939.225128994676,2903.332539878977,2870.673083686321,2836.838960451559,2817.2974131961937,2809.4823610528324,2817.173053881687,2819.150658703511
D7,5255.1513898832345,5282.441817880008,5316.224504728054,5299.656069789323,5277.352823452738,5293.609276564684,5296.385260653788,5302.257650537022,5329.548078533795,5363.330765381841,5346.76233044311,5324.459084106526,5340.715537218471,5343.491521307575
D8,1733.081375797864,1733.7392182930814,1736.8727371080543,1738.528345277671,1739.6810542562926,1739.791315104825,1740.950024588769,1738.0793531838638,1737.1638114535203,1743.3938992025508,1746.038673318042,1748.6757884037484,1751.9403951468669,1754.0810771646466
D9,1587.3545709934747,1586.6544315639815,1586.3203955684758,1587.2140795638365,1587.4958504633441,1587.560703584443,1590.4832990958428,1588.5952168915233,1588.8044581534486,1596.2173532047523,1598.7841585137983,1602.3105044275144,1607.270162017408,1610.0332721463888
D10,2621.011208845388,2621.187094709119,2625.7634335856196,2628.380385495585,2622.030454073158,2618.8335680493738,2623.443723714929,2628.1289259944097,2627.7322509639603,2630.595624593737,2631.169048043704,2634.261007333995,2641.415215903894,2651.8259176563733
D11,2440.8546807733865,2432.7238974314037,2424.1039366389946,2422.6055823390843,2421.377501535237,2424.3303791079416,2425.3062042566953,2420.2699724363715,2410.5171482411597,2403.2927189456136,2404.142588795864,2405.779680334593,2412.85101167701,2420.231620229303
D12,3671.0657009102733,3678.2644830617055,3684.140592644524,3688.709475741013,3692.590921583101,3696.232896223465,3699.6270921385358,3701.567776139937,3701.807948324067,3699.847795600457,3699.02027476913,3692.635526807816,3689.3461984894902,3689.4420022928493
D13,7240.398441859921,7242.295759568029,7250.537721750901,7266.092865850297,7276.503870065984,7284.5906847637525,7289.903499098919,7291.309601760632,7287.910316144414,7280.963746712828,7272.98525978233,7260.911683101432,7256.300179601535,7250.931283947529
D14,5672.47759767318,5688.938972071804,5730.375960428821,5753.402188113934,5757.710479656687,5773.304824384556,5800.469578854475,5815.4275506639115,5825.57207048645,5846.407420196343,5863.9636017499515,5877.7884351783305,5887.058403899564,5904.54639124016
D15,8090.300824281573,8213.493376164342,8381.000104106068,8463.780425094816,8608.16348667581,8987.530129679457,9145.642127684181,9304.710371548765,9438.962973607931,9575.687941755052,9734.094440950537,9881.511821364107,10274.878230571725,10460.159850360744
D16,3062.8553243030074,3050.308938032482,3038.965132500525,3027.470896278428,3013.153820877784,2998.97608645487,2983.442031859759,2970.4785025043466,2954.118487677455,2936.6914529445366,2919.785164833616,2900.385290087085,2882.783759773703,2864.1087210596106
D17,4044.528876566954,4042.438929537285,4047.279193216374,4050.0403777086144,4049.8894673917657,4053.5808594759305,4055.2076194415313,4054.002885645854,4054.442562422836,4051.8038249836163,4052.1612130962326,4046.5832501100163,4043.844033492349,4041.310214004026
