V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D1,2032.41473675192,2034.6063773945991,2035.6024786101477,2036.54540887018,2038.17685367701,2038.6818222525562,2040.315482893437,2041.9502514513438,2043.5861279262758,2045.2231123182328,2046.7036680655015,2048.3428682915087,2050.1407129962563,2048.8507421194054
D2,2994.6280379843947,2992.387717964557,2995.9400871066027,2998.352528952487,2999.264125734293,3000.4416605030665,3003.377013539137,3001.5840570912414,2999.7455308272497,2998.0089921465687,2993.3504461891516,2988.3459413474266,2986.2213508843356,2985.757449587149
D3,1131.6363273717318,1138.7818779471204,1145.1587275371242,1150.9412225327344,1156.2662386248196,1161.2412344544498,1165.9505741884109,1170.460491121047,1174.8229844149378,1179.0788782999127,1183.260223755654,1187.39218400568,1191.4945147717006,1195.5827263888661
D4,1199.5888558709398,1181.2061609012196,1167.7113851714148,1149.3993338459334,1481.582039523085,1463.3271309403538,1436.3787183346549,1416.4283189873393,1398.2448888942788,1380.1338806848266,1343.4843391663692,1508.3902347576966,1491.4085808616203,1468.8680334577525
D5,5901.620895762169,5923.313172788706,5944.466145801853,5964.255931655746,5994.288145640602,6022.151486283054,6038.448772164989,6055.9020034707155,6075.03791696277,6107.892901504312,6125.238107884282,6143.384008961901,6160.208801405676,6184.960688104927
D6,3110.1765236494525,3116.7903492240403,3123.398738976319,3130.0024404857027,3136.6021572759246,3143.1985514112916,3149.792245939929,3156.3838271930513,3162.9738469487293,3169.562824468141,3176.1512484118352,3182.7395786430534,3189.3282479247905,3195.9176635168415
D7,4389.266642842336,4337.895865957612,4332.083047806918,4336.72335807579,4341.364901802927,4346.00767898833,4350.651689631997,4355.29693373393,4359.943411294127,4364.59112231259,4369.240066789318,4373.890244724311,4378.54165611757,4383.194300969093
D8,1732.9409906784192,1733.8419813568385,1734.7429720352582,1735.6439627136776,1736.5449533920973,1737.4459440705166,1738.346934748936,1739.2479254273555,1740.148916105775,1741.0499067841947,1741.950897462614,1742.8518881410334,1743.752878819453,1744.6538694978726
D9,1585.5141995742545,1586.2583991485087,1587.0025987227632,1587.7467982970174,1588.490997871272,1589.2351974455264,1589.9793970197807,1590.7235965940351,1591.4677961682896,1592.2119957425436,1592.9561953167981,1593.7003948910524,1594.4445944653069,1595.1887940395613
D10,2618.953459778394,2619.451841120107,2623.379794422027,2626.521005045441,2625.3575125009565,2624.7534106801686,2626.6170562228463,2630.4312538069744,2630.8035784114977,2631.1334028586652,2631.950522933721,2631.2776785776728,2630.5847006237686,2634.687266121441
D11,2453.962236611048,2455.434977490266,2459.0352806494666,2460.194634004766,2460.4312481037227,2455.271775525253,2459.883152910153,2465.6989478982096,2468.732099681242,2469.117277842384,2469.8880079317896,2470.3941100039056,2473.3937431264544,2474.451024025439
D12,3673.9968214874434,3669.3978964108846,3674.4724094766343,3667.415814702035,3672.491462554065,3668.109732338295,3672.926781087891,3672.484328141419,3676.349679201437,3670.403309292282,3684.6115225639724,3679.528118906367,3676.867516007701,3667.3244794132265
D13,7232.5711400662,7238.933567275452,7251.46301122007,7265.993801176109,7281.529889499789,7292.085042557358,7295.952472054312,7300.523913103028,7306.09945892338,7311.734448042041,7318.323445723472,7325.250733072512,7332.011873509076,7338.3078362827855
D14,5678.1706560824505,5685.739519533152,5693.990980542649,5699.036649402164,5709.11139883516,5716.384318418636,5720.504996384239,5723.1728727060845,5728.56102123113,5734.82539125116,5741.671077156738,5745.018237577832,5751.593115407034,5756.9990892775095
