V1,auto_select,avg_top_2,avg_top_4,avg_top_6,elasticnet,gbt,knn,lightgbm,svr,weighted_top_2,weighted_top_4,weighted_top_6,xgboost
D1,2.607969146021032,1.0407376326233861,1.0170718623226338,1.006770881727913,0.9048398699087024,0.9375147664853892,1.5776375943469145,1.1440798090002293,1.1628600664030855,0.9461121203274044,0.9552837773566308,0.9609413566837338,2.607969146021032
D2,1.0077563437869186,1.0237246706561989,1.015660723658279,1.0132915264764006,1.059006720485909,0.9955658140885719,0.7453997820048031,1.0505335667712425,1.0077563437869186,1.0084412074403115,1.0091725283515631,1.009624011665148,0.8057828706944677
D3,4.880681986582201,4.049394569237055,4.240849764577181,4.32402247018999,4.880681986582201,3.6128629547609585,2.7456499169331994,2.8473175054474273,3.207235154319702,4.811817625956414,4.738278825677473,4.6928777671805335,2.712493121214958
D4,19.330496850759687,17.391863397019158,17.88945015336208,18.090653969688372,18.041981034234013,23.31461231258943,15.114331292822186,21.53295608915969,19.50003285581641,19.330496850759687,19.075115728001276,18.932154151738228,18.438573290178557
D5,0.8508816758606668,0.5863033355919604,0.6583985653543037,0.6904486252515205,0.2547252669023352,1.4584350723453492,0.9063419488615279,0.7963172157208548,0.32160841549602814,0.8795021408593564,0.8508816758606668,0.8332333072876745,0.2547197065825934
D6,6.268438278718529,4.919077162594186,4.784652261587398,4.7373680791423824,3.6829302919885043,5.540465455392616,4.335220195645134,6.268438278718529,5.906765193135488,4.383606032729878,4.5016386425607156,4.553371319205899,3.6829267440189732
D7,37.345920404203035,37.345920404203035,37.27216847594581,37.24738266832889,30.66936236778336,32.96890883676977,40.98726638266301,33.88240649416422,40.97108349917271,37.05133189567951,37.123572118187404,37.14811549767115,32.71962188896355
D8,0.48959341317616617,1.1823679681867392,1.1750186084459742,1.171825641729012,0.6731439854083502,1.2144114693924848,1.2609944135484072,1.1502814523017535,0.48959341317616617,1.1529569721498354,1.1558544133866377,1.1576286478309654,1.8145598311222062
D9,0.4478873444480832,0.49437062054481673,0.4770978716917095,0.4712707350198348,0.6469317812660685,1.1225629825672025,1.463484610024248,1.5721730826314402,0.4858446219913085,0.42531100730787463,0.4421439838815596,0.4478873444480832,1.090310840803068
D10,2.256821513052547,3.078191949268639,3.083086595940566,3.0847324983405255,3.075179021856642,2.4923767838027624,2.842803156507857,2.256821513052547,1.8844879347642878,3.0977682670097284,3.092961368883095,3.091329174965619,3.3127092666901934
D11,2.5755039932980037,1.3145735906036253,1.5864204877107455,1.6977330914679931,0.6485926669877048,0.7285828838138908,0.5218135951833413,0.6955330986167558,0.749481889231732,2.4690721085750664,2.2523477515862567,2.15225485445101,2.5755039932980037
D12,0.4420160993071375,0.5157921076415521,0.4777911247548653,0.46321883563597677,0.4420160993071375,0.789704868730561,3.424039619835715,0.8004615565481503,2.3223293055703795,0.43911333884937254,0.43771412847678226,0.4392506939439712,1.195686129097431
D13,1.474652832282288,2.09940533166975,2.112501003434171,2.117327714179433,2.6068279889630626,2.417189663860665,1.474652832282288,2.2875305442481273,2.8842488311769228,2.1539879909925483,2.1420268891000975,2.136810179512693,2.6068245546237425
D14,6.074408214993273,4.833302478958995,5.179421349375169,5.330569101790642,5.914298572387818,4.093410669189758,6.354617888084496,4.501436113158457,6.074408214993273,6.226746095565129,6.090567414219196,6.006685619485404,3.3401255786929345
D15,27.994973824208248,26.53969342809548,26.484954693309,26.46110641486457,26.77789398336517,26.723029170889788,27.994973824208248,26.63881459089023,26.300417767031735,26.320398679682018,26.341703907991892,26.354840782442334,24.82333386033843
