V1,V2,V3,V4,V5,V6,V7
Y1,7403.969397137211,7423.275743788463,6758.65393634929,6910.5159958566355,6843.867760476401,5900.989321251391
Y2,1546.944079620424,1475.9703419327752,1544.2017682636547,1681.2403715184341,1982.007137073882,2285.461525745512
Y3,8571.265816272125,8756.937697554971,8943.610500550856,9130.104194962953,9316.629942094347,9503.149952762666
Y4,9884.777777777777,10099.555555555555,10314.333333333332,10529.11111111111,10743.888888888887,10958.666666666664
Y5,7241.72659668271,7645.400053908496,8050.96219425118,8458.358265491057,8867.53794391379,9278.452888458996
Y6,4666.60802511286,5337.9554695147945,6027.196509058878,6740.667236814189,7486.943807547728,8276.241082676113
Y7,4413.170193862163,5150.114635046418,5883.744997276188,6616.83385917262,7351.165396862597,8086.702897627387
Y8,2403.4935489394925,2405.095583203408,2406.761174706335,2408.650438252924,2410.783196623812,2413.1024937034817
Y9,2481.157579465949,2848.247775910186,3167.367252796471,3492.9919542662306,3817.504784923508,4141.364064235462
Y10,2346.9252530764566,2353.0630973478856,2353.572642848173,2368.3744857864285,2385.3645404170834,2402.7530460100675
Y11,1485.679326212565,1490.014819138527,1503.1188363631568,1543.3649125757217,1546.3510721683504,1552.9815477263135
Y12,2053.435322788644,2139.542192179555,2225.5591987154944,2311.613435794117,2397.7451754488047,2483.967178662447
Y13,4727.192178810968,4824.998732482062,5088.7138725068835,5358.179421975878,5542.7262503517995,5434.8013119167745
Y14,4929.706166908919,4862.329120543607,4798.374527882,4745.095031551043,4671.68255952875,4504.361678665414
Y15,5522.059014002482,5655.97222925822,5901.949223327637,6075.1596537272135,6367.600613149007,6373.662450822194
Y16,2555.1819444444445,2609.504166666667,2711.894444444445,2800.8125000000005,2828.190277777778,2807.5000000000005
Y17,3840.6742082807755,3927.4537529415556,4056.387772708469,4188.508771133423,4272.144416893853,4297.22476504114
Y18,3218.342904461755,3283.3694466802813,3387.1983942349757,3502.633307403989,3596.207013204363,3536.3166295687365
Y19,3929.0452621459963,4852.136983540853,5756.787871602377,6652.657926330567,7560.992981058756,8484.87428487142
Y20,6694.391475388869,6884.786185277811,6978.420058389486,6973.542677013482,6900.923252085538,7145.568524733349
Y21,9696.147649575916,10113.54677184457,10413.349193672137,10332.108480118664,10357.379915139138,11041.418201039643
Y22,4753.489938902456,4846.296073496911,4797.103087097474,4798.874784012143,4993.610285234813,5330.3449074513765
Y23,10277.340277777777,10131.029166666665,9760.027777777776,9608.387499999997,9900.798611111108,10417.899999999996
Y24,10810.912476607617,11660.865972468317,11891.460935542245,11962.470274011268,12318.480334112422,13027.466489386587
Y25,2687.859095551728,2830.7687611237457,2860.641353646282,2867.113692431991,2938.921766247353,3089.4739161970956
Y26,9633.071524058698,11771.198204062814,13925.04680690033,16101.303410288274,18313.408812356054,20572.416372827774
Y27,2214.5790105692545,2633.7635003051755,3052.409240041097,3472.476292277018,3892.7166778462724,4322.026438415527
Y28,2261.1261412734466,2837.8290204157743,3480.653060367351,4242.856118108732,5206.938359116493,6431.5074821580365
Y29,4709.769307855977,5354.3049677961235,6155.969361124044,7142.689851585649,8346.969915876938,9806.657361352014
Y30,4673.746082946956,4882.151646798109,5064.152530300366,5227.947200357654,5379.188393948402,5521.773652884104
Y31,3838.6032989942023,3841.9382198204366,3800.783968251721,3778.4249224560235,3819.350254828294,3904.7647595955145
Y32,5750.584043592834,6118.331405883948,6501.469491782614,6906.180453476357,7341.044338457084,7817.969170456716
Y33,1263.4458951516608,1269.2250746893162,1275.0904243412847,1311.6232856982929,1326.3380407280897,1359.1784154899938
Y34,1770.2238061503379,1840.2083264191072,1900.1427378635312,1962.9419931702273,2038.165354771154,2124.7394100116826
Y35,3535.5065088959827,3664.2544289413627,3782.4925252530475,3899.4270154607816,4018.3369219630213,4140.409866346941
Y36,1258.147120627391,1381.5668577831113,1533.1710291156764,1721.38164366715,1957.4473317427128,2251.132685852168
Y37,4542.6202223557,5387.644662475223,6609.907084839005,8359.205925409506,10843.797935427025,14353.259532071108
Y38,-3783.9412795703574,-9096.705545918478,-14386.575687291963,-19663.430628393635,-24933.26397132896,-30199.71206998051
Y39,4131.064549954124,4430.471998058218,4418.46185095141,4187.131854096982,4079.1419930790958,4280.152780854513
Y40,4605.8768980489085,4659.034213662842,4867.488391685658,5189.5765381676765,5524.547411474701,5750.607800466823
Y41,14399.394031258402,14442.577889936334,14617.030796134677,14838.242027694472,14993.501297045521,15094.466545848576
Y42,5905.3269780691,6222.686031676844,6532.5741080818525,6840.462687332498,7149.6821979775,7462.261963099007
Y43,2939.424678799087,3075.459635915952,3217.0614401909074,3359.198876060922,3484.7012348637586,3611.9088350292986
Y44,10229.917073396975,10477.47248826257,10684.5890748787,10876.398789405604,11057.074040450692,11244.335721684916
Y45,10202.534596541565,10426.723019699324,10667.668859071473,10923.711681764396,11149.032347680488,11372.011558132985
Y46,6381.826905475745,6642.650363334779,7119.080516181746,7414.507187383566,7752.5349219500295,8107.764956010797
Y47,6402.669147058575,6727.805764524058,7003.591913397023,7288.980221123102,7642.231833903022,8003.956290239968
Y48,6586.399727700687,6552.2540725324825,6438.343417808992,6506.193395066875,6471.053348768703,5813.550283581082
Y49,2516.0384746856816,2534.5169999690434,2556.8051455387504,2577.530811831469,2597.948340711607,2618.825802644411
Y50,18665.487393923646,18765.80236496659,18914.70604842505,19004.034641058337,19130.539511560033,19254.881733747592
Y51,8184.712229861081,8244.498004370822,8312.6261356291,8406.3742778546,8502.750407632728,8598.07597937758
Y52,18732.887207638258,20803.630272996365,23032.772860882076,25430.470517475354,28007.52990066724,30775.450525639862
Y53,18364.0,18364.0,18364.0,18364.0,18364.0,18364.0
Y54,9075.182854451963,9809.249499904021,10567.795990778104,11352.926689994156,12151.291185149956,12953.421931752082
Y55,2898.8767305787474,3274.1057335985893,3695.6842748866225,4167.022312163678,4687.61921622663,5257.621820343571
Y56,13403.798012615205,16050.425612325282,19227.61063965459,23063.233676002503,27681.77218482652,33206.58240792158
Y57,2194.963571707904,2369.4356423371687,2543.6295298519703,2717.5579437516017,2891.2330128697295,3064.6663119035725
Y58,10194.554213188612,10389.104736337731,10583.651569447356,10778.194712517488,10972.734165548127,11167.269928539272
Y59,10040.92565327957,10145.246432935157,10301.453706219549,10469.658087560516,10614.088594107721,10733.241189643397
Y60,10165.253518319205,10355.73288649201,10551.875513633737,10726.245316516273,10870.96880279618,11005.608563358133
Y61,10040.954547327647,10309.529319859363,10559.212353209701,10740.864349155887,10871.186308902568,11025.662063785358
Y62,12106.146357969877,7853.481929517014,1.2280162526194545,-34.49905450411936,3868.729844785007,-25316.028965145357
Y63,10029.660024561086,10056.031380437313,10093.989521146907,10111.988211458727,10132.353761783625,10156.799001610185
Y64,13527.708093118334,13885.163193262024,14175.652491295501,14476.03247964646,14858.572459878165,15318.685241126192
Y65,10739.553525522166,11132.32366067446,11533.910405456882,11944.31375986943,12363.533723912107,12791.570297584913
Y66,10461.661639242519,10922.65794327266,11383.159658050132,11843.293710746439,12303.15445502531,12762.812030430185
Y67,10333.814521678752,10412.704206411203,10592.242273183889,10704.155867516736,10826.519861044777,10942.941080637074
Y68,10024.7409972075,10093.91693672261,10191.725807150839,10261.738149801291,10330.889844303594,10381.044085102194
Y69,10041.55761172619,10083.114141298398,10124.670910862435,10166.227904165042,10207.785106586029,10249.34250497464
Y70,10135.370794232276,10270.741551853826,10406.112273548999,10541.482959977035,10676.853611773411,10812.22422955111
Y71,9603.680584275095,9686.829231329131,10021.291094836854,10108.730072249027,10190.36201115993,10219.604655249914
Y72,10298.986110745098,10549.050520800334,10799.128934385293,11103.040305300601,11465.667883127297,11838.075963645795
Y73,10007.466638102087,10014.773724205868,10021.92424076701,10028.921060783874,10035.766953714794,10042.464590976359
Y74,10013.620890332393,9987.796487301213,9996.425900669108,10015.10400620693,10038.256611156761,10045.509201990637
Y75,10015.201861526584,10032.019615232872,10049.259126448378,10067.695966338959,10084.896674081869,10098.47458482668
Y76,10080.286861084762,10141.696106092793,10211.38742797658,10299.535878765199,10395.126994427488,10478.709132986143
Y77,10529.261555261131,11134.92943324204,11013.875609500727,11303.470574686235,11914.399209798696,12008.104022764946
Y78,9624.095914501637,9577.177446261685,9573.892873699082,9594.808577400414,9639.018677777425,9701.22389818351
Y79,5302.408478597005,5419.72073308309,5480.665905609131,5492.003153355917,5493.8556166585295,5506.290073223115
Y80,3584.579391723164,3455.6317047055013,3570.7736749822557,3575.3197046992796,3601.7302719920926,3548.6149727667917
Y81,4541.478769628729,4711.866444106165,4866.852635199083,5025.205847115348,5197.843120457469,5379.872113866385
Y82,8297.63799903153,8641.47271922416,11221.588727389302,13877.986348060174,14810.494035246673,13872.812432085879
Y83,9259.441895826923,9219.541842911183,9208.787603510777,9200.031398052843,9183.116855791966,9172.951446576326
Y84,3703.915662646575,3706.48392811937,3723.4310387012447,3724.8720259689494,3695.195679216374,3648.6757561606587
Y85,1392.0794313299702,1489.4046323772561,1481.6028293043519,1527.0702632438959,1537.4808446087602,1595.9641328620835
Y86,2755.1425794283264,2743.0489893113663,2841.752102734721,2922.7298947810577,2929.6766953183514,2912.0805970318493
Y87,9849.567457063202,9694.037836518135,8147.211673692573,12106.269344121223,11046.69698026732,11886.402842202639
Y88,9549.279731637462,9668.436419701655,9744.545657864854,9831.568221574957,9915.822934918413,10000.779887526642
Y89,-200.16749010862793,-1182.0649426164075,-1908.2645561860618,-1889.424176764741,-1855.3583648495453,-1522.1716872585464
Y90,5070.678829271785,6922.853750732322,5569.58446182945,7220.867864598154,5800.202241017667,7255.128494491321
Y91,8103.757940252234,8304.330335616132,8474.48480112123,8577.641723476838,8646.738420416385,8698.411100957563
Y92,1251.6127719600267,883.0733942272047,566.0310949109951,240.1007228395523,-294.24027143444573,-1118.4297113980645
Y93,8038.564925737109,8129.1033320709785,8216.594860033845,8191.733613152578,8056.147439598062,7920.798230010108
Y94,6742.27094670829,6749.55893193247,6737.792362181712,6732.701159018445,6732.635777086125,6731.086402763535
Y95,6448.215382466826,6426.418005548082,6426.931749850498,6437.080284750119,6434.001816374743,6407.923171649378
Y96,6884.239589024642,6988.96601026108,6989.838948799814,6989.37205659329,6988.021121199662,6848.412029254886
Y97,6311.32118264945,6241.220699381303,6312.014328321768,6282.221723137555,6280.760929180431,6381.70779960894
Y98,8706.277029865323,8676.33810557424,8646.358309291887,8616.385326263613,8586.411193312213,8556.43725450347
Y99,8127.102472771486,8152.399864967715,8178.239018397976,8204.61067173151,8231.50587496516,8258.915973984189
Y100,8461.529541728863,8401.911918479382,8021.0864228487,7983.417148290608,8565.637345212152,8520.56325735023
Y101,1644.014553261835,1697.4756551379232,1750.9348125184672,1804.3921118546173,1857.847632236494,1911.301446295074
Y102,8899.069078244449,8899.069078244207,8899.069078244207,8899.069078244207,8899.069078244207,8899.069078245318
Y103,3646.3239492859084,3679.3405344829753,3710.314138229951,3739.600114610173,3767.4920077847523,3794.2323031466017
