V1,auto_select,avg_top_2,avg_top_4,avg_top_6,elasticnet,gbt,knn,lightgbm,svr,weighted_top_2,weighted_top_4,weighted_top_6,xgboost
D1,4.841086193016334,4.544642971406499,4.494934306955642,4.477178840079375,4.163024328209424,4.761383435274898,4.327625699245788,4.8642375701148755,1.9936680847187034,4.34572105216963,4.388373682384164,4.407138717494132,4.841086193016334
D2,2.007406959816078,1.9146657228980968,1.9165995431655851,1.9172923182449648,1.8239260644798587,1.5940988728049919,1.7147978818711003,1.6790838811592197,2.007406959816078,1.9224005667988517,1.9207560533727106,1.920083712082028,1.8343640409243636
D3,12.76416568222374,0.025235805355942813,0.015902559698519572,0.012069096507208464,5.105000796114784,12.76416568222374,0.08220730127178189,5.1800976536768815,11.651224833537906,0.03139204694760641,0.02709319440914421,0.024441533116264718,0.03542191035745509
D4,3.2560578542554395,3.659714669793297,3.566724273924872,3.526328419142095,4.068570791903368,3.281086016143347,3.303096891873413,3.0150609537200004,3.2560578542554395,3.289479962635142,3.3251757985207506,3.3472159188016537,4.068570857787517
D5,1.0153658581726885,0.4417871922777425,0.4253197144081612,0.44657675671553754,1.4490968951530958,5.152980067304095,1.0153658581726885,6.735931365738668,3.387932306544084,0.9150673943598043,0.8079768051988643,0.7418699827417814,1.4490975705871247
D6,15.698034395725275,16.145298133200857,16.04369960181398,15.999301695526533,6.327062441422159,16.582411559606765,7.512015356067167,15.698034395725275,6.802242056799507,15.735696010226158,15.775791168602744,15.800481745364024,6.327062151416226
D7,7.62382255346465,7.558219153737833,7.570042792877753,7.575210442109609,7.507368496210665,9.37797007948128,7.862181710974565,7.610292120751616,7.676350418342055,7.605904809406212,7.601234596374315,7.59835897318429,7.62382255346465
D8,1.084121871437164,1.841915591308522,1.858909921711405,1.8714619317052614,0.9615251758744566,1.024742944749655,1.084121871437164,0.9619805104390023,2.655733055458148,1.9098827345706137,1.9342080994247377,1.9291065375375949,0.9615252139816498
D9,1.0314510068478278,1.400177793931326,1.49616642638789,1.5305761721982332,0.8936482836763076,0.9595962537075216,1.0314510068478278,0.908059331284661,1.823306908102636,1.7879743440907703,1.7025080655227092,1.6710883692099021,0.8936482961591676
D10,1.8799420573386794,1.8459194098603458,1.85371796588887,1.8571127662001312,1.811877518297682,1.6589536225191361,1.366617208927095,1.6213407495617753,1.8799420573386794,1.8771075714547065,1.874083895300481,1.8722188055437095,1.3458780594476445
D11,0.7569962508569499,0.7536254966419292,0.7544682631957642,0.7547531896348736,0.8290347064873923,1.1771016576705582,0.8502860989456709,1.1587056429136255,0.7940197218262944,0.7569962508569499,0.7561777326690478,0.7558977313098749,0.8563629630679204
D12,1.5474582463208093,1.0236620408599884,1.0271257563773635,1.0283153908069373,1.1495571770227575,1.040475423215165,1.5474582463208093,1.1897282920743406,0.8680930477571525,1.0375158802628643,1.0342632613472584,1.0330985476575878,0.8692768741811876
D13,3.2025685453902755,3.5226744852408713,3.5160168975174604,3.5134039783689053,4.956014134670537,3.8416752647994046,2.4332006926378864,3.2025685453902755,4.315063142946382,3.49604125597087,3.5003382742917104,3.5028219049591027,4.956014054879451
D14,13.223431995879295,13.477414076843072,13.419233392501468,13.393899949623682,13.223431995879295,13.522032327066002,11.412374279167635,13.731129745730792,11.583789304973743,13.244607352707849,13.267192936040894,13.281122751703828,19.94858024361919
D15,5.503778566898639,5.791907675645853,5.692795240582775,5.6565561759418825,7.363530791411527,6.964057163889256,6.740961015160084,6.9528342171136,5.508447319317736,5.499087424951818,5.483598919737883,5.503778566898639,7.332560213239484
D16,0.28550730754393455,0.23077439902025404,0.24462959147969904,0.2504590575120051,0.18521941749541124,0.3054058257708537,0.13559023823091165,0.3075470221231047,0.30278943179225637,0.29526747117639046,0.28550730754393455,0.27972953781420523,0.16341302652260337
