V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,621.3912752282079,555.3997931707655,502.86527767117286,470.32279537261326,448.99180010168186,443.83045136045615,445.1179397254134,461.0670906357108,474.3591596121416,505.4162403376363,552.5147639941675,616.3885134924221,692.5513808964018,761.2166258153278,811.9150138865709,832.3229439527408,831.2516580140307,809.885738877886,788.3753921058825,766.5324980430453,750.7157903190769,728.1418817243642,702.1834400888416,656.3254525127591,598.9890289910311,538.9564263497467,488.3067151431128,454.69529606701167,435.65040631227646,431.52895679929327,436.67208380618837,451.5386259320683,467.6054220992338,495.1248555340532,538.3245808697932,597.3429746949737,667.1814326153517,733.7452293531492,787.2634971625968,816.3765048386218,823.7154599114936,812.5623128258799,795.9530992104935,777.492126830605,758.8580077693284,735.6073527407029,704.4797569247737,659.8020905948329
H2,2810.265182201524,2502.6190828587346,2284.8085934612504,2106.144529990914,1969.3626971770748,1898.5189025170619,1882.1090226492943,1925.5403953285993,2040.5404166187927,2203.192138545099,2374.1318490299864,2589.9802220571864,2808.9887304126214,3009.1305026097457,3182.5542078356843,3333.1718343351477,3450.653558020906,3514.4922070582056,3520.1111352289076,3522.028197503532,3451.8468403878896,3271.5070784016093,3085.794655226807,2907.3326047682294,2651.7004705536397,2372.331216560527,2160.4735326138666,1989.0127724053302,1862.3679685160992,1791.8450544170162,1772.7356841675296,1826.5943885836816,1943.3278673539119,2093.257810782653,2270.7824951504285,2478.1245409762864,2695.57466502218,2894.3790216579882,3070.6442003030907,3228.7101248350114,3351.0303524956566,3413.7254364323894,3428.2487008955495,3419.43089761166,3343.847103403218,3176.807870593114,2997.486606543899,2811.0331449995124
H3,1467.6737418783712,1387.5337518843173,1280.440168495046,1168.598511652003,1078.2598689393074,1018.173455758943,984.7775586179217,980.1318676184642,991.4591010323433,1040.4693272263194,1116.2000506317208,1193.7929798470193,1259.5080631504056,1312.0414991054356,1362.7825214262657,1412.4801534580288,1456.258410901447,1501.535053884981,1537.6484041456797,1566.7538397172766,1594.3071225830647,1601.5923984398041,1581.2063829324175,1532.8360939341155,1468.4607619700591,1381.8042056337777,1275.5847569744624,1168.241050960944,1079.8548372197097,1020.349730016756,989.0802267153338,985.2258721693752,996.646406363994,1042.0897706522321,1110.1569321849693,1182.839086321317,1248.640344805181,1305.1797883046488,1359.2876005842304,1410.5762013010199,1456.6426605742604,1499.6333694609775,1534.0120538206463,1562.8156557397697,1583.7606908448736,1585.6040707174657,1560.71903733539,1510.40229129511
H4,5387.1813119814815,5129.724986450819,4745.862023050342,4367.226067434344,4056.185724109958,3804.8756770868044,3615.9933996901627,3508.1420317905095,3469.438116469857,3510.0755408627515,3614.5928779480723,3766.7392843382904,3952.0816343786432,4173.719609581946,4432.625496081753,4690.306359646386,4921.469896830619,5127.082693082633,5322.209595784225,5528.557578314637,5687.187642199344,5683.062020578015,5526.815425428454,5387.611536507521,5239.400408288661,4955.373902325809,4577.5820830864595,4204.759331556682,3891.0994096051945,3635.978805357756,3447.014696554071,3339.358510147152,3296.783130292467,3331.3478543034626,3438.719501021764,3602.4529960082878,3812.2747447866295,4067.0168456419156,4356.611658133164,4641.738459396288,4897.866270607186,5122.692787070298,5324.448078171423,5514.074333789696,5646.061127039176,5634.206936453401,5491.613414927999,5329.197198372869
H5,3799.3862279779446,3648.88822623253,3442.6883320059055,3251.4866767675976,3157.059278416817,3082.270437266623,3013.496757202865,2965.0469795160534,2951.868722449,2977.2993646914265,3011.3931310251205,3102.5480188783163,3192.8292393548236,3302.5929696021976,3462.982516770902,3611.950240385591,3784.2492125885765,3941.2575137260324,4075.3417256451417,4173.935961835907,4225.458456675291,4244.314295821326,4174.2394779751885,4054.8008368840574,3922.1783058554406,3764.3813400472013,3568.4133315447034,3379.8270438465365,3232.9243781370224,3119.7802214541675,3029.4645385907315,2971.541438568369,2952.7734364587873,2973.405007077085,3010.7041834268916,3078.5634806217276,3158.082320255006,3262.6640470667307,3386.6872775480338,3519.711842989081,3670.63208607524,3825.9519848018367,3958.9440282539495,4052.5958155886965,4106.575049018879,4124.034583737315,4073.1802995779026,3968.3436374351977
H6,5157.964938656122,5267.789758786298,5634.165510388285,5912.905299379484,6180.350166520176,6364.014648658068,6551.481387112475,6678.4467748207,6826.911105229372,6923.626164318833,7089.153667160648,7215.199628041415,7311.15679370424,7436.037922732334,7488.510620484644,7438.70399119634,7258.106721614113,7046.0224897348635,6872.954719777131,6419.745472901517,5938.799205035182,5500.003537867685,5265.881854384132,5185.268417798066,5141.062474881696,5174.372541646786,5524.465142038136,5888.819318499122,6158.237825011229,6346.389427930725,6530.899392828004,6668.161715038344,6802.763846775976,6927.647788299084,7043.709325701842,7089.98943047061,7194.103485561611,7286.405344748407,7296.108390000508,7204.106955071189,7020.108737754155,6864.478615077482,6658.651302324805,6310.649507687731,5882.880219610731,5543.678247986082,5334.18770406665,5162.107701683437
H7,49695.34702332505,47835.540164678874,44804.63203310147,40621.62473962118,36659.303724338504,33719.35733770589,31706.886961281853,30529.101119381045,29923.70487271281,30146.328424783307,31143.901605163268,32781.74644922344,34659.97078739033,36547.92679104186,38602.984191128395,40747.89275835151,42748.08194583965,44965.60524538128,47376.15817357373,49394.07045886308,50921.91028354637,51683.47519836228,51365.948433440426,50177.276069846695,48519.76988611171,46475.97173832494,43421.69268959869,39540.5495758093,35615.37783363298,32605.81325271237,30579.242819189036,29296.659478384212,28730.67596607315,28879.18024614955,29702.833990413717,31117.11749046471,32651.803004606852,34385.94688004951,36282.85063317449,38190.7606769619,40081.027734339594,42170.93890537218,44372.20279051785,46401.95911575559,48051.027417265264,48994.71926698598,48947.61669821247,48008.531320294416
H8,29591.102763535906,27292.66319677884,25643.25991830783,24389.583330206973,23497.732880589112,23322.825651691477,23954.116159526042,25062.800346782,26361.40257071273,27969.912525638443,29922.649880123536,32099.76788307946,34204.68590273684,36237.855316652276,38075.93115576501,39372.33987548866,39973.36676283732,40086.661807314034,39739.51786304022,38676.05217805359,37104.04242159469,35686.58586935677,34071.856601486616,31690.186845603585,29014.889208886547,26776.5975125716,25115.89757655884,23826.699548243738,22911.73306175613,22662.853594487555,23196.053238737557,24210.665375408476,25506.854717487295,27118.485958391066,29083.19076576275,31206.000080901977,33289.11352360784,35309.936915227314,37122.039342856384,38390.961483785824,39010.64077245329,39141.04088087255,38757.020644299446,37681.68287177842,36156.151151508646,34600.174383226826,32850.886280380895,30578.081779598724
H9,35833.77767077687,33201.28699989202,30978.65800177017,29213.470222169963,27845.534315730474,26845.107547651838,26315.64314655289,26703.04108889915,27576.9141029053,28724.153862395488,30339.578648396127,32200.396638457067,34255.254681167586,36427.5865432042,38382.55330890481,40169.48101705405,41374.55161072055,42088.30424067321,42254.70234721385,41753.95286815925,40828.70936304648,39558.85673398322,38034.10226055253,36651.26277993933,34722.43331725137,32375.816968826402,30246.729861753116,28484.084347998396,27121.124581500946,26127.838017869726,25593.12440884884,25896.05193340193,26735.42106088323,27916.100154680564,29528.551237203996,31385.268004164038,33452.44382899329,35603.94060816052,37610.780529749085,39491.10028712558,40884.22643250048,41725.41908987339,42025.698943943265,41629.456827047776,40680.56130894352,39310.967654055035,37675.0263624337,36090.14580594638
H10,448.0958831320318,437.1401819471677,425.1479645034783,413.0072151608672,401.6169362344351,391.8204730996858,384.3429671183496,387.29231538835853,387.2760614843122,393.6410209468588,401.9981185376643,411.72634441099825,422.1030000986871,432.3572977446306,441.7275259092438,449.5175422176288,455.1484030501976,458.2013011377812,458.44958632423993,464.2269404923701,467.21646279996463,466.9121418769723,463.3351617586022,456.7494265597798,447.64198790891925,436.6869225514745,424.69533915616415,412.555222090349,401.16557367654497,391.3697392976297,383.8928603226666,386.90841686939774,386.8926955166419,393.2581860548595,401.6158132518417,411.3445672679492,421.7217496410664,431.97657252111713,441.3473244745074,449.13786313229764,454.76924488082557,457.8226624568149,458.071269674729,463.78482884207585,466.7749544112212,466.4712351055754,462.8948549670606,456.30971811727943
