V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,629.981586923763,570.1093045705406,528.1930256688518,502.47074083318057,486.87446764350767,477.5900414900405,475.37936784667306,485.4481502937034,499.66322129905666,541.3830368903458,599.1609621814878,667.8198924593196,735.2962631147292,793.4379551664548,836.6862022152548,863.2970007531467,871.7377723292527,873.4595990958342,868.2619254028091,854.5993338784931,828.271213763398,792.471126077415,771.4799870242131,722.1662260007517,657.5589173414498,597.6720459038316,547.8780350236415,515.8042059198085,492.6549608536573,477.05864142375157,469.7111959109864,475.4962323483763,489.5120479626672,530.2510949057988,596.1619729010399,670.0495997024118,742.6210311789815,803.7285245170017,844.739079151381,871.4890798716056,880.5176606539377,881.5828064940388,874.4038485798551,857.2699128592363,826.6725305885799,792.3443174077181,765.6802548950469,717.271092550858
H2,2763.254680843965,2435.262491565668,2196.6636767261148,2031.4043086931888,1897.991039539223,1837.6311225361324,1831.233484779977,1843.5057392780689,1977.5892867051207,2124.639155522087,2312.28685872769,2552.4978241514527,2787.077085024163,3019.7107393837186,3192.32971393867,3350.955944907373,3449.6983022330955,3542.4717161149983,3548.861729228155,3560.3618787368587,3511.196833275527,3335.7800570758886,3146.9742933398156,3020.8251955766605,2701.817139030827,2379.2981552900274,2146.0693332652413,2000.232417043203,1877.8621907347172,1817.9939677548907,1812.345605430734,1821.07749077363,1946.5033441894404,2091.2055087822873,2286.4903226949127,2524.257192550053,2758.211226945802,3000.7695028606636,3178.468410089432,3347.1206983836614,3458.16278655173,3557.855760921149,3577.7501790881142,3600.9042859982846,3560.483738432028,3395.200868037505,3218.956506940323,3095.6318389691473
H3,1503.2957407548338,1441.2930447842755,1322.177948354787,1194.3307690148151,1105.899880357267,1053.4916908435705,1024.8477784073802,1017.2901546371388,1040.3388843779362,1095.5228451032717,1201.7429160592885,1287.7420120603338,1360.4974621876192,1401.7418967059816,1461.4562061833865,1517.3668399553949,1573.0847127331435,1626.2406384853698,1676.5637489239648,1690.7338085999252,1736.1419047492686,1748.541376547295,1737.3871951871338,1689.5082881038566,1675.2520035731739,1615.0879992943505,1496.7074122056301,1369.6871573290077,1282.0338776155888,1229.4766159822218,1200.4270073863154,1192.9822711245042,1217.7898869907558,1271.7999762947697,1381.361768938506,1467.1013806847677,1540.9104599272962,1579.1594474066508,1639.9621340427434,1693.5455321698114,1750.2050810925157,1802.9916267434492,1855.063814879974,1868.0603733248372,1916.4938315532256,1928.8005703530953,1918.3909089854424,1869.7380061679928
H4,5377.962224062458,5079.651628752696,4647.724228296798,4261.016667800796,3962.5001643919654,3722.4388363778435,3526.560927790567,3422.7183701056965,3419.387557129474,3502.375974891579,3639.1727217358875,3850.6126154806316,4012.158999819611,4191.264450433735,4404.537710488225,4615.2138081687035,4759.7374255055565,4929.722488704222,5019.191064447026,5183.300018106151,5314.252179991038,5330.592866934922,5126.974948606852,5049.071526810785,4953.638253622722,4656.127274252983,4231.797156589497,3853.5542818382805,3515.479503473634,3270.321965338438,3076.406616588923,3036.8949376771297,3099.7391857668936,3250.868508287078,3422.035600552218,3629.2441086259323,3767.443116394748,3926.1182520704256,4115.6682644218645,4271.918179940722,4379.473520701896,4559.558106948432,4651.629980124522,4817.481444001415,4948.599488398423,4965.63033697376,4761.531907409811,4683.90243428637
H5,3826.8786107553265,3529.0311065076867,3086.4406192148485,2684.9834863738033,2390.5261828387506,2195.3887458002055,2065.427447312055,1989.7945074315166,1987.7493080395407,2068.3212673966027,2151.059381579533,2301.0656556765,2460.7931579700935,2681.9919972403122,2947.2815351566855,3257.1169247922658,3594.07892802863,3951.294796342424,4245.505266150483,4454.175878136265,4552.655949490019,4623.502843100034,4521.433765365247,4335.84124821717,4083.8709529672096,3789.797106946469,3351.285613384468,2953.6094894336507,2662.67054229973,2470.997976865725,2344.4840325990303,2271.9676951206147,2272.8603905435775,2356.4315961551633,2442.273001443381,2595.368689327386,2758.2884589978125,2982.6250825701995,3251.052404788742,3563.8777984020107,3903.829805616064,4264.035677907546,4561.236151693296,4772.896767656766,4874.289469817552,4948.141116664636,4849.0767921669185,4666.489028255909
H6,5131.9512496730895,5341.367053150367,5622.730010675453,5960.932627326222,6272.755887367137,6534.235632046343,6718.047006201156,6947.094837649345,7209.74009114217,7402.7214966382335,7578.134478826556,7705.42650344064,7838.748882991828,7894.6409714547935,7826.33889768369,7646.733681695889,7360.406176647829,7120.309752955141,6723.186534355251,6173.572217706877,5735.630664457602,5463.739365693762,5264.360117483229,5195.0271323724155,5256.06486085774,5484.311853160581,5809.618296141639,6217.095655708533,6594.9995080016815,6874.049725485515,7042.677593869898,7250.213008665767,7464.2374824904955,7612.472166736718,7794.496287752594,7885.203376713628,7960.0945975687,8021.13747365174,7929.283995615262,7746.823539736428,7466.196281351809,7222.080493601769,6826.052881665124,6275.7432799708195,5832.860173472269,5551.81086648124,5358.0928087282955,5286.127533955917
H7,49092.49625084508,47745.28680951531,44971.60417158382,40738.27951282778,36871.55203444589,34145.20108034021,32338.3689532676,31330.519616326208,30690.562792309283,30928.811670346753,31683.45286489384,33134.821803982886,35292.993948286065,37426.5270033256,39582.41983127188,42054.86973155296,44249.60916896292,46168.74632606363,48676.3591594973,50311.37576203527,51529.497015032044,52304.775938157305,51794.986487024486,50653.8099429578,48380.123540472196,47047.48514434771,44274.35704217512,40114.78222966382,36353.730988057265,33824.620031537175,32182.33839419674,31321.897163126792,30804.353103614438,31233.772901005905,32112.928068885893,33664.447277268104,35887.21228658371,38100.13284380218,40340.53035690004,42893.032051634575,45109.052168340495,46956.372744344575,49405.55004912816,51004.35764453116,52182.179869596934,52897.52876846838,52344.846056137845,51227.04674963422
H8,29465.272990085792,27318.524798404622,25644.056728382926,24459.29461760302,23693.64314541837,23491.01138775266,24090.734021967,25230.23257594101,26451.650146133383,27994.086158923354,29916.826472071898,32111.254753002086,34328.714565835595,36262.09316907529,38080.36330844533,39414.685503592256,39997.97431575979,40187.88291026414,39976.29747834621,38974.42217461859,37327.42209506739,36037.69908479751,34815.78539728099,32071.034255449602,29148.519966925036,26982.668351501132,25179.071126071023,23938.573388466317,23140.712148983504,22912.574513673186,23501.378911727224,24633.457446587523,25846.970999200028,27400.651877662105,29377.47058284755,31570.672028415767,33768.92786423972,35689.83559278278,37434.36881284656,38686.069921808004,39232.49047615065,39416.615039712575,39162.3664935039,38113.83679194882,36452.55534841805,35116.10274237233,33899.1295506136,31238.773895460825
H9,35326.60365862131,32456.105999487587,30366.457597385663,28762.817696912673,27564.752614818353,26860.736192567492,26519.644507113822,27158.543878858487,28250.241087273116,29511.534539883796,31270.214595756934,33246.14624800957,35311.65074677282,37554.09745027626,39407.882824276,40989.16376694801,42058.59019871159,42834.44959877188,42988.64879211941,42576.18209891629,41910.69907009251,40890.578319592496,39469.662469759634,38294.150896688836,35536.14323706107,32652.365458782042,30572.98765093827,28998.523958092177,27854.567237068975,27226.807471122338,26900.378263729428,27556.080693920732,28647.27287979448,29905.62092985976,31632.985603120578,33616.85250011945,35692.056669278325,37936.72036272396,39767.597957324724,41337.36456444477,42402.41291721199,43181.741803471676,43340.93407453069,42904.80485503917,42194.6027044442,41127.31611533368,39648.129868038006,38455.687194162885
H10,460.396567451209,449.68917005954233,437.0451696181162,422.23871097467656,408.2666252668374,398.36620407453125,391.5412375408354,388.36138134312426,386.90283223769165,389.3132889767911,395.09006137363474,405.08927683692184,414.7950191693224,424.8453673155396,433.5819909677803,442.77338524528545,448.87645913548573,455.40749794671774,459.585353860161,461.8062199446883,460.1587506726148,457.47760637455514,456.5771916514418,449.4661213428071,440.24005894536083,430.89144646316527,418.92386817965377,405.1182492752076,393.9126969780196,386.6879756153794,382.1953532797518,381.17847874453236,380.3564148246845,385.48546615468064,392.10709546985595,400.36178711334264,410.00478570570624,419.22335950551815,428.98385273892245,437.87255985843217,443.72992801775166,446.68873621809274,453.6476763923354,455.9158855809525,459.38849069277666,456.3800609441961,454.5500656975498,445.7228343926285
