V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,621.5764974418478,555.7891668058074,503.38755895524423,470.84548236974655,449.58585641553964,444.34484420024114,445.6499400695697,461.45714718835956,474.7462902553225,505.9121021030127,552.794209630414,616.3811660024787,692.1699547682748,760.6152594289338,811.1956178365019,831.7884015968644,830.8086012200687,809.5560838203854,788.0090398626658,766.2489809683618,750.31102958299,727.7494504149361,701.868002645199,656.0996418873582,598.9821929077261,539.0882472876699,488.4775331763062,454.73822306676783,435.5371444557136,431.17411485377676,436.12988475597444,450.93082298663,467.18192520781946,495.0814239914,538.3867198916001,597.2814032068289,666.7886031040347,733.1001618404642,786.5209210481017,815.8295459812507,823.3904655475218,812.4613000467383,795.9586197462328,777.6398027748328,758.8953963976923,735.5161353488656,704.34348799874,659.7038312425285
H2,2810.504138768631,2503.502603356694,2284.5805575554173,2105.4165263762898,1968.3055650625952,1897.1569765511813,1880.5780777424532,1924.3207416639489,2039.338527355681,2201.629484321117,2373.615498731923,2589.62795496834,2808.9972783157755,3009.623882479364,3183.5781239662833,3334.3855126645053,3451.7820781464443,3515.777482012084,3522.3633483174995,3523.45296153231,3452.5643659925427,3273.5608871302284,3088.174958952766,2908.198893417634,2652.720596319453,2374.391687980735,2161.631030469802,1989.3416751379602,1862.1166095714123,1791.1146373598424,1772.183509283887,1825.933678317559,1942.3293231713233,2092.6086436552296,2270.946617529653,2478.8170499898683,2696.569979048615,2896.067960373407,3073.0878716972547,3231.278158660619,3353.4333053436503,3416.6479712614564,3431.8006204026037,3422.099611998083,3345.907590635437,3180.2594708945358,3000.9447382776807,2813.0665779896026
H3,1467.5832603514575,1387.4246662416235,1280.487618363083,1168.832526397757,1078.5374692443822,1018.423032829099,985.1082565703562,980.6365204035212,992.0553555334861,1041.1467551557387,1116.757681067684,1194.2879064382707,1260.0795813276259,1312.7729471900973,1363.5582968166602,1413.2146368906363,1456.9946042861588,1502.2016286027338,1538.3412787263712,1567.4771023633234,1594.8765107393497,1602.0597090116444,1581.653296145623,1533.309299073054,1468.8171872368973,1382.110574383924,1276.0079361479472,1168.8326960699007,1080.5217368041351,1021.0074244976411,989.7712123570755,986.0339014320648,997.4693180356974,1042.956874414304,1110.9298538902826,1183.5540094690157,1249.4118799080472,1306.083013649329,1360.2395477776085,1411.504451528033,1457.5456217387384,1500.4784138163013,1534.8500990475477,1563.5868341714688,1584.3634845845722,1586.0542586163822,1561.099788961315,1510.7444439210078
H4,5386.824091284152,5129.4384429467145,4745.490471606946,4366.6732609001565,4055.4814633009655,3804.181741577846,3615.340738650896,3507.514868051084,3468.7481470839853,3509.355750793202,3613.8847457560337,3765.978876467816,3951.241418407608,4172.801984970185,4431.669288205781,4689.3175303335565,4920.542085297058,5126.226446719618,5321.566306259221,5528.190373830538,5687.0989947799235,5683.150388725082,5527.151975948406,5387.737707920267,5239.335713025525,4955.259374855121,4577.3017979991355,4204.0926741167705,3890.148554403748,3635.0093717794975,3446.1641987287753,3338.6237097298626,3296.1121663852755,3330.807290031736,3438.361480774153,3602.2152930554353,3812.0686261639075,4066.8176319700196,4356.3821497101235,4641.446520717303,4897.507250138153,5122.289318513148,5324.156645728954,5514.037428092578,5646.275260413598,5634.679907496726,5492.278417364803,5329.675210368207
H5,3799.589971582142,3646.546535100358,3436.901049635055,3242.3862964119617,3144.6853269363883,3067.4696415687777,2997.1609610588075,2947.746138402823,2934.3338470853873,2960.216115158427,2994.939974443138,3086.9317060815547,3178.2440614620455,3289.671331770377,3451.5410933794014,3602.6295149192147,3777.264906540131,3937.061536959179,4073.52696650554,4173.662742149929,4226.100231164656,4245.290933423272,4174.626417274841,4053.6351164625034,3918.6573259731636,3758.0580248926994,3558.609796985213,3366.674382748601,3217.1628549510674,3102.0093575974684,3010.089747672274,2951.1379843582067,2932.036679044527,2953.034648203943,2990.9962251073634,3060.0606437131437,3140.9916679722123,3247.430674233979,3373.6564481645355,3509.0434128437328,3662.643866657182,3820.722110124126,3956.0759752524814,4051.390935929065,4106.3287930503575,4124.098393743305,4072.340982242287,3965.642513222371
H6,5157.000212259658,5269.888937374785,5631.540823247192,5911.004250774412,6179.067931995761,6364.506251183207,6551.282040724758,6681.735212743768,6835.203816577468,6935.510808571216,7099.856353707313,7226.834247614017,7324.6221809679555,7446.600523003641,7493.446977822056,7436.56189968379,7251.474553998773,7035.650513023255,6851.090449279694,6395.27614604696,5917.122977849299,5486.524672682957,5254.8557183417015,5173.867524766927,5133.5097716444225,5172.814598390121,5517.729287459969,5878.3352768393215,6147.714769014231,6337.295852621402,6521.658262238912,6661.711805614263,6801.023880517115,6928.382071742728,7045.233396301215,7096.244042093592,7201.915718310186,7292.736408434748,7298.910621876089,7201.861450450711,7013.732622524263,6850.797360192227,6635.1236250195825,6280.818820298438,5854.216478636606,5518.432441783286,5310.767624123607,5143.334078140917
H7,49695.64553089478,47839.181884235586,44820.62505320843,40658.869657969284,36717.91635276081,33788.53185654098,31778.538219720587,30590.101590069356,29975.40345553134,30180.540958568836,31154.852158254515,32779.05490119425,34655.028212565456,36544.95876032614,38604.384932940724,40749.18782358032,42743.27948172339,44951.160992340476,47344.941575385215,49347.62751514442,50855.516883538534,51598.62332585836,51274.28513326706,50077.4716029927,48417.75376859396,46378.92129012788,43343.10670382099,39488.64379145002,35597.526891926515,32607.905571935986,30586.092586373084,29302.39953426444,28723.373707517294,28847.7778377968,29649.554856080613,31051.82497557341,32592.717407001543,34335.929406103736,36244.103000547315,38159.78153075089,40051.12536904868,42132.53325238356,44319.01911626153,46326.33249519418,47944.30532200607,48861.40723493405,48795.97868729724,47843.8528533974
H8,29595.708493473572,27300.275840906772,25649.52710367022,24395.04731124507,23504.887527405754,23329.703849719048,23958.612592906495,25065.119522951154,26364.547709090846,27973.126267505137,29925.5217491429,32101.05779967454,34207.310954521505,36239.93308975999,38074.77333121975,39370.27005786419,39973.50300950996,40087.47696969085,39738.181806417146,38674.075356717934,37106.559673947384,35689.56777650255,34070.03878646203,31689.677956824227,29020.605083509254,26784.21082017739,25121.296515629936,23831.022405695312,22918.24259253843,22670.141031507017,23200.26357316214,24213.235184648733,25510.555349251437,27123.354879027487,29086.632565256772,31208.503725677787,33293.00552305069,35312.717086230565,37120.48208100676,38388.30436491808,39011.04575141095,39142.130976802306,38754.962641903825,37680.14587404583,36159.8732997022,34603.97810710248,32849.996369734894,30578.16832615541
H9,35836.45947418882,33202.00695477682,30980.533021197778,29215.767407399067,27846.593252785613,26846.932778841216,26316.91230295642,26704.768794369673,27578.143808173176,28728.024410552986,30345.363497829196,32207.286632647363,34263.04846081973,36434.29752889286,38386.91447340091,40173.40211026424,41376.96600552452,42091.13320729736,42258.03984971288,41757.64409347268,40833.148317333806,39562.84404598805,38036.97140177794,36654.00005955241,34725.141280992975,32377.83486117116,30249.690427494457,28487.508307012995,27124.92580865885,26131.820943993473,25597.00807534443,25900.200508164282,26738.37541685641,27922.045889692625,29537.894714230555,31397.5968910752,33467.79893122225,35619.36107331196,37624.154807067665,39503.292697958816,40893.64781936727,41734.007947473234,42034.087383182356,41637.55451234336,40689.6831688174,39319.5524358456,37682.39896123142,36097.157061767735
H10,447.437479699551,436.52473062853863,424.71463573854675,412.88168303104675,401.90205777560215,392.58865985100334,385.63081467434864,387.9700844781458,387.9535609429182,393.63776767206747,401.43575421234453,410.7679574847881,420.9410302917958,431.19926370209555,440.7806345202373,448.9733210561929,455.1684956789758,458.90547877208854,459.90672170110656,465.20302816929205,467.6905956355168,466.94288417193553,463.0139726145524,456.1938767613143,446.98704022184677,436.0749221373619,424.26545646840196,412.43313122383904,401.4541316805949,392.1413577247781,385.1841347807638,387.5798175808025,387.56383543120046,393.248582045877,401.0471069778102,410.3798471542309,420.5534553836948,430.81222274105414,440.39412603694933,448.5873435874091,454.78304776747103,458.5205589666283,459.52216178616027,464.76428254980783,467.2524486846328,466.50533425796556,462.5770181124725,455.7575160527266
