V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,622.615930117548,557.9742593568855,506.31850455783797,473.77870475872186,452.91959015997304,447.23152131802135,448.63542723297775,463.64607214626113,476.91879555249767,508.6947862715804,554.362406660826,616.3399332530065,690.0294621505153,757.2405029145699,807.1585007622742,828.7886491356162,828.3222487476227,807.7061208394748,785.9531390884948,764.657935781319,748.039587477524,725.5471987628707,700.0978262737017,654.8324345802558,598.9438300773649,539.8280019182097,489.4361322655346,454.97912141982926,434.90153994420024,429.18280773336824,433.08716434760066,447.5199456978835,464.8053392770976,494.8376942372701,538.7354325456216,596.9358754463534,664.5841168168971,729.4801627186451,782.3537217557878,812.7601144187878,821.5666575134181,811.8944350836233,795.9895999678915,778.4685327572074,759.1052144387214,735.0042402807494,703.5787720847105,659.1524179996388
H2,2811.633656349613,2507.6788934151223,2283.502660564125,2101.9753450281733,1963.3086347702663,1890.7193241313914,1873.3414940873956,1918.5555924838554,2033.6573482631084,2194.2430147197324,2371.1747759400337,2587.962832829737,2809.0376831768313,3011.9560269505696,3188.418046488468,3340.1224171876406,3457.116450571202,3521.852814757194,3533.0092757782345,3530.1876415569764,3455.9560191078926,3283.2689821829767,3099.4263547151963,2912.2937306993867,2657.542602264932,2384.131276737036,2167.1023769745602,1990.896356908949,1860.9284675144725,1787.6620479729233,1769.5734481903467,1822.8105841479462,1937.6093306501782,2089.540112447659,2271.722403334628,2482.0904528316523,2701.274703028663,2904.051360852271,3084.6387984421176,3243.4169309475787,3364.7917606518477,3430.462425119891,3448.590096322981,3434.7142886089205,3355.647254133124,3196.5747505714467,3017.2908912123094,2822.6783594939457
H3,1467.4267073403223,1387.235924004198,1280.5697171071304,1169.2374235557452,1079.017779039474,1018.8548562429592,985.6804370142069,981.5096811002204,993.0870074158179,1042.3188549842343,1117.7225047927948,1195.1442386730826,1261.0684339101817,1314.0385138095905,1364.9005594582554,1414.4854553319874,1458.2683813220422,1503.3549499797064,1539.540104670695,1568.728506367459,1595.8616779155855,1602.8682594379272,1582.4265546397037,1534.1280484013678,1469.4338816127702,1382.6406599382808,1276.7401295151296,1169.856372686442,1081.675620272151,1022.1453811049341,990.9667700201212,987.4319703912673,998.8931368470913,1044.4571552953764,1112.2671790268696,1184.7909843004545,1250.746805916372,1307.6457928404677,1361.886626520069,1413.1105292886825,1459.107943839822,1501.9405270551158,1536.3001022494602,1564.9211430599569,1585.4064507928367,1586.8331830394766,1561.7585733073165,1511.3364434780349
H4,5385.96462417089,5128.749023996081,4744.596524954716,4365.343217485308,4053.7870233958515,3802.5121441745246,3613.7704469417367,3506.005922425323,3467.0880921074763,3507.623947742999,3612.1809913670822,3764.1493476576893,3949.2198726222127,4170.594195270361,4429.368667807851,4686.938423295918,4918.309786031192,5124.16633207519,5320.018562259003,5527.306885890772,5686.885710549092,5683.363001031231,5527.961710955398,5388.041274260905,5239.1800572881475,4954.98382364726,4576.627436696183,4202.488707298221,3887.8608124525504,3632.676930559735,3444.117914971403,3336.8557920302665,3294.497838277393,3329.506701298702,3437.500089956086,3601.6433836665624,3811.57270815304,4066.338327157094,4355.829956224988,4640.744121064785,4896.643452803817,5121.318579811002,5323.45546407315,5513.94863359326,5646.790461785029,5635.8178680356905,5493.878402273135,5330.825299354678
H5,3800.0720385500717,3641.005983541146,3423.2080668488597,3220.85436768058,3115.407974673067,3032.450261534141,2958.509697639207,2906.81153311324,2892.8455057317065,2919.796341800585,2956.011030697384,3049.982774163714,3143.7348433141087,3259.0981277926785,3424.4701465152084,3580.5762392731576,3760.7397093289874,3927.1336582143667,4069.2331608697855,4173.016291498789,4227.618699846908,4247.60170400864,4175.541933890397,4050.876967016355,3910.326521663113,3743.09676328252,3535.4141722748823,3335.554566837458,3179.870348410081,3059.9626563493644,2964.248079419001,2902.8624502861444,2882.9725338863195,2904.837419258723,2944.3662670843096,3016.282059733707,3100.5543793595384,3211.387796315117,3342.824891830461,3483.801404423381,3643.743363109135,3808.347980204953,3949.290026708339,4048.5401338804418,4105.746139825253,4124.249371224199,4070.3551178775833,3959.2515260578416
H6,5151.83335140242,5281.1316728498,5617.483580383807,5900.822655597524,6172.200567944896,6367.139165399894,6550.214385634674,6699.347357750315,6879.617741418652,6999.162330303101,7157.177571814279,7289.146692550613,7396.739812076074,7503.1714700540215,7519.8850141373305,7425.0893320942805,7215.954133518997,6980.100503528524,6733.990260231959,6264.22385226586,5801.029907119759,5414.334856815761,5195.802176391331,5112.806867407422,5093.059166305909,5164.470599448912,5481.653542577748,5822.1850723085545,6091.355612336549,6288.592677824592,6472.164814052548,6627.1675196299975,6791.70500670089,6932.314731196223,7053.395980794009,7129.742356320778,7243.756306215939,7326.6441829763635,7313.918755004727,7189.835025164927,6979.583561895967,6777.52358992573,6509.114597614857,6121.052267230968,5700.699832047416,5383.2214966316205,5185.334864353958,5042.786709492233
H7,49696.982837412244,47855.49669763333,44892.27338709267,40825.725969500876,36980.49947608277,34098.431987262644,32099.534082510323,30863.382187589013,30207.011825829963,30333.812262381285,31203.91036482537,32766.996832701134,34632.88559979232,36531.662056246736,38610.66022155938,40754.989683722764,42721.764561453885,44886.45109654497,47205.09198882906,49139.564277815254,50558.07609626633,51218.48903907519,50863.63581926422,49630.35006394162,47960.724089358504,45944.13768643464,42991.04343434654,39256.107163381814,35517.55511530273,32617.279110224787,30616.779373668414,29328.11484240951,28690.659770085826,28707.09582630794,29410.865654151658,30759.316126351074,32328.015393456542,34111.85236190896,36070.514566272235,38020.995723171596,39917.16351331629,41960.476878417314,44080.75757311174,45987.52710857639,47466.19297907003,48264.172633878705,48116.64415492364,47106.09740127646
H8,29621.554994811522,27342.996586434794,25684.69738439588,24425.71015842089,23545.038077051882,23368.303020084742,23983.84574225672,25078.134309048077,26382.197641761275,27991.16119021695,29941.638144905563,32108.296572127947,34222.04225778567,36251.593166693485,38068.275834826556,39358.65462562563,39974.26760054205,40092.05150961136,39730.684104692664,38662.98180238703,37120.68602681268,35706.30168580168,34059.837546028655,31686.82216747171,29052.68151071682,26826.93528902004,25151.594359362225,23855.281479157744,22954.7728707682,22711.03677511837,23223.891188287453,24227.65647700969,25531.322607674676,27150.678357704455,29105.94730503335,31222.55371534794,33314.84670135867,35328.31888975093,37111.74301661856,38373.39310713706,39013.31841813535,39148.248392779475,38743.41351453602,37671.52052812027,36180.76130433268,34625.32389931606,32845.002356405006,30578.654009363832
H9,35851.50925704909,33206.04720792782,30991.05528212061,29228.658784423144,27852.53581094312,26857.175637414515,26324.034573069046,26714.464356714754,27585.044685836798,28749.745208230084,30377.826998867076,32245.952000888283,34306.7857052811,36471.95833465616,38411.38851888528,40195.40655739309,41390.51514092234,42107.00884278308,42276.769294116646,41778.358564640825,40858.05890468458,39585.22010069868,38053.07248966736,36669.3611645541,34740.3378707665,32389.158898380123,30266.304572793975,28506.722929331183,27146.257589755925,26154.172385953705,25618.80249069944,25923.481539531054,26754.95471408985,27955.412250730766,29590.32857264963,31466.784315513356,33553.9689141949,35705.89786087063,37699.20876839135,39571.71424398498,40946.51889334538,41782.20702176776,42081.161746844715,41682.99721885445,40740.87335291977,39367.728637455046,37723.772616931645,36136.502927769485
H10,446.6678240222364,435.8052848022787,424.208086216445,412.73493939084796,402.23535709036577,393.4866492374829,387.13627338566715,388.76237808132095,388.7455393545874,393.6339646824572,400.7783656351455,409.6476292750122,419.5827192402082,429.84555345182815,439.673744280308,448.33714134334485,455.1919834146838,459.728643244425,461.6100732635302,466.34404807447237,468.2448440046498,466.9788210773113,462.6385112545193,455.5444541803767,446.2214242167784,435.35951032447747,423.7629353166385,412.2904103267083,401.79144812685763,393.04335864682304,386.6935994472845,388.3646667231265,388.34837970911536,393.23735522099474,400.3823048353252,409.2521156207772,419.1877512217772,429.45112956566066,439.2798630290704,447.94380123587626,454.79918296596196,459.33638097553245,461.2182151413597,465.9092372533127,467.81062648305607,466.545195238231,462.20547548750193,455.1120068815388
