V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,622.823816652688,558.4112778671011,506.90469367835675,474.36534923651686,453.5863369088597,447.8088567415774,449.2325246656593,464.08385713784156,477.3532966119327,509.2513231052939,554.6760460669083,616.331686703112,689.6013636269633,756.5655516116972,806.3510773474286,828.1886986433666,827.8249782531335,807.3361282432927,785.5419589336607,764.3397267439107,747.5852990564307,725.1067484324578,699.7437909994021,654.5789931188353,598.9361575112925,539.9759528443176,489.6278520833803,455.0273010904416,434.77441904189754,428.7845463092865,432.47862026592594,446.8377702401342,464.3300220909532,494.78894828644417,538.8051750764259,596.8667698942584,664.1432195594696,728.7561628942813,781.5202818973249,812.1462281062951,821.2018959065974,811.7810620910002,795.9957960122233,778.6342787536823,759.1471780469275,734.9018612671263,703.4258289019045,659.042135351061
H2,2811.8595598658094,2508.514151426808,2283.287081165866,2101.28710875855,1962.3092487118008,1889.4317936474336,1871.894177356384,1917.402562647837,2032.5211124445939,2192.7657207994553,2370.6866313816563,2587.6298084020173,2809.0457641490425,3012.422455844811,3189.3860309929046,3341.269798092267,3458.183325056153,3523.067881306216,3535.138461270381,3531.53457756191,3456.634349730962,3285.210601193527,3101.6766338676825,2913.1126981557377,2658.507003454028,2386.0791944882967,2168.196646275512,1991.2072932631468,1860.6908391030843,1786.9715300955393,1769.0514359716383,1822.1859653140236,1936.6653321459494,2088.9264062061447,2271.8775604956227,2482.7451334000093,2702.2156478246734,2905.648040948044,3086.948983791089,3245.8446854049707,3367.0634517134868,3433.225315891578,3451.947991507056,3437.2372239310876,3357.5951868326615,3199.837806506829,3020.5601217992357,2824.600715794814
H3,1467.3953967380953,1387.198175556713,1280.58613685594,1169.3184029873428,1079.1138409984922,1018.9412209257312,985.7948731029771,981.6843132395601,993.2933377922841,1042.5532749499334,1117.915469537817,1195.315505120045,1261.266204426693,1314.291627133489,1365.1690119865743,1414.7396190202576,1458.5231367292192,1503.585614255101,1539.77986985956,1568.9787871682863,1596.0587113508325,1603.029969523184,1582.5812063385197,1534.2917982670306,1469.557220487945,1382.746677049152,1276.886568188566,1170.0611080097503,1081.9063969657543,1022.3729724263928,991.2058815527303,987.7115841831078,999.1779006093702,1044.7572114715908,1112.534644054187,1185.0383792667424,1251.0137911180373,1307.9583486786955,1362.216042268561,1413.4317448408124,1459.4204082600386,1502.2329497028786,1536.5901028898427,1565.1880048376543,1585.6150440344893,1586.9889679240955,1561.890330176517,1511.45484338944
H4,5385.792730748237,5128.611140205954,4744.417735624271,4365.077208802338,4053.448135414828,3802.17822469386,3613.456388599905,3505.7041333001707,3466.7560811121743,3507.2775871329586,3611.8402404892922,3763.7834418956645,3948.815563465135,4170.152637330395,4428.908543728266,4686.462601888391,4917.863326178019,5123.754309146305,5319.70901345896,5527.130188302819,5686.843053702925,5683.405523492462,5528.123657956797,5388.101987529032,5239.148926140671,4954.928713405687,4576.4925644355935,4202.1679139345115,3887.4032640623113,3632.2104423157816,3443.708658219929,3336.5022084903467,3294.1749726558164,3329.246583552095,3437.327811792473,3601.5290017887887,3811.4735245508655,4066.2424661945083,4355.71951752796,4640.603641134281,4896.47069333695,5121.124432070573,5323.3152277419895,5513.930874693397,5646.893502059314,5636.045460143483,5494.198399254804,5331.055317151971
H5,3800.1684519436576,3639.897873229304,3420.469470291621,3216.5479819343027,3109.552504220402,3025.4463855272143,2950.7794449552866,2898.6246120553233,2884.54783746097,2911.7123871290173,2948.225241948233,3042.5929877801464,3136.832999684521,3252.983486997139,3419.0559571423705,3576.1655841439465,3757.4346698867585,3925.1480824654045,4068.3743997426345,4172.887001368561,4227.922393583358,4248.0638581257135,4175.725037213508,4050.3253371271257,3908.6603608011033,3740.104510960484,3530.7750473328165,3329.330603655229,3172.4118471018837,3051.5533160997434,2955.0797457683466,2893.2073434717317,2873.1597048546782,2895.197973469679,2935.0402754796987,3007.5263429378197,3092.466921637003,3204.1792207313456,3336.6585805636464,3478.7530027393104,3639.963262399526,3805.873154221118,3947.9328369995105,4047.969973470718,4105.6296091802315,4124.279566720379,4069.9579450046426,3957.9733286249348
H6,5150.799979230973,5283.380219944803,5614.6721318111295,5898.786336562147,6170.827095134724,6367.665748243231,6550.000854616658,6702.869786751623,6888.500526386888,7011.892634649477,7168.6418154356725,7301.609181537933,7411.163338297696,7514.485659464099,7525.172621400385,7422.794818576379,7208.850049423041,6968.990501629579,6710.570222422412,6238.013393509641,5777.81129297385,5399.896893642321,5183.991468001257,5100.5947359355205,5084.969045238206,5162.80179966067,5474.4383936013055,5810.955031402402,6080.0837810010125,6278.85204286523,6462.266124415275,6620.258662433145,6789.841231937646,6933.101263086923,7055.028497692568,7136.442019166214,7252.12442379709,7333.425737884687,7316.920381630455,7187.42974010777,6972.753749770307,6762.868835872432,6483.912792133911,6089.098956617475,5669.9965027295775,5356.179307601287,5160.248312400028,5022.677235762496
H7,49697.250298715735,47858.75966031288,44906.60305386953,40859.09723180719,37033.01610074716,34160.41201340698,32163.73325506827,30918.038307092946,30253.33349988969,30364.46652314378,31213.722006139542,32764.58521900251,34628.45707723769,36529.00271543085,38611.915279283116,40756.15005575125,42717.46157739998,44873.509117385875,47177.12207151783,49097.951630349424,50498.5879388119,51142.462181718554,50781.50595646365,49540.925756131415,47869.31815351141,45857.18096569599,42920.630780451655,39209.599837768175,35501.56075997798,32619.153817882543,30622.91673112748,29333.257904038524,28684.11698259953,28678.959424010172,29363.12781376587,30700.81435650661,32275.07499074754,34067.03695307001,36035.79687941722,37993.23856165574,39890.371142169824,41926.06560362406,44033.10526448178,45919.76603125283,47370.570510482816,48144.725713667634,47980.77724844892,46958.54631085227
H8,29626.72429507911,27351.540735540402,25691.731440541014,24431.842727856056,23553.06818698111,23376.022854157884,23988.892372126767,25080.737266267464,26385.727628295364,27994.768174759305,29944.8614240581,32109.74432661863,34224.988518438506,36253.92518208019,38066.97633554792,39356.33153917792,39974.42051874848,40092.96641759545,39729.18456434777,38660.76309152085,37123.51129738573,35709.6484676615,34057.79729794199,31686.251009601205,29059.09679615833,26835.480182788564,25157.65392810868,23860.13329385023,22962.078926414153,22719.21592384064,23228.616711312516,24230.54073548188,25535.47605935932,27156.143053439846,29109.810252988664,31225.36371328197,33319.21493702025,35331.439250455005,37109.99520374091,38370.41085558086,39013.772951480234,39149.47187597491,38741.10368906246,37669.79545893516,36184.938905258765,34629.59305775877,32844.00355373903,30578.751146005518
H9,35854.51921362114,33206.85525855801,30993.159734305176,29231.23705982796,27853.724322574617,26859.224209129174,26325.459027091572,26716.403469183773,27586.424861369524,28754.0893677655,30384.31969907465,32253.68507453646,34315.533154173376,36479.49049580883,38416.283327982164,40199.80744681887,41393.2249680019,42110.18396988022,42280.515182997406,41782.50145887445,40863.041022154735,39589.695311640804,38056.29270724524,36672.43338555444,34743.377188721206,32391.423705821915,30269.62740185388,28510.565853794822,27150.523945975336,26158.64267434575,25623.16137377044,25928.137745804408,26758.270573536538,27962.085522938396,29600.815344333445,31480.62180040099,33571.202910789434,35723.20521838236,37714.219560656085,39585.39855319021,40957.09310814101,41791.84683662666,42090.57661957719,41692.08576015667,40751.111389740254,39377.36387777694,37732.04734807169,36144.372100969835
H10,446.51389288677353,435.66139563702677,424.10677631202464,412.70559066280816,402.30201695331846,393.6662471147787,387.43736512793083,388.92083680195594,388.9039350369212,393.6332040845352,400.6468879197057,409.42356363305703,419.3110570298907,429.57481140177464,439.4523662323221,448.2099054007752,455.19668096182534,459.89327613889225,461.95074357601493,466.57225205550856,468.35569367847637,466.98600845838644,462.56341898251264,455.4145696641891,446.06830101576475,435.2164279619005,423.6624310862858,412.2618661472821,401.8589114161101,393.2237588312321,386.9954923805887,388.5216365515913,388.5052885646984,393.23510985601837,400.2493444068282,409.0265693140865,418.9146103893936,429.17891093058194,439.0570104274947,447.81509276556966,454.80241000566,459.49954537731327,461.55742581239963,466.13822819401366,467.9222620427407,466.5531674342841,462.1311669625079,454.98290504730124
