V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49
H1,623.3013304608481,559.4151060992131,508.25116568075134,475.7128671911514,455.11784917791897,449.1349918686178,450.6040529790746,465.08944597188514,478.3513422785298,510.52968402784643,555.3964734244885,616.3127444400086,688.6180245371506,755.0151935438201,804.4964318343812,826.8106168735751,826.6827516661677,806.4862580317615,784.5974812095867,763.6088029775324,746.541801968882,724.0950373351556,698.9305746362558,653.9968399875273,598.9185336847131,540.3157950091744,490.06823106346945,455.1379694315849,434.4824232851045,427.86974281261763,431.0807990858385,445.27081834282285,463.23822208819297,494.67697920390776,538.9653731453036,596.7080349606865,663.1304818741755,727.0931407413254,779.6058768089009,810.7361358621862,820.3640412382988,811.5206451793737,796.0100282794666,779.0149960613749,759.2435681394604,734.6666974426007,703.0745195609481,658.7888169364703
H2,2812.3910190872384,2510.479174282832,2282.779910400738,2099.667968347762,1959.958099223376,1886.4027573575574,1868.489228925414,1914.6899517542495,2029.848011053194,2189.290248217574,2369.5382254988795,2586.8463371836274,2809.0647753945163,3013.5197735898328,3191.663305378645,3343.96911934464,3460.6932474012356,3525.926439388886,3540.1475699508724,3534.703370914702,3458.230186178653,3289.778442124166,3106.970626747974,2915.039395951574,2660.775847754158,2390.661853797553,2170.7710174960607,1991.938800215752,1860.1317959654127,1785.3470219883804,1767.8233532396748,1820.7164908908044,1934.4444870766285,2087.482604680642,2272.242582277354,2484.285330874584,2704.4293087588376,2909.404380711396,3092.3839116204226,3251.5562055949567,3372.40781811943,3439.725275711307,3459.847755044225,3443.1726660375634,3362.177881309143,3207.5144518114007,3028.2512935510144,2829.1232393932473
H3,1467.30261502467,1387.0863167808452,1280.6347929762378,1169.5583667657893,1079.3984983515538,1019.1971426479939,986.1339779313289,982.2017951132586,993.9047500455978,1043.2479241911383,1118.487275839849,1195.8230135443869,1261.8522515187888,1315.0416698095069,1365.9645088400107,1415.492774207667,1459.2780453384767,1504.269134378474,1540.4903584308533,1569.720436318623,1596.6425742734218,1603.5091598843107,1583.0394808072206,1534.7770330446688,1469.9227066605733,1383.06083418761,1277.320505259934,1170.6677936926858,1082.5902502144359,1023.0473865629385,991.9144331651956,988.5401548543518,1000.0217320244958,1045.6463584113772,1113.3272146772597,1185.7714769152176,1251.804939888989,1308.8845354700443,1363.1921894966713,1414.3835926874099,1460.3463241552981,1503.0994764501788,1537.4494525795749,1565.9787878702825,1586.2331617643613,1587.4506003263054,1562.2807611235594,1511.8056940875501
H4,5385.329870337155,5128.239858124332,4743.936306482246,4364.360922591669,4052.535605849785,3801.2790738962112,3612.610718236486,3504.891500470058,3465.86206932628,3506.344935889694,3610.922694669698,3762.798161081456,3947.726873160632,4168.963646579879,4427.669559610436,4685.181349302393,4916.661135960485,5122.644847834195,5318.875486017205,5526.654391632213,5686.728190870786,5683.520024463944,5528.559735466244,5388.265471202869,5239.065098758008,4954.78031709898,4576.129391551971,4201.304108060454,3886.1712155480163,3630.9543213017905,3442.6066454418815,3335.5501079380783,3293.3055867769326,3328.546159968306,3436.86391538271,3601.2210037156224,3811.2064511389444,4065.9843397120394,4355.422137326226,4640.225368380279,4896.005500913538,5120.601647070664,5322.937610932178,5513.883054994631,5647.17096039936,5636.65830137351,5495.060060697071,5331.674690078338
H5,3800.429193265562,3636.901088894895,3413.063183053526,3204.9017503232044,3093.7169128215974,3006.5050349474113,2929.8736742060937,2876.483822901746,2862.1075424649603,2889.8500612748803,2927.1692789226045,3022.607977414089,3118.1675864610866,3236.4469927954533,3404.4137705995263,3564.2373653967315,3748.496488986152,3919.778272045195,4066.0519577751325,4172.537347879446,4228.743705886048,4249.313712227176,4176.220223626281,4048.8335038748155,3904.1543791163244,3732.0122345982454,3518.2289525955202,3312.498456924793,3152.2410034235045,3028.8110143149356,2930.284814827551,2867.095978439519,2846.6217943199754,2869.1289622672093,2909.8189728306347,2983.847297043183,3070.5951220976685,3184.6842786195502,3319.9823482355173,3465.100055989387,3629.7403211742876,3799.1802106942114,3944.262439914698,4046.428026098058,4105.3144625673485,4124.361227714733,4068.883826813556,3954.5165590215142
H6,5148.411659422589,5288.577040330972,5608.174338952078,5894.080015623034,6167.65273800624,6368.882781438286,6549.507343784719,6711.010790728598,6909.030333439394,7041.314791426358,7195.137864860679,7330.412366036773,7444.498853162182,7540.634905041354,7537.393288372299,7417.491761036391,7192.431158692684,6943.313172261151,6656.4420566375065,6177.436033712349,5724.148655620073,5366.528012233865,5156.6946725402995,5072.370175314672,5066.271235357042,5158.944885665298,5457.762810789029,5785.000269036828,6054.032432997608,6256.339581176732,6439.388368277699,6604.290978231412,6785.533693658203,6934.919088016201,7058.80155502281,7151.926215398083,7271.46473654225,7349.099202263447,7323.857712173771,7181.870668453297,6956.96875377569,6728.998909470748,6425.66662207028,6015.24877292739,5599.035263769194,5293.679660806356,5102.2685151778205,4976.20041378885
H7,49697.88472384596,47866.49949219088,44940.593394125535,40938.25472920253,37157.58689288338,34307.43023864068,32316.015352997074,31047.684036330247,30363.20970894865,30437.17922259727,31236.995473131632,32758.86480892887,34617.95250718681,36522.69469022718,38614.892308668015,40758.902488217835,42707.254787920094,44842.81040805407,47110.776704165866,48999.2453541782,50357.480490567075,50962.124509503985,50586.69179747139,49328.80898489298,47652.50090931132,45650.91737481967,42753.61014406931,39099.28325842113,35463.62173542632,32623.60067293927,30637.47470177363,29345.457379256626,28668.59732144166,28612.219149963712,29249.89242154992,30562.04664518724,32149.498986127765,33960.73364407684,35953.4456281648,37927.39785655368,39826.8189447799,41844.44116970802,43920.07275580309,45759.03500308524,47143.751541555335,47861.394529228186,47658.49743186107,46608.55130770488
H8,29638.59813892685,27371.166581794256,25707.888614618743,24445.92919373908,23571.513289111772,23393.755254980017,24000.48444299368,25086.716239429286,26393.835980822907,28003.053391132926,29952.26527203629,32113.06980779835,34231.75605700573,36259.28180388949,38063.99139547556,39350.99542707434,39974.77177071886,40095.06795435593,39725.740131450286,38655.66672934327,37130.000922649415,35717.33600042974,34053.11086342711,31684.93906426708,29073.832658582258,26855.10773952755,25171.57271195863,23871.277875719064,22978.86088130016,22738.003366958335,23239.471202170836,24237.165855506348,25545.016506649994,27168.69541845611,29118.683415397303,31231.818257408635,33329.24874149106,35338.60669553091,37105.98049070242,38363.560646179205,39014.81701115589,39152.28220767569,38735.798037316796,37665.8329879874,36194.534823175476,34639.39928260275,32841.70931152507,30578.97426814111
H9,35861.4330612359,33208.71134478001,30997.993645150178,29237.159339047295,27856.454324855997,26863.929762954955,26328.730987271134,26720.857595945316,27589.59511419093,28764.067869555503,30399.233382634156,32271.447886562928,34335.625978508644,36496.79181334371,38427.52666767461,40209.91625674047,41399.449420429024,42117.47721294922,42289.11946159192,41792.01765577952,40874.48490852416,39599.974837526664,38063.68952280947,36679.4902540928,34750.35847921115,32396.625951487087,30277.2599152208,28519.39302239363,27160.323734133468,26168.91089317109,25633.173695410973,25938.833016605233,26765.887077754305,27977.413979024343,29624.90338004326,31512.40639914664,33610.789271388145,35762.960088456304,37748.699237625086,39616.831308545086,40981.382000021185,41813.98941887775,42112.20251145516,41712.96207119297,40774.628083339165,39399.49595235091,37751.054343284355,36162.44753264432
H10,445.98656280502075,435.1684668669797,423.7597135815401,412.6050491634552,402.5303771929463,394.2815051198097,388.46883113112455,389.46367727315516,389.4465595544575,393.63059846376063,400.19647771371945,408.65597004041,418.38040934029186,428.64731595415594,438.69397967334817,447.77402646182395,455.2127735990346,460.4572678059293,463.11779599327326,467.3540225765547,468.7354373046469,467.01063065219114,462.30617139048275,454.9696173656589,445.5437387180466,434.7262630987092,423.3181283963263,412.16408083292646,402.0900239959652,393.8417653424329,388.0297030665628,389.05937644565586,389.04281958071715,393.22741778973796,399.7938547918237,408.2539033294655,417.97889730550264,428.2463570670702,438.2935724118238,447.3741693099936,454.8134650472715,460.0585063508127,462.7194778582898,466.9226946446596,468.3046979199139,466.5804782105203,461.87660429432367,454.5406340239752
