V1,V2,V3,V4,V5,V6,V7,V8,V9
Q1,6892.9154854644685,6768.025201590492,6935.189654587017,6983.187522005781,7057.93627190545,6933.045988031473,7100.210441027998,7148.208308446762
Q2,7105.079166045314,7133.201332529683,7157.6845343006735,7178.999814393247,7197.557222509883,7213.713715070704,7227.780031756341,7240.02668117748
Q3,7158.584627229833,7144.301150591835,7130.228190126326,7117.4868312543795,7104.569860106612,7090.286383468614,7076.213423003105,7063.472064131159
Q4,7682.751316160421,7686.784895653629,7690.48402800423,7693.875203046778,7696.9830972668315,7699.830629528639,7702.439034101637,7704.8279445861035
Q5,1190.122617222433,1317.6291845490548,1164.2893983769895,1293.9221913923702,1138.527278707943,1262.1673149894818,1105.1504713487438,1230.8187994394127
Q6,9766.342627035585,9731.925347536346,9785.009904029395,9868.113378001523,9864.374026925612,9831.274769314876,9885.67734769643,9970.098843557062
Q7,3360.788377511428,3367.4774118584533,3379.211189794375,3387.9862531054137,3429.9330249276304,3448.5836279434,3412.419069959161,3463.78661495097
Q8,2582.7949204925326,2560.9236003483265,2597.4740218742554,2641.4299685743817,2626.6604139793285,2605.474113685575,2643.710089104772,2689.125600863221
Q9,2452.698952090338,2399.132526453418,2370.646314947819,2435.2466769052994,2347.1823575519647,2240.7281632493177,2137.086416295439,2218.6479642125387
Q10,2552.1040648212147,2537.721263039273,2531.4700419223177,2535.8503005709745,2531.5435917171,2516.0500162600683,2508.688021468024,2511.9575064415917
Q11,1155.6145226318388,1157.1686621693166,1158.4644493663893,1159.8244669221613,1161.1685096039334,1162.516526816738,1163.86355486239,1165.2108291570153
Q12,3259.2805798264535,3323.446489462183,3229.2186404778527,3282.8929789243657,3199.1567011292514,3285.8040081189642,3212.559301513066,3288.715037313563
Q13,1734.3527543571718,1763.8840298880684,1766.1786379612454,1787.374623519706,1806.0264585158077,1824.0973484336641,1841.9407928274322,1860.11309424325
Q14,12202.781519278104,12396.145908661942,12316.423217482123,12427.049958346066,12424.823056708325,12784.245856842583,12852.403582782334,13134.330593374514
Q15,1311.9690562310961,1301.6768021015291,1311.1430678224713,1310.4706909999995,1310.7341025540445,1293.5154938852472,1285.6578145155556,1277.094962565589
Q16,2061.2438463970493,2064.1519386664268,2228.779835881548,2190.1801514354715,2193.165416408093,2182.8248416520937,2255.7277118943457,2215.4332701915564
Q17,2435.221797170093,2450.3318432668343,2437.940701008902,2470.9824866139115,2487.701001110755,2500.641380732614,2495.0213380848045,2532.5073116848544
Q18,4931.657547008052,4731.810790941238,4897.423745276066,4726.338879204264,4874.344977421775,4672.950493973681,4817.049612626689,4627.505746450139
Q19,5700.994749066888,5693.529980756652,5769.834764514337,5848.700049777939,5844.879141501708,5839.56402023881,5917.9848407489735,5998.9335876286195
Q20,6297.918314499267,6268.2961701467575,6218.626226664013,6223.371318725146,6187.954043977244,6275.496660014094,6276.582872896607,6441.775918637167
Q21,9953.791151846579,10194.828557213119,10290.249607326517,10571.891322669651,10777.492848205779,11018.498277019877,11114.177867465907,11396.032312058314
Q22,5176.021741634017,5213.369682756441,5241.033359776932,5273.959132285858,5307.264744692822,5356.615161724662,5395.562709518101,5440.490957936444
Q23,5930.793361162407,5887.266431484222,6031.063726567589,6097.729761881348,5967.460904521082,5928.906623618957,6057.776982599451,6131.918463868778
Q24,2349.023082899553,2326.6390878955654,2343.8659668549376,2321.535506112643,2338.747778244179,2316.421302976096,2333.632487670656,2311.306309109844
Q25,1350.1611258826952,1338.4227481493972,1356.6081814109978,1360.4061855551122,1333.0914925273548,1320.575388287608,1339.0268880867757,1342.7319333973578
Q26,6912.483295940412,6432.82424189602,6806.43233496123,8317.844022546069,6973.710058553037,6124.2773144628945,7701.038827727334,8245.363311063003
Q27,9191.962482048108,9187.789328855726,9183.480540422855,9179.036116749496,9174.456057835647,9169.740363681309,9164.889034286482,9159.902069651165
Q28,4978.382768871238,5003.533144195436,5024.498318096602,5046.119080196173,5067.637002683137,5089.171074549298,5110.702608343293,5132.234541271177
Q29,1880.6815394417022,1879.2999497319238,1878.3168763014598,1877.2568204059683,1876.2116362817965,1875.1635790109376,1874.116076846463,1873.0684674270976
Q30,3079.85231883663,3085.7010377273946,3088.8915664330602,3095.5146798123405,3097.118102914349,3099.549366838431,3100.5483444765173,3104.532889301059
Q31,2494.277988047185,2499.412783585514,2485.7576323397825,2488.891417939293,2477.187762948969,2478.5652602542214,2468.3799330790953,2468.4448216503824
Q32,4804.516176543298,4800.531000059329,4727.075376783908,4772.121106535753,4886.637283079051,4882.652106595082,4809.196483319661,4854.242213071506
Q33,8232.651359121577,8275.086972642479,8287.761001628613,8329.544425929875,8342.241124780565,8384.730271657463,8397.44964037271,8439.846704924254
Q34,7199.154310338964,7406.050594055784,7282.8719623741235,7365.401995898989,7366.644193082734,7571.97019258325,7449.705786159909,7531.462647818568
Q35,10102.53069178638,10230.148430661771,10222.158350345333,10152.492606332207,10216.89793124904,10342.372075687079,10332.992193668671,10261.79421571709
Q36,9095.926045278566,9222.010185376252,9192.19402824571,9316.01785281747,9287.401617986588,9410.588445860894,9382.310370253059,9505.317681246685
Q37,4984.91403594316,5349.831778837852,5714.753228684073,6079.678385481826,6444.607249231109,6809.5398199319225,7174.476097584266,7539.416082188141
Q38,6081.493607937011,6352.179146931996,6304.663312280627,6389.997732959661,6502.720101992781,6720.344477810975,6581.070723848083,6730.866829707781
Q39,5970.079510493834,5990.142153863692,6010.187930109575,6030.216839231482,6050.228881229412,6070.224056103367,6090.202363853346,6110.163804479348
Q40,5230.758705542506,5235.389522682015,5268.417314592349,5273.048131731858,5306.075923642192,5310.706740781701,5343.734532692035,5348.365349831544
Q41,1926.2879413896646,1930.8451909741482,1935.6960330310578,1940.4554328649676,1955.2681169507869,1956.1464306867927,1954.9142586716116,1955.1649873272313
Q42,2109.5214246642036,2123.175220117639,2137.1681989905824,2150.6513226465895,2164.706073553156,2178.166839771113,2192.2296826087177,2205.687520076619
Q43,5446.055362975741,5466.252828232418,5487.99494183137,5508.192407088047,5529.934520686998,5550.131985943675,5571.874099542627,5592.071564799304
Q44,1285.0061371100164,1298.3226190476191,1294.4939025725234,1295.3548412698415,1313.360978379858,1326.6774603174606,1322.848743842365,1323.709682539683
Q45,1940.2285966352279,1951.9146362417264,1961.147218537063,1967.65824107969,1989.3624603501794,1998.6499142139642,2002.5904315530595,2004.9289355874678
Q46,3390.289076002784,3400.544738181704,3410.7669865367598,3420.955821067951,3431.1112417752784,3441.2332486587416,3451.3218417183407,3461.3770209540758
Q47,9644.925026834644,9649.889390132848,9654.893040580973,9659.935978179019,9665.018202926985,9670.139714824874,9675.300462603002,9680.50026220446
Q48,1432.0503736883618,1433.1792842868822,1442.0783354602418,1454.9202629074828,1459.115992647325,1465.5569587099037,1472.2203743742198,1492.4052800536147
Q49,8913.90485375394,8975.466775937937,9017.362825104532,9066.477561274776,9116.030216810934,9174.767866387889,9225.159539747825,9279.823432579178
Q50,9260.248968272543,9379.950070388755,9386.744720630411,9481.069049285748,9495.162361758094,9574.198865337052,9591.160967124637,9672.782366456628
Q51,1421.3953984677848,1447.8014064908552,1470.626353752648,1525.9490180674459,1468.4706723160514,1516.0369380324807,1535.9890026672656,1466.671721574143
Q52,5920.5646792941925,5980.95987712065,6054.436917407007,6119.580037456368,6130.102503014039,6078.371627201905,6069.001936757155,6070.1220122819
Q53,2680.115289435931,2607.2874346890817,2694.558569853481,2588.6981353363844,2672.986483204549,2599.094975931918,2678.399921852577,2570.839103992552
Q54,1655.441436068498,1666.9055609591946,1672.9234075162235,1684.8111219183893,1690.405378963949,1700.961833883145,1706.1325014172357,1717.1125458479007
Q55,6853.713410976448,6941.237003035981,6906.0696935688475,6993.029522560673,6958.146171461838,7044.962975201488,7010.151663616342,7096.932182214357
Q56,2997.186931312154,2915.0373511982166,2906.702760976541,2943.428328949966,2995.890912754204,2952.356244967035,3003.049729609357,2956.9636664999957
Q57,1462.318890614756,1474.2428758000995,1477.5617369919403,1489.485751600199,1492.8045833691249,1504.7285055068817,1508.0473078528926,1519.9712594135644
Q58,7207.553140398605,7145.1110066437495,7082.673521888986,7020.240611747114,6957.8122041739825,6895.388229359506,6832.968619625331,6770.553309328658
Q59,9026.652628567675,8693.306766462916,8359.962413685722,8026.619570236092,7693.278236114026,7359.938411319526,7026.600095852589,6693.263289713218
Q60,1445.2247547383258,1445.6754695984343,1460.0950386445795,1469.2272001904616,1490.861374713712,1456.1046299877175,1481.2279325762224,1446.1694289454151
Q61,2816.529051016813,2862.6371894340355,2908.9266196684575,2954.7862159695433,2999.926318424154,3045.402452747873,3087.871502860667,3061.6411801481618
Q62,2099.375016277468,2120.3932267510945,2148.909378980647,2174.6479293471893,2193.7406196332963,2216.4497496585327,2246.6305921912444,2274.0081122242736
Q63,3002.0347589955873,2982.536871818726,3094.898882800065,3195.280359982441,3351.650664523999,3374.8701586045436,3545.356358554882,3808.78782587286
Q64,3240.311149084549,3282.1788613038893,3349.2141509126604,3368.1115993032863,3397.224512988052,3456.9495317723013,3516.565018887651,3557.3606491349287
Q65,4713.795653161116,4401.667677009928,4393.603186815985,4570.253095050189,4594.791894959731,4619.938763848059,4611.734417787041,4406.7676309546205
Q66,6235.359012683896,6286.665475989881,6316.275916931697,6330.088603703222,6340.986598968366,6367.165502780485,6402.194241691948,6432.823137175088
Q67,10779.04579769645,10972.789512059566,11083.158226422682,11215.568607452466,11353.01023848225,11528.3060361787,11657.60183387515,11933.762214904933
Q68,3242.114953160092,3311.515307013828,3350.9492317420395,3354.3986992479972,3393.7198299844977,3466.848033752201,3510.00980839438,3517.665453476746
Q69,1100.5010902676636,1109.0020601863635,1117.5029119246678,1126.0036475743755,1134.5042691545211,1143.0047786151076,1151.5051778405868,1160.0054686531103
Q70,10733.457257396492,10773.964882872926,10814.97065648798,10857.425004391924,10899.386752525077,10939.16381945791,10979.542000219777,11021.722308641449
Q71,4949.464702982181,4934.480509002535,4929.949399213363,4948.857778586044,4956.303665968277,4939.300656388681,4932.75073099956,4949.640294772292
Q72,3971.06935483871,3947.3333333333335,3938.9931451612906,4035.4583333333335,4116.527688172043,4092.7916666666665,4084.4514784946236,4180.916666666667
Q73,5231.888839965668,5265.572016440991,5307.736500924872,5357.54151090355,5400.94610776697,5440.577565094649,5490.181058232283,5547.174617785687
Q74,3064.554560559616,3076.8280225310828,3099.301540811734,3127.8230764327286,3140.157147322787,3149.111165060428,3181.016524925444,3223.2125164834506
Q75,1612.5157389117676,1618.3350901481663,1631.0302366535805,1643.3419290918014,1654.601929360211,1657.8611426049242,1670.536138983757,1682.8405410333894
Q76,13544.629219173634,13607.51321927501,13678.644724066282,13748.155545083326,13809.752958563984,13873.305152972385,13945.104852070685,14015.283867394754
Q77,17775.68406681788,17955.42344430716,18180.95987206629,18322.17048275023,18481.467549297548,18675.01991868815,18809.580700258575,18958.177312365082
Q78,17331.950805417127,17507.306353272415,17728.393872225064,17866.41492370132,18021.533758299895,18212.156676907573,18342.298967290946,18487.897359219496
Q79,1671.174868278596,1679.7240903235727,1681.4195273650369,1687.5689208740757,1689.961792175987,1693.8715762925392,1697.1070214465826,1698.9086755347498
Q80,6809.005046799716,6804.343307118592,6805.3764559021565,6806.324080258928,6807.132146841956,6808.381676591535,6809.53826032898,6810.7667454493985
Q81,4525.861829920035,4529.334802530317,4534.160378454994,4542.2504674466145,4551.407547135768,4557.58964388975,4563.056813928735,4571.563399395629
Q82,2187.6116685554694,2168.4657715671347,2151.8874922835535,2138.434052062489,2110.9077387911225,2095.3677841921726,2078.409217809192,2064.2355119684817
Q83,3445.9875089605735,3347.458888888889,3376.704470206093,3480.466180555555,3456.4536895161286,3357.925069444444,3387.170650761648,3490.9323611111104
Q84,12234.924279003297,12148.131869068307,12165.489877334197,12178.185107385088,12252.758959319288,12412.12583695135,12601.572346352537,12755.482530271667
Q85,33982.07386487731,34777.906147758324,35662.80267201486,35918.172883221174,36798.75849209229,37420.30876621434,38306.987750631,38163.83998520784
Q86,1104.1798537694287,1105.1548717876194,1108.6473422810604,1116.8159010388142,1115.6679212249728,1119.9451218165266,1126.848991557475,1137.9773635889933
Q87,2363.885774439425,2378.55278255403,2388.3539218614424,2397.818019889621,2389.328650804073,2394.4354286734265,2395.0334301151133,2396.0923547943726
Q88,3881.615477643701,3774.6143029123864,3785.074861713428,3892.0760364447437,3881.615477643701,3774.6143029123864,3785.074861713428,3892.0760364447437
Q89,8272.269604466957,9221.235730735449,9565.33960148129,9878.911685890025,8757.137739190875,8845.920901387903,8282.056733524696,7761.691634580744
Q90,8409.26430277812,8423.697157348966,8441.734152355239,8470.518807628516,8486.783110406635,8501.215964977482,8519.252959983754,8548.037615257032
Q91,1083.7914375182586,1086.5372530607187,1089.2569466163159,1091.953159220101,1094.626513667882,1097.2773786987327,1099.9060830003978,1102.5129421281363
Q92,7227.511628475925,7245.553016358494,7263.015750131884,7279.9977108609655,7300.684207021605,7325.5299168287665,7346.682442813927,7370.1794641984125
Q93,1581.5587762168498,1599.4590923330793,1618.13420765999,1637.6188427835339,1657.949244503873,1679.1632536426564,1701.3003758451032,1724.401855509589
Q94,4026.381595907116,4046.2218073552744,4062.994774354918,4079.1698051193157,4094.719995055179,4109.938495812329,4125.01014681821,4139.952858824093
Q95,5962.644974831526,6006.79198577766,6050.975491317491,6085.988668209941,6124.154718698873,6165.010440077808,6202.294191420399,6223.791131623679
Q96,9165.467162946105,8805.54244109783,8867.250755581423,8894.561398004595,9058.892826424017,9043.101561473886,9054.935871102201,8673.127443231526
Q97,21175.48822618911,21273.54752358924,21345.603469630845,21421.68133197098,21503.93443767792,21608.63548967104,21687.476486659714,21768.71087452525
Q98,2450.1674934873704,2425.2422787746323,2410.623378070082,2389.218996690677,2385.4688375271617,2361.251956147757,2359.4402829684605,2339.057720906608
Q99,1512.8686805436805,1496.3678126302505,1480.0057368066896,1463.6742588795692,1447.349534373198,1431.0263018748167,1414.7033992585614,1398.3805696258496
Q100,6895.223626923357,6783.068477622955,6853.857741856206,6877.515292353214,6812.772824447894,6727.290852560057,6821.599190426401,6867.217132993531
Q101,4291.180278645195,4269.976785543856,4294.333172714528,4300.082804613188,4312.301186511849,4347.399776743842,4357.944638722372,4393.046792367567
Q102,2282.256385287718,2276.250106714936,2270.6036016795306,2264.2197605046254,2257.4761457923432,2251.4698672195614,2245.823362184156,2239.4395210092507
Q103,2297.2585785575925,2299.236274583383,2308.3630961329495,2317.370800214318,2319.2293787719104,2321.207074797701,2330.3338963472675,2339.341600428636
Q104,6007.437420583294,6053.719078913277,6047.224889626832,6093.30665599543,6110.338369687566,6140.18901419934,6258.0970881483,6330.480543942373
Q105,1827.3211560050859,1837.4157255326081,1847.4072117547155,1856.9346432070895,1866.8422593264268,1875.981112157518,1884.5340165497912,1892.2859877778258
Q106,3645.9159528299365,3684.0784816173114,3669.176624895761,3670.5789510210916,3745.304866911394,3941.218355440914,3912.8083662362314,3921.6732244333516
Q107,6291.847981568853,6323.032034636824,6353.552159203914,6383.408355270121,6412.600622835446,6441.12896189989,6468.993372463451,6496.19385452613
Q108,2322.115161974209,2323.166558436213,2329.4536654310855,2336.146103965512,2336.995998833392,2336.8812856796217,2342.0936691581574,2347.7956080048593
Q109,3116.556884024943,3140.5908626790742,3160.3104530624237,3179.2488036203576,3194.351869843978,3211.1909467607143,3227.820180700546,3242.748818875548
Q110,2332.202657503708,2332.523263753017,2332.8301763673144,2333.123705701705,2333.4041463423696,2333.671785110615,2333.9269074252948,2334.169802201551
Q111,5711.723564275261,5708.273882281719,5705.190079538979,5708.639761532521,5711.723564275261,5708.273882281719,5705.190079538979,5708.639761532521
Q112,3900.9700431712627,3890.7987489749366,3895.1985958151295,3901.051425055355,3892.623781175851,3883.0142577389456,3887.938062178977,3894.2795811829396
Q113,3413.1668883038,3429.1049739616064,3444.3193917926005,3461.577010014964,3475.1867240593247,3493.7638748462446,3511.438732336209,3531.2535248180116
Q114,3275.5096420410073,3310.369060321145,3320.279654504497,3330.6021930067263,3336.1118350477336,3370.971253327871,3380.8818475112234,3391.2043860134527
Q115,1443.904738226355,1463.7287234593393,1474.0157713406438,1480.3560718094695,1496.2062425360525,1515.9765134464224,1526.2106739053943,1532.498888771196
Q116,2435.1763440860213,2427.3166666666666,2420.1189684139786,2411.9572916666666,2403.133635752688,2395.273958333333,2388.076260080645,2379.914583333333
Q117,1564.675743589235,1574.5358657658148,1556.7975283157123,1690.3327232003671,1572.6886603283629,1586.3133415686868,1571.0349234264172,1707.1703033423657
Q118,4078.027476647657,4117.608383206835,4148.3839713165535,4196.644918251536,4235.826666709244,4276.3698684134915,4308.018353018389,4357.216855898366
Q119,3252.755489063092,3277.333354049259,3298.6667039872927,3326.083328458998,3348.8388175220903,3373.416682508257,3394.750032446291,3422.166656917996
Q120,1461.367648351861,1467.7071587051814,1475.5675524817095,1484.5649395678709,1503.9552941293637,1518.3093277489515,1535.0139476143222,1552.4825068197554
Q121,1692.8461747313763,1700.0158617630748,1707.1705505193452,1714.3259384567837,1721.4812937609365,1728.6366505885997,1735.7920073451323,1742.947364104986
Q122,3327.485155849083,3337.5534733534682,3329.0610210478553,3318.1304481760253,3325.391327510722,3336.178010696953,3328.7717211568634,3355.1232900157875
Q123,1776.3010588418945,1792.0912139721324,1811.087561492725,1831.0631035086208,1846.7825378449852,1861.214197197131,1879.9510350572527,1900.197693494944
Q124,10389.37516926955,10434.228504201483,10479.07821386533,10523.928091386928,10568.77796113635,10613.62783124564,10658.477701338266,10703.327571431664
Q125,1444.0244486386985,1453.7389264406224,1463.673433405772,1473.8279695341469,1484.2025348257473,1494.7971292805732,1505.6117528986244,1516.6464056799011
Q126,5934.99873073293,5835.43391380345,5755.933125144906,5764.805543085892,5750.650725377494,5647.078299402391,5566.157333331172,5574.516439287181
Q127,1221.0594095175466,1232.6674881589483,1242.9835357643562,1254.4167390803145,1264.907662011166,1276.890464476845,1287.5562627331396,1299.3641898733754
Q128,1077.0646228118467,1082.3177485922197,1087.5708177152458,1092.8238846939917,1098.0769515915842,1103.3300184861052,1108.58308538051,1113.8361522749105
Q129,1132.0441103542519,1137.5655031058122,1143.086825009673,1148.6081439912068,1154.1294628522005,1159.650781708222,1165.1721005640384,1170.6934194198464
Q130,7909.819425287028,7906.453047265974,7903.020873342278,7899.522903515937,7895.959137786953,7892.329576155325,7888.634218621054,7884.873065184139
Q131,3357.5504817251795,3391.021211109917,3463.249743263512,3522.2472877163855,3569.01079331417,3547.9105974992535,3569.207688693158,3573.6315277311896
Q132,3330.9362097056423,3345.590701413244,3354.286510879003,3363.9425922643713,3379.3388019700137,3393.9932936776154,3402.6891031433743,3412.3451845287427
Q133,10047.075181444034,10162.311649520203,10136.045492375628,10222.18141192597,10314.45410871714,10515.580817368347,10572.521113291148,10746.834787329844
Q134,1125.0601468146147,1128.2412268300386,1131.4225691093257,1134.6039177120094,1137.7852664675697,1140.9666152268312,1144.1479639861823,1147.3293127455356
Q135,2827.7336625792736,2814.7120292329173,2845.836213955651,2855.114180043737,2863.6380067983787,2815.0283839910035,2816.390354530568,2792.3094116490824
Q136,1072.1368547070601,1065.2052242920347,1083.7357701127485,1076.0311391389082,1072.909855265875,1042.0073934806583,1062.0839404190017,1052.8333083275315
Q137,10429.463333333333,10462.953333333333,10464.171666666665,10565.946354166665,10641.929687499998,10675.419687499998,10676.63802083333,10778.41270833333
Q138,6260.3551127906185,6274.140821911107,6284.205702045366,6274.988217246899,6253.728127195987,6251.095313251522,6341.22861826293,6271.878425478412
Q139,9431.959438928174,9453.132389373766,9482.146238606156,9507.449532575027,9529.219388728516,9561.009740575291,9610.273487722174,9656.989913862753
Q140,7597.862453757846,7653.816007192209,7721.505841767707,7781.683028960882,7846.200244354033,7910.60106530602,7971.945661516823,8040.570116227622
Q141,12061.75873762861,12093.784570900325,12132.744700686579,12149.39522318132,12169.117209245762,12199.609816449985,12243.118655436268,12264.287617791575
Q142,5902.500110744575,5966.150068812127,5977.108555752178,6025.560149564836,6053.851119835073,6088.588469736296,6090.382689940664,6121.486605782369
Q143,18019.93544344227,18330.631720217876,18791.336217586806,19102.118238617673,19410.22517057047,19721.0929358566,20181.968921736057,20492.92243127745
Q144,12201.227513080297,12274.87123671777,12442.134051606385,12744.442987229597,12978.190368249887,12745.760738790948,12166.674501270072,12242.943843709716
Q145,11641.677505868021,11662.067288229566,11696.836645809486,11832.534467543175,11855.014775424974,11901.20796942538,12048.067967825811,12146.717732011755
Q146,10483.321327610598,10602.760973105684,10579.168804480625,10617.197895687244,10675.93376952077,10724.263956815323,10722.547723531436,10752.306140132161
Q147,19167.91442380412,19481.744247392886,19704.86295614805,19827.542716931115,20008.397601072546,20234.759099438725,20391.709284323715,20632.55358057217
Q148,4161.934233279258,4027.9823589673047,4089.6275146467183,4010.4717886480075,4131.595850164163,3941.790084754323,4151.374695714509,4089.6883595005543
Q149,5829.198311241233,5865.917058612225,6018.593221868849,6069.990456669851,6213.144471941865,6279.220194172876,6462.981325254896,6543.735534915916
Q150,6148.515015495142,6202.908496120564,6257.192144765375,6311.367613101028,6365.436503857839,6419.400372968547,6473.260731588499,6527.019048001195
Q151,4291.185146536046,4348.372693614445,4405.56260458426,4462.7548438969025,4519.949377057133,4577.146170576926,4634.345191931994,4691.546409520768
Q152,6103.566498941432,6121.370032536607,6106.623260965812,6116.652693154431,6106.639090064194,6108.939483332049,6077.842569258545,6072.45641055085
Q153,1907.839830877079,1917.516453464292,1973.4033294684996,1971.0853002555264,1983.1731184625314,1992.8886348258134,2047.736877230008,2044.9338098835344
Q154,2288.3780290640198,2294.5708838364517,2378.585309077873,2314.6139098757167,2297.8067646481486,2303.9996194205805,2388.0140446620017,2324.0426454598455
Q155,7769.9223376048585,8045.227048924994,8017.488474573108,7870.170841997984,8026.686740998522,8303.559293118178,8277.363656333699,8131.564837092817
Q156,995.5882785608345,1024.2304061729308,1127.1043841825565,1164.5312877869628,996.0530723577712,1024.6951999698674,1127.5691779794931,1164.9960815838995
Q157,2504.528585330071,2533.063008248702,2561.603215443837,2590.1491545683657,2618.7007742141564,2647.258023887019,2675.8208539825464,2704.3892157628
Q158,1229.5269569213403,1244.939068848037,1266.5048032170787,1302.2853825807638,1331.912339502104,1347.3244514288008,1368.8901857978424,1404.6707651615275
Q159,7418.771335555967,6606.138664239772,7713.950382917373,7408.170964986271,8083.96887409206,7633.109201912994,8309.30584857839,8003.502166488854
Q160,1565.0367123167935,1515.2913086455774,1595.4352547864542,1566.1899873233326,1763.6303376464246,1729.8269832512835,1853.5678809525325,1834.6262482236123
Q161,1210.8075117152648,1216.1073203380536,1221.3560813997601,1227.6613052434268,1231.4069066592983,1237.1234337201574,1242.9741721033943,1249.905781795573
Q162,1218.0452751781415,1224.1150950788485,1228.57500872024,1235.1250874960524,1239.0128932290074,1245.7218123702287,1251.168838307245,1258.7829591082993
Q163,1185.7943103038936,1191.6602564102564,1202.6692885972052,1212.606684981685,1217.4009952855786,1223.2669413919414,1234.2759735788902,1244.21336996337
Q164,1218.0,1218.0,1218.0,1218.0,1218.0,1218.0,1218.0,1218.0
Q165,1228.2039880617297,1235.490852444955,1243.5553083995046,1249.533068975058,1254.732572146977,1262.0186546135794,1270.0829742451356,1276.060711053502
Q166,1230.3120454854386,1236.6923896421654,1243.1410324701806,1249.5213766269073,1255.833422112346,1262.2137662690727,1268.662409097088,1275.0427532538147
Q167,1205.6502199821973,1211.2995330000965,1216.9479548277918,1222.5955007000523,1228.2421853395172,1233.888022982093,1239.5330274006985,1245.177211927491
Q168,1241.5838437798348,1248.252113297055,1254.2077060482206,1261.4827245860693,1269.4605076148923,1277.4893214214876,1285.401962382429,1294.098618639377
Q169,1241.311948102608,1251.1318355441056,1257.0377841052536,1266.2835938201226,1270.3640006722778,1279.0354034408997,1283.7091517438666,1291.8058395923142
Q170,1239.8595394277088,1244.084425074209,1248.5922793099621,1264.3631107824735,1269.2439254861958,1273.5265908447961,1278.0885105177224,1293.8620810142525
Q171,1266.9734987745098,1273.4114583333333,1283.3416053921567,1291.8906249999998,1298.8641237745096,1305.302083333333,1315.2322303921565,1323.7812499999995
Q172,1207.2298445616095,1213.4019089630083,1219.5678216287727,1225.7327030275194,1231.897349957618,1238.0619371465204,1244.2265086182442,1250.391075920913
Q173,1191.6185427922446,1195.7831829656263,1199.153923882054,1203.2509458534569,1206.5269610352289,1210.5077808138878,1213.7065681049207,1217.5332638036357
Q174,1194.8413643892657,1200.6760473392342,1206.5104417290993,1212.3448236565398,1218.1792050457493,1224.0135864117135,1229.8479677766738,1235.6823491415907
Q175,1222.0463480392157,1229.0416666666667,1237.0045778867104,1242.0185185185187,1246.0648665577344,1253.0601851851854,1261.0230964052291,1266.0370370370374
