V1,V2,V3,V4,V5,V6,V7,V8,V9
Q1,6888.073146550235,6776.896795519043,6930.423442722718,6976.08426579542,7045.990676780855,6934.814325749663,7088.340972953339,7134.00179602604
Q2,7104.602479602572,7132.3419463825085,7156.520484616065,7177.595695348419,7195.966318066,7211.9798088299485,7225.938941969609,7238.10756124341
Q3,7158.360198476999,7143.814119736496,7129.543744985713,7116.6439608519495,7103.502560951349,7088.956482210845,7074.686107460062,7061.786323326299
Q4,7682.1550775553205,7685.667641569999,7688.909106907156,7691.896322818208,7694.646095634332,7697.174881450207,7699.498574480486,7701.632367405513
Q5,1213.2562471734946,1337.955833841797,1208.0835431715436,1334.700051155559,1202.975277115173,1324.192434298503,1191.0079933971526,1314.0533132411133
Q6,9766.809783363951,9732.905206487632,9786.034111046487,9869.15586686154,9865.922632257347,9833.375037412883,9887.860924003595,9972.339661850503
Q7,3359.474722111474,3365.365001564403,3375.1471273564366,3384.3438184341794,3423.690262838725,3440.036533145323,3406.5920777363012,3454.4118210347397
Q8,2583.24707339319,2561.5432416053804,2598.1560237496833,2642.100772570949,2627.530373602319,2606.6041598218662,2644.904450396839,2690.3317518688846
Q9,2455.0696947182114,2405.267738446946,2380.1676168746453,2440.2971801999793,2359.918853528563,2262.1089718404487,2169.023959440449,2244.6108318963948
Q10,2552.2987480373663,2538.146792398054,2531.9892164804915,2536.4377560434586,2532.347327688527,2517.106195656917,2509.859443347057,2513.2188065177265
Q11,1155.6232396374276,1157.173754223376,1158.4712513361121,1159.8311473636866,1161.1756364762748,1162.5239337851806,1163.871288891559,1165.2188773169664
Q12,3259.1930367527484,3323.3958493627697,3229.099057376598,3282.79169872554,3199.0050780004476,3285.7291443023482,3212.452694838336,3288.666589879157
Q13,1735.6378808383868,1763.9136213681136,1766.6676330425657,1787.0843351535989,1806.5718493775212,1825.1324600025173,1843.0912430051292,1862.1019895507266
Q14,12223.886013773168,12421.373437931845,12355.497544954847,12466.213979322034,12470.576179594871,12818.57018234482,12870.741771556877,13148.497681056991
Q15,1319.0218911600869,1305.4878482023398,1324.6653781297334,1318.9495842613496,1327.6322432548714,1310.133455042486,1299.1673297497125,1293.744248825833
Q16,2060.984082725244,2063.615491196471,2230.3557708074586,2190.9191601141574,2193.8352064661385,2182.877213792198,2256.2402046174684,2215.2516426274296
Q17,2435.360214260265,2450.3773849746185,2438.114375419093,2471.069330264605,2487.7846934351082,2500.5970960156515,2495.016024125216,2532.3439009756066
Q18,4927.914383563422,4729.336507972161,4892.639121151406,4721.330631704722,4868.416071413329,4669.651133280476,4813.180177196767,4625.171478258414
Q19,5700.988851881134,5693.516900615308,5769.73882131501,5848.520930289143,5844.690952422849,5839.365526189812,5917.700410440959,5998.562955140217
Q20,6293.531835653121,6268.077514867084,6223.139405752048,6229.346764250921,6197.306417591564,6281.73427814698,6286.262942916319,6441.610335880173
Q21,9927.75353249297,10145.801873793363,10242.201621810098,10505.337849083355,10688.801325517525,10906.748812324216,11003.96400016666,11267.771178467883
Q22,5176.168990053603,5213.496000375337,5241.223454557113,5274.205814789412,5307.491733099362,5356.642781693778,5395.4871641319005,5440.293562636882
Q23,5930.908152060926,5888.019725941654,6032.191943335557,6098.5613949889275,5969.026021169027,5931.025175427175,6059.948968755418,6134.063143110536
Q24,2347.488199574977,2326.6908859453965,2341.960255548448,2321.3317897291104,2336.555089192839,2315.939193614917,2331.159063287211,2310.5441035281724
Q25,1350.1468155225477,1338.398286899881,1356.6003277039401,1360.4208255298558,1333.093706040063,1320.5636774092982,1339.0341207474573,1342.7605037172998
Q26,6887.463697837079,6429.668997824443,6812.440458446274,8279.766522485814,6986.355635118783,6235.230007077413,7710.966980251857,8307.381729208591
Q27,9192.069024036453,9188.005683931091,9183.809979683912,9179.481911294919,9175.02147876411,9170.428682091488,9165.70352127705,9160.845996320797
Q28,4978.865710480156,5003.838501281547,5024.799376539826,5046.380340413368,5067.865028662372,5089.364717122122,5110.862062183986,5132.35977409518
Q29,1880.6759958961557,1879.2972318064576,1878.314009031392,1877.254631273643,1876.2099183861128,1875.1623810783794,1874.1153878338844,1873.0682897712875
Q30,3079.6745462526856,3085.533654562444,3088.6078341492153,3095.1486395120405,3096.7378176061457,3099.3299289697875,3100.349100074782,3104.4035375036196
Q31,2494.346430312473,2500.0609093926405,2485.211844422428,2489.766704380876,2476.624899764519,2479.5899566910225,2467.8225518084555,2469.5994271864993
Q32,4804.190250228041,4800.1362001946645,4727.085649773209,4772.279399613171,4886.469649841212,4882.415599807836,4809.365049386381,4854.558799226343
Q33,8231.690524423686,8274.314652378971,8286.076677872585,8327.902725560258,8339.7362521238,8382.529225032746,8394.434252666215,8436.936796632908
Q34,7196.843676037146,7392.267700500794,7276.773678525027,7352.589650089085,7356.018550441022,7546.4898765205635,7433.879333798155,7507.256710480705
Q35,10101.961178838515,10229.61767528816,10221.733338075417,10151.799708253717,10215.771711025804,10341.197774107346,10331.914553252685,10260.416226403902
Q36,9090.65918683903,9216.876695614696,9190.965035615502,9310.053477604026,9287.92638932304,9405.005734817181,9383.945205456012,9500.458352197322
Q37,4955.144832289255,5290.301356355491,5625.46957219871,5960.6494798189115,6295.841079216095,6631.04437039026,6966.259353341407,7301.4860280695375
Q38,6071.543541305147,6349.014682460914,6298.025916714072,6384.348309468244,6498.978294918513,6722.032731980981,6576.204959933604,6729.153560135185
Q39,5970.944051892711,5991.834024665927,6012.669918319649,6033.451732853876,6054.179468268608,6074.853124563845,6095.472701739587,6116.038199795835
Q40,5231.196990349814,5237.776513915094,5270.0935565604705,5276.673080125751,5308.990122771127,5315.5696463364075,5347.886688981784,5354.466212547064
Q41,1926.3827665937479,1930.8520588160773,1935.701246898044,1940.433006851301,1955.181616122346,1955.9975178029638,1954.7562703952701,1955.0140144672291
Q42,2109.4442794009606,2123.059290355209,2136.9895679138554,2150.4286793053775,2164.4226210069387,2177.8386901405365,2191.840971633163,2205.2540223075785
Q43,5446.790048168067,5465.104984219358,5488.2917627494535,5506.606698800744,5529.79347733084,5548.1084133821305,5571.295191912226,5589.610127963517
Q44,1284.9689547256914,1298.2482542789692,1294.4542413625766,1295.349883618598,1313.3188383442894,1326.598137897567,1322.8041249811745,1323.6997672371958
Q45,1939.4642568813622,1951.6047682490537,1960.0075834879865,1966.514700935219,1988.1114535144543,1998.0933251553988,2001.663761252309,2004.3684705933174
